"X8";"X6";"X7";"X24";"X4";"X16";"X1";"X17";"X14";"X22";"X5";"X19";"X32";"X29";"X18";"X10";"X2";"X9";"X21";"X25";"X27";"X20";"X31";"X28";"X13";"X15";"X11";"X30";"X26";"X3";"X23";"X12";"generation"
8;6;7;24;4;16;1;17;14;22;5;19;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;12;1
8;22;17;14;6;1;16;7;5;3;24;19;32;29;18;10;2;9;21;25;27;23;31;28;13;15;11;30;26;4;20;12;1
8;22;17;14;6;1;16;30;5;4;24;19;32;29;18;10;26;9;21;25;27;20;31;28;13;15;11;7;2;3;23;12;1
12;13;26;20;22;8;23;1;11;5;24;19;32;29;18;10;2;9;21;25;6;17;31;28;4;15;16;7;30;14;3;27;1
7;16;6;24;14;4;1;12;19;5;22;8;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;17;1
8;22;13;25;6;3;16;7;5;4;24;19;32;28;30;15;2;9;21;31;10;18;14;29;17;11;1;20;12;27;23;26;1
12;32;26;21;25;8;23;1;11;5;24;13;19;20;29;27;30;6;18;22;9;17;31;28;4;15;16;7;2;14;3;10;1
12;22;26;21;25;8;23;1;11;5;24;13;19;20;29;27;30;6;18;32;9;17;31;28;4;15;16;7;2;14;3;10;1
8;22;17;14;6;1;16;7;5;4;24;19;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;12;1
8;22;17;14;6;1;16;7;5;4;24;19;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;12;1
8;22;17;14;6;1;16;7;5;4;24;19;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;12;1
8;22;17;14;6;1;16;7;5;4;24;19;32;29;18;10;2;9;21;25;27;20;31;28;13;15;11;30;26;3;23;12;1
8;26;31;18;2;10;29;28;27;3;5;7;21;11;24;9;25;16;30;22;14;6;19;32;13;15;1;17;23;4;20;12;1
8;22;30;14;6;11;16;7;5;3;24;31;28;29;15;10;2;9;21;25;27;26;19;32;23;18;1;17;13;4;20;12;1
8;22;15;23;6;11;16;7;5;21;2;19;32;28;30;9;24;13;4;31;10;18;14;29;17;3;1;20;12;27;25;26;1
7;16;29;2;25;21;1;12;19;5;22;8;32;20;6;9;24;17;4;14;10;18;31;28;13;15;11;30;26;3;23;27;1
