"X10";"X18";"X21";"X4";"X27";"X1";"X16";"X3";"X31";"X13";"X25";"X20";"X22";"X6";"X7";"X2";"X9";"X28";"X17";"X29";"X26";"X23";"X19";"X30";"X12";"X11";"X32";"X14";"X8";"X5";"X15";"X24";"generation"
10;18;21;4;27;1;16;3;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;30;12;11;32;14;8;5;15;24;1
16;23;32;14;27;18;30;15;31;13;25;20;7;3;10;19;28;29;9;2;24;21;22;1;6;26;17;8;5;11;12;4;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;5;27;24;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;5;27;24;1
14;22;7;17;30;12;11;4;28;16;23;26;25;29;6;20;27;31;1;2;24;21;13;18;10;15;5;9;8;19;32;3;1
27;12;31;14;30;32;11;4;3;16;23;26;25;29;10;19;28;15;9;2;24;21;13;18;6;7;17;8;5;22;1;20;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;5;27;24;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;14;28;17;29;26;23;19;16;12;11;32;9;8;5;27;24;1
8;32;17;24;23;26;21;28;9;2;30;6;29;1;27;11;5;4;20;10;31;3;12;19;18;25;14;7;22;15;16;13;1
28;21;9;27;6;23;17;16;13;2;29;24;26;7;11;30;5;4;20;10;31;3;12;19;22;15;14;8;18;25;32;1;1
28;21;9;27;6;23;17;32;13;2;29;24;26;8;11;30;5;4;20;19;31;3;12;18;10;15;14;7;22;25;16;1;1
14;22;7;17;30;12;11;4;3;16;23;26;25;29;6;21;27;31;1;10;5;20;24;19;18;15;13;9;8;2;32;28;1
5;16;14;22;15;4;12;28;10;2;3;6;20;1;27;31;7;11;17;29;26;30;19;21;24;23;9;8;18;25;32;13;1
10;6;16;4;3;17;28;15;2;12;5;22;20;1;27;31;7;26;14;9;11;30;19;21;24;23;29;8;18;25;32;13;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;14;28;17;29;26;23;19;16;12;11;32;9;8;5;27;24;1
14;23;29;17;30;12;11;4;3;13;25;20;22;6;7;21;27;31;1;19;5;26;24;18;10;15;16;9;8;2;32;28;1
10;1;16;4;3;18;17;15;31;13;25;20;22;6;7;2;29;28;14;9;11;30;19;21;24;26;32;23;8;5;27;12;1
5;16;17;1;28;4;30;15;31;13;25;20;22;6;7;2;27;26;14;9;11;12;19;21;24;23;29;8;18;3;32;10;1
14;22;7;17;30;12;11;4;3;16;23;26;25;29;6;21;27;31;1;19;5;20;24;18;10;15;13;9;8;2;32;28;1
1;16;9;27;6;23;17;32;24;2;29;13;26;8;11;30;5;4;20;10;31;3;12;19;18;25;14;7;22;15;21;28;1
5;16;17;22;28;18;30;15;31;2;3;6;20;1;27;10;7;26;14;9;11;12;19;21;24;23;29;8;4;25;32;13;1
10;22;16;4;25;18;28;15;13;2;3;6;20;1;27;31;7;26;14;9;11;30;19;21;24;23;29;8;17;5;32;12;1
20;1;21;4;3;18;30;6;22;13;25;7;31;15;10;19;9;28;17;29;26;23;2;16;12;11;32;14;8;5;27;24;1
1;10;21;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;24;27;5;1
12;17;21;4;3;16;30;11;28;13;25;23;22;6;7;2;9;31;1;19;5;20;24;18;10;15;32;14;8;26;27;29;1
10;1;21;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;5;27;24;1
1;21;10;4;3;18;30;15;31;13;25;20;22;6;7;2;9;28;17;29;26;23;19;16;12;11;32;14;8;24;27;5;1
10;18;21;4;27;1;16;3;20;22;32;7;31;6;13;2;9;28;17;29;26;23;19;30;12;11;25;14;8;5;15;24;1
