"X7";"X8";"X24";"X1";"X14";"X12";"X10";"X20";"X32";"X5";"X28";"X31";"X15";"X3";"X6";"X23";"X11";"X21";"X27";"X16";"X9";"X30";"X26";"X13";"X18";"X19";"X29";"X2";"X25";"X22";"X17";"X4";"generation"
7;8;24;1;14;12;10;20;32;5;28;31;15;3;6;23;11;21;27;16;9;30;26;13;18;19;29;2;25;22;17;4;1
4;13;18;5;14;15;30;1;24;16;10;22;3;32;6;23;11;21;27;26;31;7;12;20;9;19;29;2;25;28;17;8;1
20;16;24;18;5;15;3;4;10;32;23;19;1;9;17;2;11;28;14;26;7;21;22;6;13;27;8;30;25;29;31;12;1
20;16;24;18;5;15;3;4;10;32;23;19;1;9;17;2;11;28;14;26;7;21;22;6;13;27;8;30;25;29;31;12;1
27;8;12;1;14;28;7;10;17;31;4;23;30;5;3;15;11;21;32;16;9;6;26;13;18;19;29;2;25;22;20;24;1
7;8;4;27;14;12;10;23;29;19;28;2;15;3;30;11;21;17;1;16;9;25;26;13;18;5;32;31;6;22;20;24;1
7;27;31;23;21;19;28;30;20;3;17;2;8;16;25;32;5;29;1;22;15;12;14;11;18;26;10;13;9;4;6;24;1
7;27;31;23;21;19;28;30;20;3;17;2;8;16;25;32;5;29;1;22;15;12;14;11;18;26;10;13;9;4;6;24;1
27;9;24;4;6;19;28;30;20;3;17;2;8;16;25;32;5;29;1;22;15;12;14;11;18;26;10;13;23;7;31;21;1
7;26;6;23;21;19;28;18;20;3;17;2;10;16;9;32;5;4;1;22;15;12;14;11;13;27;8;30;25;29;31;24;1
20;8;24;21;5;15;3;4;10;32;31;27;1;7;17;30;11;28;14;16;9;6;26;13;18;19;29;2;25;22;23;12;1
5;8;24;27;15;12;3;4;10;32;23;19;1;9;17;2;11;28;14;26;7;6;16;13;18;31;29;21;25;22;30;20;1
20;16;24;18;5;15;3;4;10;32;31;19;1;9;17;30;11;28;14;26;7;21;29;6;13;27;8;2;25;22;23;12;1
7;22;24;19;14;12;10;20;32;5;28;31;15;3;2;11;21;17;1;16;9;6;26;13;18;27;8;30;25;29;23;4;1
20;16;24;18;5;15;3;4;10;32;23;19;1;9;17;2;11;28;14;26;7;21;22;6;13;27;8;30;25;29;31;12;1
20;16;24;18;5;15;3;4;10;32;23;19;1;9;17;2;11;28;14;26;7;21;22;6;13;27;8;30;25;29;31;12;1
22;27;31;23;12;14;28;30;20;25;17;2;8;19;3;15;11;9;29;7;21;10;16;26;13;5;32;18;1;4;6;24;1
27;30;21;9;19;28;31;23;4;3;17;2;8;16;25;32;5;29;1;22;15;12;14;11;18;26;10;13;6;7;20;24;1
20;26;24;18;5;15;7;4;10;32;23;19;14;3;30;11;21;17;1;16;9;2;22;6;13;27;8;28;25;29;31;12;1
7;8;24;27;14;12;5;20;10;32;23;19;1;9;30;11;21;17;15;16;3;6;26;13;18;31;29;2;25;22;28;4;1
7;8;24;27;14;12;10;20;32;19;28;31;15;3;30;11;21;17;1;18;9;6;16;26;13;5;29;2;25;22;23;4;1
1;8;4;27;14;12;10;20;32;5;28;31;15;19;3;30;11;9;29;7;21;18;16;26;13;2;17;23;6;22;25;24;1
7;8;24;27;14;12;10;20;32;5;28;31;15;3;30;11;21;17;1;16;9;6;26;13;18;19;29;2;25;22;23;4;1
7;8;24;27;14;12;10;20;32;5;28;31;15;3;30;11;21;17;1;16;9;6;26;13;18;19;29;2;25;22;23;4;1
7;8;22;27;14;12;10;20;32;5;28;31;15;3;30;11;21;17;1;16;25;23;26;13;18;19;29;2;9;4;6;24;1
7;27;2;23;5;14;29;25;20;22;28;31;15;3;30;11;21;17;1;16;9;6;26;13;18;19;10;32;8;4;12;24;1
7;8;24;27;14;12;10;20;32;5;28;31;15;3;30;11;21;17;1;16;9;26;6;13;18;19;29;2;25;22;23;4;1
7;8;24;27;14;12;10;20;32;5;28;31;15;3;30;11;21;17;1;16;9;6;26;13;18;19;29;2;25;22;23;4;1
27;30;12;1;14;28;18;3;17;2;4;23;8;16;25;32;5;29;9;7;21;10;19;26;13;11;15;31;6;22;20;24;1
7;27;13;23;21;19;28;30;20;3;17;2;8;16;25;32;5;29;1;22;15;12;14;11;18;26;10;31;6;4;9;24;1
