"X4";"X20";"X6";"X15";"X16";"X23";"X14";"X7";"X18";"X22";"X9";"X2";"X12";"X5";"X13";"X19";"X3";"X1";"X25";"X24";"X17";"X26";"X11";"X21";"X10";"X8";"generation"
4;20;6;15;16;23;14;7;18;22;9;2;12;5;13;19;3;1;25;24;17;26;11;21;10;8;1
4;20;6;15;16;9;14;7;18;22;23;2;12;5;13;19;3;1;25;24;17;26;11;21;10;8;1
1;20;6;15;16;13;2;3;18;22;9;14;5;25;23;4;7;19;12;24;17;26;11;21;10;8;1
12;7;8;9;22;13;20;18;6;2;19;14;5;15;23;4;3;1;25;24;17;26;11;21;10;16;1
21;1;15;24;8;2;6;14;13;17;22;20;12;18;3;9;19;5;10;16;4;26;7;25;11;23;1
21;1;15;24;8;2;6;14;13;17;22;20;12;18;3;9;19;5;10;16;4;26;7;25;11;23;1
21;20;6;15;16;2;24;14;10;17;22;1;12;18;3;9;19;5;13;8;4;26;7;25;11;23;1
4;20;18;15;16;23;14;11;6;22;9;2;12;5;13;19;3;1;21;24;17;26;7;25;10;8;1
22;4;16;18;9;7;20;14;10;23;6;2;12;5;13;15;3;1;25;24;17;26;11;21;8;19;1
4;20;26;15;16;11;14;7;18;22;9;2;10;5;13;21;3;1;25;24;17;6;23;19;12;8;1
23;4;16;10;6;7;20;14;12;22;9;2;18;5;13;19;3;1;25;24;17;26;11;21;8;15;1
4;20;26;15;16;11;14;7;18;22;9;17;10;5;13;21;3;1;25;24;2;6;23;19;12;8;1
5;21;8;9;23;18;14;7;6;26;12;16;17;24;10;22;3;20;1;11;19;4;25;2;13;15;1
4;20;18;15;16;23;14;7;6;26;9;2;12;5;13;19;3;1;25;24;17;22;11;21;10;8;1
9;22;15;24;18;7;20;14;25;11;26;3;8;13;1;21;16;10;5;17;2;6;23;19;12;4;1
22;4;24;18;9;15;20;14;19;12;6;3;8;13;1;21;16;10;5;17;2;26;7;25;11;23;1
4;20;6;15;16;8;14;10;18;22;9;2;12;5;13;19;3;1;21;24;17;26;7;25;11;23;1
21;5;15;16;8;2;6;14;13;4;22;20;12;18;19;9;3;1;25;24;17;26;11;10;7;23;1
4;20;6;8;16;23;14;7;18;22;9;2;10;5;13;21;3;1;25;24;17;26;11;19;12;15;1
22;4;24;18;9;7;20;14;25;23;26;3;15;13;1;19;16;12;5;17;2;6;11;21;10;8;1
9;26;8;3;16;13;20;10;17;21;1;14;4;25;23;5;7;19;15;18;6;22;24;2;11;12;1
1;3;8;11;23;18;9;14;6;26;12;16;17;24;21;4;7;19;15;13;5;22;20;2;25;10;1
26;5;6;15;16;23;14;7;18;12;9;21;17;24;10;22;3;20;1;11;8;4;25;2;13;19;1
20;14;8;7;23;18;22;16;6;4;9;2;12;5;13;19;3;1;25;24;17;26;11;21;10;15;1
6;2;8;24;1;21;14;15;13;17;22;20;12;18;3;9;19;5;10;16;4;26;7;25;11;23;1
21;1;15;11;8;25;4;14;13;23;26;20;12;18;3;7;19;5;10;16;6;22;9;2;24;17;1
22;4;24;18;9;7;20;14;25;11;26;3;8;13;1;21;16;19;15;17;2;6;23;10;12;5;1
12;10;5;21;23;17;20;14;25;11;26;3;8;13;1;4;7;19;15;18;6;22;9;2;24;16;1
9;22;15;24;12;4;20;14;25;11;26;3;8;13;1;21;16;10;5;17;2;6;7;18;19;23;1
22;2;24;18;9;7;20;14;25;11;6;3;8;13;1;21;16;10;5;17;4;26;23;19;12;15;1
12;16;3;11;26;13;20;10;17;21;1;14;5;25;23;4;7;19;15;18;6;22;9;2;24;8;1
12;7;16;9;22;13;20;21;6;2;19;14;5;15;23;4;3;1;25;24;17;26;11;18;10;8;1
9;20;15;24;12;4;6;14;25;11;26;3;8;13;1;21;16;10;5;17;2;22;7;18;19;23;1
22;4;24;18;21;7;20;14;25;11;26;1;8;13;3;9;19;10;5;17;2;6;23;16;12;15;1
1;3;8;11;26;13;20;10;17;21;12;14;5;25;23;4;7;19;15;18;6;22;9;2;24;16;1
12;3;8;11;26;13;20;10;17;21;1;14;5;25;23;4;7;19;15;18;6;22;9;2;24;16;1
22;4;24;18;9;7;20;14;25;11;26;3;15;13;1;19;16;12;5;17;2;6;23;21;10;8;1
4;20;26;15;16;11;14;7;18;22;9;24;1;25;13;21;3;10;5;17;2;6;23;19;12;8;1
17;20;6;15;16;23;14;11;18;22;9;2;12;5;24;19;3;1;21;13;4;26;7;25;10;8;1
21;18;15;24;8;20;6;14;9;1;22;2;12;5;13;19;3;17;25;16;4;26;7;10;11;23;1
11;4;24;18;26;7;20;14;25;22;9;3;8;13;1;21;16;10;5;17;2;6;23;19;12;15;1
23;4;24;18;9;7;20;14;25;11;26;3;8;13;1;21;16;15;5;17;6;2;22;19;10;12;1
22;4;24;7;23;18;9;14;6;11;26;3;8;13;1;21;16;10;5;17;2;25;20;19;12;15;1
5;21;8;7;25;18;9;14;4;26;13;16;11;24;10;22;3;20;1;17;2;6;23;19;12;15;1
