"X11";"X1";"X19";"X3";"X5";"X13";"X14";"X7";"X6";"X10";"X15";"X22";"X21";"X23";"X20";"X8";"X2";"X17";"X4";"X25";"X16";"X24";"X18";"X12";"X26";"X9";"generation"
11;1;19;3;5;13;14;7;6;10;15;22;21;23;20;8;2;17;4;25;16;24;18;12;26;9;1
16;1;19;3;5;13;25;8;20;21;4;22;11;6;15;23;14;17;10;24;2;7;18;12;26;9;1
15;16;3;14;1;11;6;7;18;10;9;22;21;23;12;8;2;25;13;24;5;17;4;26;19;20;1
10;5;9;3;1;11;6;4;12;13;19;7;21;23;18;8;2;17;22;25;16;24;14;26;20;15;1
11;1;19;17;22;24;2;7;18;8;9;5;6;10;23;16;14;25;4;3;12;13;21;26;20;15;1
26;1;19;3;5;13;14;7;18;10;9;22;21;6;23;16;24;25;4;17;12;11;20;2;15;8;1
11;1;19;3;5;13;14;7;18;10;9;22;21;23;12;8;2;17;4;25;16;24;6;26;20;15;1
11;1;19;3;5;13;14;7;18;10;9;22;21;23;12;8;2;17;4;25;16;24;6;26;20;15;1
16;2;4;23;17;1;25;8;20;21;19;22;11;6;15;3;14;5;10;24;13;7;18;12;26;9;1
16;2;4;23;17;1;25;8;20;21;19;22;11;6;15;3;14;5;10;24;13;7;18;12;26;9;1
16;2;4;23;17;1;24;19;11;9;21;5;6;10;15;3;14;22;20;25;13;7;18;12;26;8;1
23;17;20;1;2;22;16;19;11;8;21;25;4;6;15;3;14;5;10;24;13;7;18;12;26;9;1
11;1;19;3;5;13;14;7;6;10;9;22;21;23;20;8;2;17;4;25;16;24;18;12;26;15;1
16;14;4;6;5;1;25;3;18;10;9;22;21;23;12;8;2;17;11;24;13;7;20;15;26;19;1
19;4;13;25;14;3;24;15;17;16;18;8;11;6;2;5;7;20;22;12;26;9;21;23;10;1;1
19;15;4;11;17;1;25;10;3;16;18;8;23;7;2;5;6;20;22;12;26;9;21;24;13;14;1
11;1;19;18;5;14;13;2;23;22;6;7;15;3;20;8;10;17;4;25;16;24;9;26;12;21;1
11;1;19;3;5;13;14;7;18;10;9;22;21;23;12;8;2;17;4;25;16;24;6;26;20;15;1
18;4;13;25;14;24;3;8;20;21;19;22;11;6;15;5;7;17;2;12;26;9;16;23;10;1;1
21;4;13;25;14;3;24;2;17;16;18;8;23;7;15;5;6;20;22;12;26;1;19;11;10;9;1
21;1;19;8;17;13;2;7;18;4;9;22;11;6;15;3;14;5;10;25;16;24;23;26;20;12;1
