"X13";"X18";"X24";"X9";"X22";"X5";"X14";"X30";"X17";"X11";"X31";"X12";"X32";"X7";"X6";"X28";"X10";"X21";"X2";"X23";"X20";"X3";"X27";"X26";"X19";"X8";"X4";"X16";"X1";"X15";"X29";"X25";"generation"
13;18;24;9;22;5;14;30;17;11;31;12;32;7;6;28;10;21;2;23;20;3;27;26;19;8;4;16;1;15;29;25;1
26;19;22;25;29;32;20;11;13;18;31;6;9;5;12;28;10;21;2;23;7;24;30;8;27;4;15;14;3;16;17;1;1
13;18;26;32;22;7;25;29;3;11;31;6;9;5;12;4;1;21;16;23;20;17;10;8;30;24;28;2;27;19;15;14;1
17;9;31;13;3;12;5;22;32;28;25;27;20;18;24;6;7;21;2;23;30;11;10;26;19;8;4;16;1;15;29;14;1
13;14;12;3;19;27;5;22;32;4;25;1;20;18;26;6;7;21;16;23;29;17;10;8;30;24;28;2;11;15;9;31;1
1;29;25;13;32;24;14;30;17;11;31;6;9;5;12;28;10;21;2;23;20;3;27;26;19;8;4;16;7;22;15;18;1
26;19;22;28;21;4;27;11;9;18;31;25;32;8;6;16;2;13;7;20;10;24;29;12;5;1;17;3;30;14;23;15;1
4;18;11;19;21;22;26;10;12;28;24;16;32;7;6;25;20;3;14;9;5;31;30;8;27;1;17;29;13;2;23;15;1
26;19;22;28;21;23;27;11;13;18;4;16;32;7;6;25;20;5;14;9;29;17;10;8;30;24;15;2;3;12;31;1;1
22;9;31;28;21;23;10;11;13;18;24;16;32;7;26;6;4;3;1;12;29;17;5;8;30;25;20;2;27;19;15;14;1
26;19;22;28;21;23;10;11;13;18;24;2;32;7;6;25;20;17;14;9;5;31;30;8;27;4;12;16;1;15;29;3;1
17;30;3;28;21;23;10;11;13;18;24;16;32;7;6;25;20;29;14;9;5;31;27;26;19;8;4;12;1;15;22;2;1
11;9;31;13;3;12;5;22;32;4;25;1;20;18;26;6;7;21;16;23;29;17;10;8;30;24;19;2;28;15;14;27;1
11;9;31;13;3;12;5;22;32;28;25;27;20;18;24;6;7;21;2;23;29;17;10;26;19;8;4;16;1;30;15;14;1
13;18;24;32;22;7;14;30;17;11;31;6;9;5;12;28;10;21;2;23;20;3;27;26;19;8;4;16;1;15;29;25;1
13;18;24;32;22;7;14;30;17;11;31;6;9;5;12;28;10;21;2;23;20;27;3;26;19;8;4;16;1;15;29;25;1
13;18;24;32;22;7;14;30;17;11;31;6;9;5;12;28;10;21;16;23;20;3;1;26;29;8;4;2;27;19;15;25;1
4;29;25;13;32;26;18;30;17;11;31;6;9;5;12;28;10;21;2;23;20;3;27;8;22;24;1;16;7;19;15;14;1
11;9;31;13;17;24;5;22;32;6;25;7;30;18;12;28;10;21;2;23;20;3;27;26;19;8;4;16;1;15;29;14;1
