"X18";"X28";"X39";"X7";"X56";"X14";"X13";"X25";"X64";"X41";"X52";"X61";"X62";"X15";"X29";"X45";"X53";"X38";"X30";"X11";"X46";"X12";"X27";"X60";"X49";"X42";"X55";"X17";"X21";"X43";"X58";"X36";"X6";"X51";"X37";"X54";"X5";"X20";"X57";"X48";"X16";"X33";"X44";"X59";"X19";"X23";"X22";"X24";"X40";"X35";"X34";"X63";"X8";"X50";"X1";"X10";"X31";"X3";"X4";"X9";"X26";"X32";"X47";"X2";"generation"
18;28;39;7;56;14;13;25;64;41;52;61;62;15;29;45;53;38;30;11;46;12;27;60;49;42;55;17;21;43;58;36;6;51;37;54;5;20;57;48;16;33;44;59;19;23;22;24;40;35;34;63;8;50;1;10;31;3;4;9;26;32;47;2;1
7;22;10;8;35;52;40;61;13;2;24;18;26;15;29;9;53;3;30;11;46;12;27;60;49;42;55;17;21;43;58;36;6;51;37;54;5;20;57;48;16;33;44;59;19;23;50;34;1;62;63;64;14;41;38;56;31;45;4;25;28;32;47;39;1
57;15;25;33;35;9;49;2;16;17;51;3;12;4;61;20;22;39;10;59;1;42;47;55;54;62;28;46;56;53;48;36;18;43;8;14;50;19;52;27;32;34;31;29;5;26;63;23;30;7;44;64;41;40;24;58;13;11;37;6;38;21;60;45;1
57;15;25;33;35;9;49;2;16;17;51;3;12;4;45;20;22;39;10;59;1;42;47;55;54;62;28;46;56;53;48;36;18;43;8;14;50;19;52;27;32;34;31;29;5;26;63;23;30;7;44;64;41;40;24;58;13;11;37;6;38;21;60;61;1
63;28;37;32;43;34;44;16;19;20;52;24;57;15;29;30;38;33;8;46;60;9;5;64;11;13;12;61;23;58;56;2;4;45;39;51;59;41;26;1;25;3;48;22;49;54;7;35;27;17;14;18;6;47;42;55;21;10;53;31;62;50;40;36;1
50;38;28;40;56;14;13;25;64;41;52;61;26;15;29;9;53;3;30;11;46;12;27;60;49;42;55;17;21;43;58;36;6;51;37;54;5;20;57;48;16;33;44;59;19;23;32;24;22;31;62;18;4;47;34;39;45;10;63;35;1;7;2;8;1
7;22;10;36;48;29;40;23;13;5;46;18;20;35;43;30;37;16;21;41;51;39;54;57;2;56;25;60;55;33;6;8;59;24;44;31;49;28;11;15;45;53;52;42;14;61;50;34;1;62;63;64;19;17;38;58;27;3;4;9;26;32;47;12;1
7;22;10;36;48;29;40;23;13;5;46;18;20;35;43;30;37;16;21;41;51;39;54;57;2;56;25;60;55;33;6;8;59;24;44;31;49;28;11;15;45;53;52;42;14;61;50;34;1;62;63;64;19;17;38;58;27;3;4;9;26;32;47;12;1
7;37;21;36;48;29;40;23;13;5;46;18;20;35;43;30;22;39;10;41;51;16;54;57;2;56;25;60;55;33;6;8;59;24;44;31;49;28;11;15;45;53;52;42;14;61;50;34;1;62;63;64;19;17;38;58;27;3;4;9;26;32;47;12;1
57;15;25;33;35;9;49;2;16;17;51;3;12;4;45;20;22;39;10;59;1;42;47;55;54;62;28;46;56;53;48;36;18;43;8;14;63;19;52;27;32;23;31;29;5;26;50;34;30;7;44;64;41;40;24;58;13;11;37;6;38;21;60;61;1
50;53;28;16;31;13;15;40;2;26;20;43;63;34;39;37;11;59;8;46;60;9;10;55;38;19;62;49;44;12;7;58;54;57;51;36;33;30;52;1;25;3;48;22;61;4;56;35;27;17;14;18;6;47;42;64;21;5;45;24;23;32;29;41;1
61;35;34;21;36;6;54;37;31;30;29;5;14;57;53;47;42;40;64;7;15;11;10;55;38;19;62;49;23;58;56;2;4;45;39;51;59;41;26;1;25;3;48;43;13;28;27;20;63;46;44;18;52;12;8;50;22;60;9;32;33;17;24;16;1
9;24;28;40;15;58;3;16;60;13;30;62;39;17;54;61;42;49;23;51;44;38;64;6;63;35;4;46;56;53;48;36;18;43;8;14;50;19;52;27;32;34;31;29;33;26;47;25;55;57;10;12;21;45;20;59;41;22;1;11;7;5;2;37;1
42;15;37;43;62;9;49;31;16;17;58;27;54;28;40;24;30;39;23;32;50;36;64;6;63;35;52;2;14;26;47;38;53;13;22;7;34;41;4;3;51;44;60;25;33;18;48;29;55;57;10;12;21;45;20;59;19;8;1;11;56;5;46;61;1
57;15;25;33;35;9;49;2;16;17;51;3;12;4;45;20;22;39;10;59;1;42;47;55;54;62;28;46;56;53;48;36;18;43;8;14;50;19;52;27;32;34;31;29;5;26;63;23;30;7;44;64;41;40;24;58;13;11;37;6;38;21;60;61;1
57;15;25;33;35;9;49;2;16;17;51;3;12;4;45;20;22;39;10;59;1;42;47;55;54;62;28;46;56;53;48;36;18;43;8;14;50;19;52;27;32;34;31;29;5;26;63;23;30;7;44;64;41;40;24;58;13;11;37;6;38;21;60;61;1
50;53;28;16;31;19;15;40;62;52;20;43;21;34;36;37;38;33;8;46;60;9;5;64;11;13;12;54;23;58;56;2;4;45;39;51;59;41;26;1;25;3;48;42;14;61;7;35;27;17;49;18;6;47;22;55;63;10;57;24;44;32;29;30;1
