"X57L";"X7L";"X23L";"X59L";"X25L";"X36L";"X62L";"X14L";"X16L";"X55L";"X12L";"X15L";"X64L";"X32L";"X9L";"X24L";"X3L";"X48L";"X4L";"X10L";"X5L";"X13L";"X35L";"X41L";"X11L";"X52L";"X51L";"X39L";"X61L";"X22L";"X49L";"X8L";"X21L";"X44L";"X18L";"X31L";"X30L";"X19L";"X54L";"X34L";"X46L";"X37L";"X47L";"X33L";"X1L";"X6L";"X43L";"X40L";"X20L";"X50L";"X58L";"X28L";"X45L";"X53L";"X27L";"X42L";"X60L";"X26L";"X56L";"X63L";"X38L";"X2L";"X29L";"X17L"
57;7;23;59;25;36;62;14;16;55;12;15;64;32;9;24;3;48;4;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;60;26;56;63;38;2;29;17
57;7;23;59;25;36;62;14;16;55;12;15;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;17
57;7;23;59;25;36;62;14;16;55;12;15;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;17
57;7;15;59;25;36;62;14;16;55;12;23;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;17
57;7;15;59;25;36;62;14;16;55;12;23;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;17
17;7;15;59;25;36;62;14;16;55;12;23;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;59;25;36;62;14;16;55;12;23;64;32;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;32;25;36;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;32;25;36;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;51;39;61;22;49;8;21;44;18;31;30;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;32;25;36;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;32;25;36;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;25;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;25;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;11;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;11;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;25;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;11;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;25;52;30;39;61;22;49;8;21;44;18;31;51;19;54;34;46;37;47;33;1;6;43;40;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;11;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;25;52;30;39;61;22;49;8;21;40;18;31;51;19;54;34;46;37;47;33;1;6;43;44;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
17;7;15;36;11;32;62;14;16;55;12;23;64;59;9;24;3;48;60;10;5;13;35;41;25;52;30;39;61;22;49;8;21;40;18;31;51;19;54;34;46;37;47;33;1;6;43;44;20;50;58;28;45;53;27;42;4;26;56;63;38;2;29;57
