"X27L";"X15L";"X25L";"X7L";"X22L";"X9L";"X20L";"X5L";"X31L";"X10L";"X21L";"X23L";"X14L";"X12L";"X32L";"X18L";"X26L";"X28L";"X2L";"X19L";"X13L";"X16L";"X11L";"X30L";"X29L";"X8L";"X24L";"X6L";"X3L";"X1L";"X4L";"X17L"
27;15;25;7;22;9;20;5;31;10;21;23;14;12;32;18;26;28;2;19;13;16;11;30;29;8;24;6;3;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;14;12;32;18;26;28;30;19;13;16;11;2;29;8;24;6;3;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;14;12;32;18;26;28;30;19;13;16;11;2;29;8;24;6;3;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;30;19;13;16;11;14;29;8;24;6;3;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;30;19;13;16;11;14;29;8;24;6;3;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;16;11;14;29;8;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;16;11;14;29;8;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;11;16;14;29;8;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;11;16;14;29;8;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;8;16;14;29;11;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;12;32;18;26;28;3;19;13;8;16;14;29;11;24;6;30;1;4;17
27;15;25;7;22;9;20;5;31;10;21;23;2;17;32;18;26;28;3;19;13;8;16;14;29;11;24;6;30;1;4;12
27;15;25;7;22;9;20;5;31;10;21;23;2;17;32;18;26;28;3;19;13;8;16;14;29;11;24;6;30;1;4;12
27;15;25;7;22;9;20;5;31;10;21;23;2;17;32;18;26;28;3;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;9;20;5;31;10;21;23;2;17;32;18;26;28;3;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;32;20;5;31;10;21;23;2;17;9;18;26;28;3;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;32;20;5;31;10;21;23;2;17;9;18;26;28;3;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;32;20;5;3;10;21;23;2;17;9;18;26;28;31;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;32;20;5;3;10;21;23;2;17;9;18;26;28;31;19;13;8;16;14;29;11;24;6;1;30;4;12
27;15;25;7;22;32;20;5;3;10;21;23;2;17;9;18;26;28;30;19;13;8;16;14;29;11;24;6;1;31;4;12
27;15;25;7;22;32;20;5;3;10;21;23;2;17;9;18;26;28;30;19;13;8;16;14;29;11;24;6;1;31;4;12
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;19;13;8;16;14;29;11;24;6;1;31;32;12
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;19;13;8;16;14;29;11;24;6;1;31;32;12
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;31;32;19
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;31;32;19
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;15;25;7;22;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;22;25;7;15;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;22;25;7;15;4;20;5;3;10;21;23;2;17;9;18;26;28;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;22;25;7;15;4;28;5;3;10;21;23;2;17;9;18;26;20;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;22;25;7;15;4;28;5;3;10;21;23;2;17;9;18;26;20;30;12;13;8;16;14;29;11;24;6;1;19;32;31
27;22;25;7;15;4;28;5;3;10;21;23;2;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;19;32;31
27;22;25;7;15;4;28;5;3;10;21;23;2;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;19;32;31
27;22;25;7;15;4;28;5;3;10;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;2;32;31
27;22;25;7;15;4;28;5;3;10;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;2;32;31
27;22;25;7;15;10;28;5;3;4;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;2;32;31
27;22;25;7;15;10;28;5;3;4;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;17;6;1;2;32;31
27;22;25;17;15;10;28;5;3;4;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
27;22;25;17;15;10;28;5;3;4;21;23;19;24;9;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
27;22;25;17;15;23;28;5;3;4;21;10;19;24;9;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
27;22;25;17;15;23;28;5;3;4;21;10;19;24;9;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
9;22;25;17;15;23;28;5;3;4;21;10;19;24;27;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
9;22;25;17;15;23;28;5;3;4;21;10;19;24;27;18;26;20;30;12;13;8;16;14;29;11;7;6;1;2;32;31
9;22;25;17;15;23;28;5;1;4;21;10;19;24;27;18;26;20;30;12;13;8;16;14;29;11;7;6;3;2;32;31
