"X62";"X53";"X41";"X42";"X39";"X64";"X5";"X24";"X44";"X50";"X16";"X9";"X1";"X2";"X59";"X3";"X12";"X36";"X48";"X14";"X60";"X30";"X45";"X47";"X20";"X26";"X4";"X6";"X46";"X29";"X61";"X57";"X38";"X37";"X10";"X19";"X49";"X54";"X32";"X52";"X40";"X35";"X63";"X13";"X55";"X31";"X34";"X56";"X18";"X23";"X15";"X8";"X28";"X7";"X25";"X43";"X22";"X51";"X21";"X17";"X27";"X11";"X58";"X33";"generation"
62;53;41;42;39;64;5;24;44;50;16;9;1;2;59;3;12;36;48;14;60;30;45;47;20;26;4;6;46;29;61;57;38;37;10;19;49;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;25;43;22;51;21;17;27;11;58;33;1
17;39;22;48;41;64;5;55;52;8;16;9;1;2;59;3;12;36;40;14;32;30;45;47;20;26;31;6;15;29;13;57;38;37;10;19;21;54;33;50;53;35;63;24;43;51;34;56;18;23;49;46;28;7;42;58;60;44;62;11;27;4;61;25;1
48;14;51;56;45;44;40;39;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;25;27;1;18;1
48;14;51;56;45;44;40;39;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;25;27;1;18;1
48;14;51;24;45;44;40;39;7;42;36;56;58;32;38;3;37;53;5;22;20;63;29;33;6;10;43;49;47;28;30;61;9;60;26;12;46;62;16;64;41;35;4;13;55;31;34;11;18;23;15;8;59;21;57;50;17;19;52;2;25;27;1;54;1
16;47;19;48;41;24;43;1;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;12;42;46;51;49;6;25;64;50;39;10;9;57;45;54;27;52;40;35;33;26;55;31;34;56;18;23;15;8;28;14;30;17;60;44;59;62;2;4;61;21;1
25;38;19;9;12;24;43;33;57;26;17;62;64;27;47;52;48;28;55;14;49;5;1;6;20;4;32;61;41;16;51;37;46;3;44;13;2;11;36;54;40;35;63;22;10;31;34;56;18;23;15;8;53;7;42;58;60;50;59;21;45;39;30;29;1
7;8;63;30;33;31;56;42;57;58;29;38;50;52;15;21;9;53;1;14;49;5;55;6;20;4;32;61;41;16;51;37;46;3;44;13;2;11;36;54;62;35;59;24;10;45;34;47;43;60;40;48;25;26;18;17;64;28;12;22;27;39;23;19;1
53;14;27;16;47;9;24;21;61;36;19;26;43;48;5;62;38;2;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;4;29;17;41;1
16;38;19;48;41;24;43;5;14;26;17;7;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;62;11;58;60;44;59;20;2;4;61;29;1
2;14;48;16;5;38;24;62;61;43;19;26;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;4;29;17;41;1
16;25;19;37;41;64;31;57;14;26;3;62;36;35;5;7;58;22;59;47;61;28;13;54;53;39;4;9;56;38;24;45;48;60;8;32;63;43;34;42;29;27;52;17;23;12;2;49;6;18;20;46;51;21;15;55;10;44;1;11;50;33;30;40;1
48;14;51;24;46;44;41;9;21;42;36;11;61;16;38;3;26;53;5;12;57;4;29;33;6;17;43;49;47;59;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;19;30;2;25;27;1;62;1
32;38;19;48;40;24;43;5;14;37;17;54;36;27;6;21;39;53;1;57;30;33;3;22;13;45;51;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;55;52;34;56;18;23;15;8;25;7;20;58;10;44;59;11;2;63;50;29;1
62;53;41;35;39;48;56;61;52;44;23;9;1;60;59;3;12;36;40;14;32;30;45;42;20;26;4;6;15;29;13;63;38;19;49;37;5;54;2;8;64;47;16;55;27;34;57;21;31;10;46;50;33;7;25;43;22;51;18;17;24;11;58;28;1
39;43;27;11;49;8;28;34;58;55;16;9;1;2;59;3;12;36;40;14;32;30;45;47;20;26;31;6;15;29;13;57;38;37;10;19;56;35;60;44;48;42;22;61;24;4;63;21;5;18;46;62;17;53;52;33;51;50;25;54;23;41;7;64;1
48;14;43;56;45;44;40;39;7;13;36;11;58;32;38;29;37;53;5;22;20;33;3;12;42;46;51;49;6;28;31;61;9;60;26;63;55;62;16;64;41;35;4;15;10;30;17;24;54;47;8;23;59;21;57;50;34;19;52;2;25;27;1;18;1
16;38;19;48;41;56;43;5;14;26;34;62;36;27;47;21;9;53;1;57;31;33;3;12;42;46;51;49;15;25;64;50;39;10;37;22;45;18;32;52;40;35;63;13;55;30;17;24;54;6;8;23;28;7;20;58;60;44;59;11;2;4;61;29;1
32;38;44;48;40;56;51;5;14;37;45;18;36;27;15;7;39;53;1;20;25;33;3;22;13;55;43;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;11;2;63;58;29;1
56;38;19;48;41;24;43;5;14;26;17;62;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;31;61;37;60;13;63;55;11;16;64;45;35;4;15;10;20;58;44;54;7;8;23;59;29;22;50;34;40;52;2;28;32;39;18;1
62;53;41;54;39;58;5;24;52;8;16;9;1;2;59;3;12;36;40;14;32;30;45;47;20;26;4;6;46;29;61;57;38;37;10;19;49;42;60;44;48;35;63;13;55;31;34;56;18;23;15;50;33;7;25;43;22;51;21;17;27;11;64;28;1
16;39;22;40;41;55;43;5;14;26;17;62;36;27;47;18;9;53;1;57;30;33;3;12;54;15;51;45;6;25;64;8;38;37;10;19;56;35;60;44;48;42;23;61;24;4;63;34;21;49;46;50;28;7;20;58;32;52;59;11;2;31;13;29;1
39;43;24;11;49;59;45;4;38;2;15;9;40;55;8;33;3;7;41;32;54;64;28;5;46;22;47;50;16;51;36;58;63;17;10;19;56;35;60;44;48;42;23;61;27;34;57;21;31;18;20;62;37;53;52;12;29;6;25;14;26;1;13;30;1
62;53;1;14;39;30;4;59;52;60;15;9;40;61;44;33;3;7;41;32;35;48;28;56;46;22;42;50;23;51;36;58;63;17;49;37;5;54;2;8;64;47;16;55;27;34;57;21;31;18;20;6;12;13;25;43;26;29;10;19;24;11;38;45;1
16;38;19;48;41;24;51;5;14;26;17;62;36;27;47;21;9;53;1;22;20;63;29;33;15;55;43;49;6;25;64;50;39;10;37;57;45;54;32;52;40;35;12;13;46;31;34;56;18;23;42;8;28;7;30;58;60;44;59;11;2;4;61;3;1
48;14;51;56;45;44;40;39;21;13;36;11;50;32;38;3;37;53;5;22;57;63;29;33;15;55;43;49;47;59;31;61;9;34;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;28;7;20;58;60;19;52;2;25;27;1;18;1
16;38;19;48;41;24;43;1;14;26;17;62;36;27;47;3;37;53;5;22;20;63;29;33;15;46;51;49;6;25;64;50;39;10;9;57;45;54;32;52;40;35;12;13;55;31;34;56;18;23;42;8;28;7;30;58;60;44;59;11;2;4;61;21;1
48;14;51;56;46;44;40;9;7;13;36;11;58;32;38;3;26;53;5;12;20;25;29;33;15;55;43;49;47;28;31;61;39;10;37;22;45;62;16;64;41;35;4;42;60;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;63;27;1;18;1
16;43;24;11;17;59;5;4;38;60;15;9;36;61;44;48;28;7;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;20;62;19;53;8;21;29;2;58;14;26;41;27;47;1
39;38;19;25;1;24;43;45;14;26;10;62;40;61;44;33;3;7;41;32;35;48;28;56;46;22;42;50;23;51;36;58;63;17;49;37;5;54;2;8;64;47;16;55;13;31;34;12;18;6;15;52;9;53;20;21;60;30;59;11;57;4;27;29;1
48;14;51;56;45;44;40;39;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;25;27;1;18;1
48;14;51;56;45;44;40;39;7;13;36;43;58;32;38;3;37;53;5;22;20;63;29;33;15;55;11;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;25;27;1;18;1
16;38;19;48;41;24;43;5;14;26;17;62;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;4;61;29;1
16;39;22;1;41;55;43;5;8;3;17;62;53;27;9;18;12;36;40;14;32;30;45;47;20;26;31;6;15;29;13;57;38;37;10;19;56;35;60;44;48;42;23;61;24;4;63;34;21;49;46;50;33;7;25;58;28;52;59;11;2;51;64;54;1
16;38;19;48;41;24;43;5;14;26;17;62;36;4;47;21;9;53;61;57;30;33;3;12;42;46;51;49;6;2;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;29;23;15;8;28;7;20;58;60;44;59;11;25;27;1;18;1
48;14;51;56;45;19;40;39;7;13;36;25;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;27;64;41;35;4;42;10;30;17;24;54;6;8;23;52;21;57;50;34;44;59;11;2;16;1;18;1
16;38;19;48;41;24;43;5;14;26;17;62;36;27;6;21;9;53;1;57;30;33;3;12;42;46;51;49;47;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;4;61;29;1
48;14;51;24;45;44;41;39;7;42;36;11;58;32;38;3;37;53;5;22;20;4;29;33;8;10;43;49;47;28;30;61;9;60;26;12;46;62;16;52;40;35;63;13;55;31;34;56;18;23;15;6;59;21;57;50;17;19;64;2;25;27;1;54;1
39;43;21;11;27;59;45;2;38;57;15;63;40;58;44;33;3;7;8;32;23;48;51;56;5;18;55;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;22;20;36;19;53;52;37;29;6;25;14;50;1;13;34;1
48;2;51;56;45;44;40;39;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;25;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;14;26;1;27;18;1
48;14;43;56;60;44;41;9;7;15;36;11;58;16;38;3;26;53;5;12;20;4;29;33;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;17;24;62;47;8;23;59;21;57;61;34;19;30;2;28;27;1;18;1
32;38;44;48;40;56;43;5;14;26;60;18;36;63;47;7;9;53;61;20;31;33;3;12;13;46;51;49;15;11;28;58;39;55;37;22;45;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;19;52;2;25;27;1;29;1
32;38;19;48;40;24;43;5;14;26;17;54;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;52;50;39;10;37;22;45;62;16;64;41;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;4;61;29;1
48;14;51;56;45;19;40;39;7;13;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;34;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;60;44;52;2;25;27;1;18;1
48;14;51;56;45;44;40;39;7;13;36;11;50;32;38;3;37;53;5;22;57;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;20;58;34;19;52;2;25;27;1;18;1
16;47;19;48;41;24;51;1;14;26;36;11;58;32;38;3;37;53;5;22;20;63;29;33;15;55;43;49;6;25;64;50;39;10;9;57;45;54;27;52;40;35;12;13;46;31;34;56;18;23;42;8;28;7;30;17;60;44;59;62;2;4;61;21;1
39;38;19;48;41;24;43;45;14;26;10;62;40;13;35;56;9;53;1;18;30;33;3;12;42;46;25;50;23;51;36;58;63;17;49;37;5;54;2;8;64;47;16;55;27;34;57;21;31;6;15;52;28;7;20;22;60;44;59;11;32;4;61;29;1
16;43;24;14;17;21;5;4;38;29;62;9;36;61;57;33;3;53;41;26;47;48;19;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;1;27;30;1
16;38;19;48;45;44;40;39;7;13;36;11;58;32;14;3;37;53;5;22;20;63;29;33;15;55;43;49;47;28;31;61;9;60;26;12;46;62;56;64;41;35;4;42;10;30;17;24;54;6;8;23;59;21;57;50;34;51;52;2;25;27;1;18;1
32;38;19;48;40;56;43;5;14;37;34;18;36;27;47;21;39;53;1;57;31;33;3;22;13;45;51;49;15;25;52;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;8;23;59;7;20;58;55;44;28;11;2;63;50;29;1
16;38;19;48;41;24;43;5;14;26;17;62;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;4;61;29;1
16;38;19;48;41;24;43;5;14;26;17;62;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;32;52;40;35;63;13;55;31;34;56;18;23;15;8;28;7;20;58;60;44;59;11;2;4;61;29;1
16;38;19;48;41;24;43;5;14;26;17;62;36;27;47;21;9;53;1;57;30;33;3;12;42;46;51;49;6;25;64;50;39;10;37;22;45;54;44;11;8;35;59;31;55;2;34;15;56;60;40;61;7;58;18;29;32;28;20;13;52;4;23;63;1
25;38;19;48;6;22;18;5;14;26;17;15;64;27;56;21;8;53;1;57;30;33;55;12;42;39;32;61;41;16;51;37;46;3;44;13;2;11;36;54;62;35;59;24;10;45;34;47;43;60;40;9;28;7;20;58;23;50;63;52;31;4;49;29;1
48;14;51;56;45;44;40;39;21;13;36;11;50;32;38;3;37;53;5;22;57;63;29;33;23;55;43;49;47;59;31;61;9;60;26;12;46;62;16;64;41;35;4;42;10;30;17;24;54;6;15;8;28;7;20;58;34;19;52;2;25;27;1;18;1
16;38;19;48;40;24;43;5;14;26;34;62;36;27;47;21;9;53;1;57;31;33;3;12;13;46;51;49;6;25;64;50;39;55;37;22;45;54;32;52;41;35;4;42;10;30;17;56;18;23;15;8;28;7;20;58;60;44;59;11;2;63;61;29;1
39;43;24;11;10;59;45;4;38;60;15;9;40;61;44;33;3;53;41;32;35;48;19;56;46;22;42;50;23;51;36;58;63;17;49;37;5;54;2;8;64;47;16;55;27;34;57;21;31;18;20;62;28;7;52;12;29;6;25;14;26;1;13;30;1
