"X11";"X3";"X23";"X4";"X10";"X13";"X24";"X25";"X26";"X12";"X17";"X14";"X18";"X21";"X9";"X15";"X5";"X20";"X16";"X8";"X2";"X19";"X7";"X22";"X6";"X1";"generation"
11;3;23;4;10;13;24;25;26;12;17;14;18;21;9;15;5;20;16;8;2;19;7;22;6;1;1
11;3;23;4;10;13;24;25;26;12;17;14;18;21;9;15;5;20;16;8;2;19;7;22;6;1;1
13;7;6;20;10;4;11;16;26;12;17;14;18;21;3;15;5;9;2;19;22;23;24;8;25;1;1
11;3;23;4;10;13;24;25;26;12;17;14;5;21;20;9;18;15;2;19;16;8;7;22;6;1;1
21;14;19;4;3;22;7;25;20;17;18;8;1;6;12;15;9;16;5;24;2;10;11;13;26;23;1
9;24;6;26;3;14;22;25;20;19;18;21;1;17;16;15;23;12;5;8;2;10;7;13;11;4;1
19;16;9;21;10;14;12;25;13;24;11;26;6;2;23;4;3;1;15;8;5;17;18;22;7;20;1
2;20;25;9;19;7;22;10;26;12;17;14;18;21;23;5;3;1;15;8;4;11;6;13;16;24;1
21;18;26;4;3;13;11;9;25;20;14;24;19;17;8;15;23;12;5;16;2;10;7;22;6;1;1
11;3;23;4;19;22;24;25;6;12;17;14;18;21;9;15;5;20;16;8;2;10;7;13;26;1;1
21;20;16;9;19;7;22;10;13;18;11;26;6;2;23;5;3;1;15;14;4;12;8;24;25;17;1
13;7;5;20;10;4;22;16;14;23;11;26;6;1;3;9;18;15;2;19;17;12;24;8;25;21;1
21;18;12;2;23;22;11;9;25;20;14;24;19;10;16;5;3;1;15;8;4;17;7;13;26;6;1
21;20;25;9;19;7;22;10;13;24;11;26;6;17;16;15;23;12;5;8;4;2;18;14;3;1;1
21;23;13;4;16;22;11;10;26;20;14;7;5;1;3;9;18;15;2;19;17;12;24;8;25;6;1
21;18;1;4;3;22;11;9;25;20;14;24;19;17;16;15;23;12;5;2;6;10;7;8;26;13;1
11;3;23;4;10;13;24;25;26;12;17;14;18;21;9;15;5;20;16;8;2;19;7;22;6;1;1
11;3;23;4;10;13;24;25;26;12;17;14;18;21;9;15;5;20;16;8;2;19;7;22;6;1;1
1;12;6;24;9;20;14;13;7;11;26;15;21;3;4;18;23;2;10;19;17;22;25;5;8;16;1
13;26;6;20;10;3;11;16;14;23;22;7;5;1;4;18;9;15;2;19;17;12;24;8;25;21;1
2;20;25;23;19;7;22;10;13;24;11;26;18;21;9;15;5;1;3;8;4;17;6;14;16;12;1
17;3;9;4;10;14;12;25;13;24;11;26;6;2;23;15;5;20;16;8;21;19;7;22;18;1;1
6;18;1;4;3;22;11;9;19;14;26;15;21;13;24;12;23;2;10;17;7;20;25;5;8;16;1
21;18;1;4;3;22;11;9;25;20;14;24;19;8;16;15;23;2;10;17;12;5;7;13;26;6;1
21;18;1;4;3;13;11;9;25;12;14;24;10;17;5;15;23;20;16;8;2;19;7;22;26;6;1
