"X21";"X11";"X31";"X17";"X25";"X26";"X10";"X6";"X16";"X1";"X22";"X23";"X18";"X27";"X30";"X28";"X20";"X8";"X29";"X5";"X14";"X3";"X13";"X19";"X9";"X2";"X15";"X24";"X12";"X7";"X32";"X4";"generation"
21;11;31;17;25;26;10;6;16;1;22;23;18;27;30;28;20;8;29;5;14;3;13;19;9;2;15;24;12;7;32;4;1
21;11;23;9;13;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;1;16;19;30;28;12;24;17;10;32;4;7;1
21;11;23;9;28;27;20;18;25;3;29;31;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;7;32;4;1
21;11;23;9;28;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;7;32;4;1
28;22;8;5;1;24;3;31;11;19;12;4;15;9;17;30;6;18;26;2;10;29;13;16;23;21;14;27;25;7;32;20;1
21;11;23;9;28;27;20;31;25;3;29;5;15;2;14;7;6;18;8;22;30;1;13;19;17;10;16;24;12;26;32;4;1
21;11;23;9;28;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;32;4;7;1
11;21;31;14;25;20;12;28;16;15;29;23;18;27;3;6;26;5;8;22;30;1;13;19;17;10;24;9;2;32;4;7;1
21;11;23;24;28;27;20;31;25;3;29;18;15;12;14;6;26;5;8;22;30;1;9;19;17;10;16;13;2;32;7;4;1
11;21;28;23;9;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;7;32;4;1
22;11;23;9;28;27;5;31;25;3;29;18;1;8;14;6;26;20;19;30;21;15;7;2;17;10;16;24;12;13;32;4;1
24;31;19;23;9;21;32;25;12;13;11;1;18;29;27;6;26;5;8;22;30;15;7;2;20;14;16;3;17;4;28;10;1
21;11;23;8;28;27;20;31;25;3;29;5;15;22;14;6;26;18;9;2;30;1;13;19;17;10;16;24;12;7;32;4;1
28;14;8;5;1;24;3;31;11;19;12;18;15;2;17;7;6;4;9;26;10;29;13;32;23;21;22;27;25;30;16;20;1
24;31;8;23;9;22;32;25;12;13;11;1;18;29;26;28;27;20;19;30;21;15;7;2;5;14;16;3;17;4;6;10;1
24;31;8;23;9;22;32;25;12;13;11;20;18;29;26;28;27;1;19;30;21;15;7;2;5;14;16;3;17;4;6;10;1
25;8;22;29;28;23;18;26;12;9;32;24;1;13;11;31;27;20;19;30;21;15;7;2;5;14;16;3;17;4;6;10;1
24;31;8;23;9;22;32;25;12;13;11;3;18;29;26;28;27;20;19;30;21;15;17;2;5;14;16;1;4;7;6;10;1
21;11;23;9;28;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;7;32;4;1
21;11;23;9;28;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;1;13;19;17;10;16;24;12;7;32;4;1
11;21;31;17;25;20;10;28;16;1;22;23;18;27;14;6;26;5;8;29;3;15;19;30;13;12;24;9;2;32;4;7;1
21;11;23;9;6;27;26;31;25;3;5;18;15;2;30;28;20;8;29;22;14;1;13;19;17;10;16;24;12;7;32;4;1
24;31;8;5;9;22;2;25;12;13;11;1;18;29;26;28;27;20;19;30;14;15;7;32;23;21;16;3;17;4;6;10;1
7;24;8;5;4;22;32;25;12;13;11;1;18;29;26;28;6;15;9;2;10;17;19;3;23;21;14;27;31;30;16;20;1
21;11;15;9;31;2;26;6;16;1;22;23;18;27;30;28;20;8;5;29;14;3;13;19;17;10;25;24;12;7;32;4;1
11;21;28;17;16;27;20;31;25;3;29;18;15;2;14;6;26;5;8;22;30;23;13;1;19;12;24;9;10;32;4;7;1
19;8;27;29;28;23;18;26;12;9;32;24;1;13;11;31;22;25;20;30;21;15;7;2;5;14;16;3;17;4;6;10;1
24;31;10;23;9;16;32;25;12;13;14;3;18;29;26;6;27;5;19;30;21;15;17;2;20;11;22;1;4;7;28;8;1
22;11;23;9;6;10;17;18;25;24;8;31;1;29;26;28;27;20;19;30;21;15;7;2;5;14;16;3;12;13;32;4;1
24;31;19;23;9;30;32;25;12;11;13;1;18;29;27;28;26;5;8;22;21;15;7;2;20;14;16;3;17;4;6;10;1
15;10;23;9;28;27;20;31;2;21;32;24;3;17;30;26;16;25;5;14;29;19;13;12;18;11;22;1;4;7;6;8;1
21;11;27;15;28;23;18;26;2;9;32;24;3;17;30;31;16;25;5;14;29;19;13;12;20;10;6;8;1;7;22;4;1
24;31;8;5;9;22;2;17;12;13;11;1;18;29;26;28;3;20;19;30;16;15;7;32;23;21;14;27;25;4;6;10;1
28;24;8;5;9;22;32;25;11;19;12;4;15;26;17;7;6;18;1;2;10;29;13;3;23;21;14;27;31;30;16;20;1
11;21;31;17;25;6;18;26;2;1;22;23;10;27;30;28;20;8;29;5;3;15;19;14;13;12;24;9;16;32;4;7;1
16;10;17;21;6;23;11;26;31;1;7;22;18;27;30;28;20;8;29;5;3;15;19;14;13;12;24;9;2;32;4;25;1
11;12;31;17;2;26;10;6;4;29;22;19;18;9;24;28;7;8;15;5;3;1;13;32;23;21;14;27;25;30;16;20;1
28;22;8;5;1;24;3;31;11;13;12;4;29;26;17;7;6;18;9;2;10;15;19;32;23;21;14;27;25;30;16;20;1
28;13;8;5;1;24;20;31;25;3;29;18;15;2;14;7;6;4;9;26;10;12;22;32;23;21;17;27;11;30;16;19;1
10;11;17;9;28;24;20;31;12;3;29;18;15;2;16;6;26;5;8;22;30;1;13;19;23;21;14;27;25;7;32;4;1
28;22;8;5;1;24;3;26;2;19;12;4;15;31;17;7;6;18;9;11;10;29;13;32;23;21;14;27;25;30;16;20;1
15;10;27;21;6;23;18;26;2;9;32;24;3;17;30;31;28;25;5;14;29;19;13;12;20;11;22;1;4;7;16;8;1
28;22;8;5;1;24;3;31;11;19;12;4;15;26;17;7;6;18;9;2;10;29;13;32;23;21;14;27;25;30;16;20;1
28;22;8;5;1;24;3;31;11;19;12;4;15;26;17;7;6;18;9;2;10;29;13;32;23;21;14;27;25;30;16;20;1
32;13;29;25;8;31;22;18;11;9;10;24;23;1;26;28;27;20;19;30;21;15;7;2;5;14;16;3;17;4;6;12;1
24;31;8;23;5;22;32;25;12;13;11;1;18;29;26;28;27;3;19;2;21;15;14;30;9;6;20;16;17;4;7;10;1
24;31;8;23;19;22;32;25;12;28;11;1;20;15;17;7;6;18;9;2;10;29;13;30;5;14;16;3;26;4;27;21;1
