"X4";"X3";"X9";"X10";"X7";"X6";"X1";"X2";"X5";"X8";"X11";"X12";"generation"
4;3;9;10;7;6;1;2;5;8;11;12;1
5;4;7;10;3;6;1;2;9;8;11;12;1
1;8;5;10;7;11;4;2;9;3;6;12;1
1;8;6;10;7;11;3;2;9;4;5;12;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
8;1;7;11;5;3;2;9;10;4;6;12;1
11;12;1;3;5;4;7;9;6;2;10;8;1
8;2;1;3;6;11;9;7;12;10;4;5;1
11;9;8;3;6;7;10;2;12;1;4;5;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;3;6;9;2;1;7;10;4;5;8;1
9;4;7;10;3;6;1;5;2;8;11;12;1
11;4;3;6;9;10;1;2;5;8;12;7;1
11;12;1;3;6;2;9;7;10;5;8;4;1
11;12;1;3;10;2;9;7;6;4;5;8;1
1;11;6;7;9;3;12;2;10;4;5;8;1
11;10;8;3;6;2;9;7;12;1;4;5;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
1;11;6;7;9;3;10;2;5;8;4;12;1
9;4;7;10;12;8;6;2;3;1;11;5;1
9;4;7;10;3;6;1;2;11;8;5;12;1
9;4;7;10;3;6;1;2;5;8;11;12;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
7;4;3;6;10;12;1;11;5;9;8;2;1
7;12;3;6;9;2;11;4;5;10;8;1;1
11;12;3;1;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
12;4;3;6;9;8;1;5;7;10;11;2;1
11;4;3;6;9;8;1;5;7;10;12;2;1
11;12;1;3;6;2;9;7;10;5;4;8;1
11;5;1;10;7;4;12;6;3;2;9;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;4;6;9;5;1;8;7;10;2;3;1
11;12;4;6;10;2;3;5;7;9;1;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
1;12;4;6;10;2;3;11;5;9;8;7;1
9;4;7;10;3;6;1;2;5;12;8;11;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
9;4;7;10;6;2;11;1;3;12;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;9;10;3;6;1;2;5;8;7;4;1
1;4;6;5;3;2;9;7;10;8;11;12;1
8;1;7;11;5;3;4;2;6;9;10;12;1
1;8;7;11;5;10;3;2;9;4;6;12;1
11;12;3;6;9;8;1;5;10;4;7;2;1
11;4;1;3;6;2;9;7;5;10;12;8;1
11;12;1;3;6;2;9;7;10;8;5;4;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;10;7;4;9;6;3;2;5;8;1
10;4;3;11;6;2;9;7;5;1;12;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;9;6;1;2;3;7;10;4;5;8;1
7;12;10;4;6;2;3;11;5;9;8;1;1
11;12;1;3;10;2;9;7;6;4;5;8;1
7;12;9;6;1;2;3;11;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
1;8;5;10;3;6;9;2;7;4;11;12;1
1;8;5;10;3;6;4;2;9;7;11;12;1
11;7;3;6;9;8;1;10;5;4;12;2;1
11;4;6;3;9;8;1;5;7;10;12;2;1
11;4;1;3;6;2;9;7;10;12;5;8;1
11;12;1;10;6;2;9;7;3;4;5;8;1
1;12;6;9;7;11;3;2;10;4;5;8;1
11;12;1;3;6;7;4;2;9;10;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;12;1;3;6;2;9;7;10;4;5;8;1
11;4;9;3;6;2;1;5;7;10;12;8;1
11;12;1;3;6;2;9;5;7;4;10;8;1
11;12;1;3;7;5;4;2;9;10;6;8;1
6;12;5;10;7;11;4;2;3;9;1;8;1
11;3;4;6;9;8;10;5;12;1;7;2;1
8;11;6;7;9;3;1;2;4;10;12;5;1
