"X5";"X10";"X6";"X12";"X11";"X4";"X8";"X1";"X9";"X7";"X2";"X3";"generation"
5;10;6;12;11;2;8;1;9;7;4;3;1
7;11;9;6;12;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
12;11;3;9;2;8;7;5;6;10;4;1;1
12;11;3;9;7;4;8;5;6;10;2;1;1
5;7;9;6;11;4;8;1;12;10;2;3;1
6;11;3;9;4;8;10;5;12;7;2;1;1
11;7;12;6;9;5;4;8;1;10;2;3;1
11;10;3;1;4;8;2;5;12;7;9;6;1
7;11;3;12;9;5;4;8;1;10;2;6;1
7;11;3;9;12;5;4;8;1;10;2;6;1
12;11;3;7;9;5;4;8;1;10;2;6;1
11;12;3;9;4;8;7;5;6;10;2;1;1
4;11;3;12;9;8;7;5;6;10;2;1;1
12;11;1;9;4;8;7;5;6;10;2;3;1
7;11;6;12;4;5;9;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
5;4;6;7;12;8;9;11;1;10;2;3;1
5;4;1;7;12;8;9;11;10;6;2;3;1
3;4;1;7;12;8;9;11;10;6;2;5;1
3;4;6;7;12;8;9;11;1;10;2;5;1
4;11;1;12;9;8;7;5;6;10;2;3;1
12;11;3;9;4;8;7;5;1;10;2;6;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;3;5;4;8;1;10;2;9;1
10;11;6;4;9;5;8;1;12;7;2;3;1
5;7;9;6;11;4;8;12;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
5;10;9;6;11;4;8;1;12;7;2;3;1
5;10;9;2;11;4;8;1;3;7;6;12;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
5;11;3;9;4;8;10;1;12;7;2;6;1
5;10;9;6;11;4;8;1;12;7;2;3;1
3;12;1;7;4;8;2;11;10;6;9;5;1
3;4;1;7;12;8;9;11;10;6;2;5;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
12;10;9;6;11;4;7;8;1;5;2;3;1
5;7;9;6;11;4;3;8;1;10;2;12;1
7;11;3;9;4;5;12;8;1;10;2;6;1
4;11;3;12;9;5;7;8;6;10;2;1;1
12;11;3;9;4;5;7;8;1;10;2;6;1
4;11;3;12;9;8;7;5;6;10;2;1;1
12;11;3;9;4;8;6;5;10;7;2;1;1
3;4;11;7;12;8;9;5;6;10;2;1;1
4;3;2;12;9;5;7;1;8;10;6;11;1
7;8;6;2;9;1;4;5;3;10;12;11;1
9;11;1;12;4;8;7;5;6;10;2;3;1
12;11;1;9;4;8;7;5;6;10;2;3;1
5;7;9;6;11;12;4;8;1;10;2;3;1
7;11;6;8;9;5;4;1;12;10;2;3;1
12;11;2;9;7;1;4;5;6;10;3;8;1
4;3;12;6;7;1;9;5;8;10;2;11;1
7;11;6;12;9;5;4;8;3;10;2;1;1
12;6;3;9;4;8;7;5;11;10;2;1;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
12;11;3;9;4;8;7;5;6;10;2;1;1
12;11;3;7;9;5;4;8;6;10;2;1;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
4;3;2;6;7;1;9;5;8;10;12;11;1
7;11;6;12;9;5;4;8;1;10;2;3;1
5;10;9;6;11;4;8;1;12;7;2;3;1
12;11;3;9;4;8;7;5;6;10;2;1;1
12;11;3;9;4;8;7;5;6;10;2;1;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;9;6;12;11;4;8;1;5;10;2;3;1
4;11;3;9;12;8;7;5;6;10;2;1;1
12;4;1;9;3;8;7;5;10;6;2;11;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
3;12;6;7;9;5;4;8;1;10;2;11;1
7;8;1;12;9;5;4;11;10;6;2;3;1
12;11;3;9;4;8;7;5;6;10;2;1;1
12;11;3;9;4;8;7;5;6;10;2;1;1
4;11;6;12;9;5;7;8;3;10;2;1;1
12;11;3;9;4;8;7;5;6;10;2;1;1
6;11;3;9;4;7;8;1;12;10;2;5;1
1;10;3;9;4;8;7;5;6;11;2;12;1
3;4;1;6;10;8;9;11;12;7;2;5;1
5;10;9;7;11;4;8;1;12;2;6;3;1
7;11;6;12;9;5;4;8;2;10;1;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
12;11;3;9;4;8;7;5;6;10;2;1;1
12;11;3;4;9;8;7;5;6;10;2;1;1
12;11;3;9;4;8;7;5;6;10;2;1;1
12;11;3;9;4;8;7;5;6;10;2;1;1
7;11;6;12;9;5;4;8;1;10;2;3;1
7;11;6;12;9;5;4;8;1;10;2;3;1
12;11;3;7;1;8;9;4;10;6;2;5;1
12;11;3;9;4;8;7;5;10;6;2;1;1
6;11;1;9;4;8;10;5;12;7;2;3;1
1;8;3;9;4;11;7;5;6;10;2;12;1
12;11;3;10;4;8;7;5;6;9;2;1;1
12;11;1;2;4;8;7;5;6;10;9;3;1
5;10;6;12;11;4;8;1;9;7;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;9;4;2;3;2
8;10;6;12;11;4;5;1;9;7;2;3;2
8;7;6;12;11;10;5;1;4;9;2;3;2
8;7;6;12;11;10;5;1;4;9;2;3;2
8;7;12;6;11;10;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;7;12;6;11;10;5;3;9;4;2;1;2
11;10;6;12;8;7;5;1;4;9;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
5;10;1;12;11;4;8;6;9;7;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
8;10;6;1;11;7;5;12;4;9;2;3;2
8;9;6;1;10;4;5;12;11;7;2;3;2
8;7;12;6;11;10;5;3;4;9;2;1;2
8;7;12;6;11;3;5;10;4;9;2;1;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
5;10;6;12;7;4;8;1;9;11;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
5;10;6;12;11;4;8;1;9;3;2;7;2
12;10;6;8;11;7;5;1;9;4;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;7;12;6;11;10;5;1;4;9;2;3;2
8;7;12;6;11;10;5;1;4;9;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
8;11;6;1;10;7;5;12;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
7;10;6;12;11;5;8;1;4;9;2;3;2
5;10;4;6;11;8;1;12;9;7;2;3;2
8;7;3;6;11;10;5;12;4;9;2;1;2
8;10;6;12;11;7;5;3;4;9;2;1;2
5;10;6;12;11;4;8;1;9;7;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
5;10;6;12;11;2;8;1;4;7;9;3;2
5;10;12;6;11;4;8;7;1;9;2;3;2
7;10;12;6;11;8;1;9;4;5;2;3;2
8;10;6;1;11;7;5;12;4;9;2;3;2
8;11;6;1;10;7;5;12;4;9;2;3;2
7;10;12;6;11;8;1;4;9;5;2;3;2
7;10;6;12;11;4;8;5;1;9;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
8;7;12;6;11;10;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
8;10;12;6;11;7;1;5;4;9;2;3;2
8;5;12;6;11;10;7;1;4;9;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
5;11;2;12;10;4;8;1;9;7;6;3;2
5;10;1;12;11;4;8;6;9;7;2;3;2
2;10;6;12;11;4;8;1;9;7;5;3;2
5;10;6;12;11;4;8;1;9;7;3;2;2
5;7;12;6;11;4;8;3;10;9;2;1;2
8;7;12;6;11;10;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;7;6;12;11;10;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;7;12;6;11;5;10;1;9;4;2;3;2
5;10;6;12;11;7;8;3;4;9;2;1;2
8;10;6;12;11;7;5;1;2;9;4;3;2
6;7;12;8;11;10;5;1;4;9;2;3;2
8;7;6;12;11;10;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;10;6;12;11;7;5;1;2;9;4;3;2
8;7;12;6;11;10;5;1;4;9;2;3;2
8;7;12;6;11;10;5;3;4;9;2;1;2
3;7;12;8;4;10;5;1;11;6;2;9;2
5;10;1;6;11;4;8;12;7;9;2;3;2
5;11;6;1;10;4;8;12;7;9;2;3;2
5;10;6;12;11;7;8;1;4;9;2;3;2
5;10;3;1;11;7;8;12;4;9;2;6;2
5;10;6;12;11;7;8;1;4;9;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;11;6;1;10;7;5;12;4;9;2;3;2
5;10;1;6;11;7;8;12;4;9;2;3;2
5;7;1;12;11;4;8;6;9;10;2;3;2
8;10;6;12;11;7;5;1;9;4;2;3;2
8;10;6;12;11;7;5;1;9;4;2;3;2
8;7;12;6;11;10;5;3;4;9;2;1;2
8;7;11;6;12;10;5;3;4;9;2;1;2
8;7;12;6;11;10;5;2;4;9;1;3;2
8;4;12;6;11;10;5;1;9;7;2;3;2
8;10;12;6;11;7;5;1;2;9;4;3;2
8;2;12;6;11;10;5;1;7;9;4;3;2
5;10;6;12;11;2;8;1;7;9;4;3;2
5;10;1;12;11;4;9;6;8;7;2;3;2
8;10;6;12;11;7;5;1;4;9;2;3;2
8;7;12;6;11;10;5;3;4;9;2;1;2
5;10;6;12;11;4;8;1;9;7;2;3;2
8;10;1;12;11;7;5;6;4;9;2;3;2
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;3;6;12;11;4;8;10;9;7;2;1;3
5;3;6;12;11;9;8;10;4;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;8;12;11;4;6;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;3;6;12;11;4;8;10;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;1;12;11;4;8;6;9;7;2;3;3
5;1;6;12;11;4;8;10;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;7;11;4;8;1;9;12;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;7;8;1;9;4;2;3;3
5;10;6;1;11;4;8;12;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;8;6;12;11;4;10;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
6;10;5;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;9;8;3;4;7;2;1;3
1;10;6;12;11;4;8;5;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;2;1;9;7;8;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;2;8;1;9;7;4;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;8;12;11;4;6;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;7;12;11;4;8;1;9;6;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
7;10;6;12;9;4;8;1;11;5;2;3;3
5;3;6;12;11;4;8;10;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;7;9;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;7;4;8;3;9;11;2;1;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;8;12;11;4;6;3;9;7;2;1;3
5;10;8;12;7;4;6;3;9;11;2;1;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;3;9;7;2;1;3
5;10;6;12;11;4;8;1;9;7;3;2;3
5;10;6;12;11;4;8;1;9;7;2;3;3
5;10;6;12;11;4;8;1;9;3;2;7;3
5;10;6;12;11;4;8;1;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;12;6;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;2;6;12;11;4;8;10;9;7;1;3;4
7;1;6;12;11;4;8;10;9;5;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
2;1;6;12;11;4;8;10;9;7;5;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;10;6;8;11;4;12;1;9;7;2;3;4
5;1;6;11;12;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;9;6;12;11;4;8;1;10;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;11;12;6;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;4;11;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
4;1;6;12;11;5;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;7;6;12;11;4;8;10;9;1;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;9;4;8;1;11;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
4;1;6;12;11;5;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
12;1;6;5;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;8;4;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;6;1;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;10;8;4;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
8;1;6;12;11;4;5;10;9;7;2;3;4
5;1;6;3;11;4;8;10;9;7;2;12;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;8;4;11;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;1;6;9;11;4;8;10;12;7;2;3;4
5;1;6;12;11;4;8;10;9;7;2;3;4
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
1;10;6;12;11;4;8;5;9;7;2;3;5
5;1;6;9;11;4;8;10;12;7;2;3;5
4;10;6;12;11;5;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;1;6;9;11;4;8;10;12;7;2;3;5
5;1;6;11;12;4;8;10;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;7;11;4;8;1;9;12;2;3;5
5;10;6;9;11;4;8;1;12;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;9;11;4;8;1;12;7;2;3;5
5;10;6;4;11;12;8;1;9;7;2;3;5
5;10;12;6;11;4;8;1;9;7;2;3;5
12;1;6;9;11;4;8;10;5;7;2;3;5
5;10;6;9;11;4;8;1;12;7;2;3;5
5;10;1;12;11;4;8;6;9;7;2;3;5
5;10;6;9;11;4;8;1;12;7;2;3;5
5;10;6;12;11;4;8;3;9;7;2;1;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
5;10;6;12;11;4;8;1;9;7;2;3;5
