"X6";"X17";"X4";"X16";"X3";"X21";"X19";"X12";"X1";"X20";"X8";"X25";"X23";"X5";"X26";"X9";"X14";"X11";"X2";"X24";"X15";"X7";"X10";"X22";"X13";"X18";"generation"
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
12;16;6;24;17;8;11;26;18;3;23;5;1;2;9;19;21;15;4;25;14;7;10;22;20;13;1
6;17;2;16;3;21;19;12;1;20;8;24;23;5;26;9;14;11;4;25;15;7;10;22;13;18;1
9;17;25;18;7;26;14;6;8;5;1;3;4;12;24;22;10;15;23;21;11;2;19;20;13;16;1
16;17;25;18;21;23;19;6;8;5;1;3;4;12;26;9;14;11;2;24;15;7;10;22;13;20;1
4;6;21;3;16;17;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
6;17;4;16;15;21;19;12;1;20;8;25;23;5;10;9;2;26;24;14;7;3;11;22;13;18;1
6;10;24;16;20;11;12;26;18;3;23;5;1;2;9;19;21;15;4;25;22;8;17;14;13;7;1
22;16;6;4;17;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;18;3;13;1
17;7;20;25;4;8;2;23;3;26;12;24;13;11;1;6;16;5;19;10;21;15;18;14;9;22;1
22;2;25;7;17;20;4;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;8;9;16;1
12;14;6;24;10;20;11;26;18;3;23;5;1;2;9;19;21;15;4;25;13;8;17;16;7;22;1
18;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;16;5;19;10;21;15;17;14;7;22;1
9;17;4;22;3;13;2;12;1;20;8;25;23;11;26;6;14;5;19;10;21;15;18;16;7;24;1
17;6;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;10;13;15;18;24;7;22;1
17;9;20;25;4;8;19;23;3;26;12;10;13;11;1;6;15;5;2;24;14;21;18;16;7;22;1
4;17;6;10;3;13;19;12;1;20;8;25;23;5;26;9;14;11;2;24;21;15;18;16;7;22;1
25;10;12;24;8;1;9;20;11;21;7;18;14;17;22;4;15;6;19;16;23;26;5;13;3;2;1
25;11;8;17;18;1;9;20;5;3;22;14;24;7;2;4;15;6;19;16;23;26;21;13;10;12;1
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
17;9;20;25;4;8;2;23;3;26;12;24;7;11;1;6;14;5;19;10;21;15;16;22;13;18;1
9;17;4;16;20;21;19;8;3;26;12;24;13;11;1;6;14;5;2;25;15;7;10;22;23;18;1
17;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;16;15;18;21;7;22;1
17;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;16;7;22;1
22;17;25;18;7;24;14;6;8;12;1;3;4;5;26;9;10;15;23;16;19;21;11;2;20;13;1
6;17;23;16;25;21;19;20;8;5;1;3;4;12;24;22;14;11;2;26;15;7;10;9;13;18;1
11;10;12;19;5;1;9;20;8;21;23;18;16;17;13;15;4;26;24;14;7;6;25;2;3;22;1
25;10;12;19;8;1;9;20;5;21;23;24;14;17;16;15;4;26;18;13;7;3;11;22;6;2;1
12;16;6;24;10;7;11;26;18;3;23;5;1;2;9;19;21;4;25;17;15;14;20;22;13;8;1
6;17;4;16;3;21;19;26;18;10;23;5;1;2;9;11;7;15;12;25;22;8;24;14;20;13;1
25;14;17;7;8;1;9;6;5;18;26;3;4;12;24;22;10;15;23;16;19;21;11;2;20;13;1
9;17;12;19;8;26;14;6;7;5;1;3;4;25;24;22;10;15;23;16;18;21;11;2;20;13;1
6;17;4;22;3;7;2;12;1;20;8;25;23;11;26;9;14;5;19;10;21;15;18;16;13;24;1
17;6;4;16;3;21;19;22;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;18;13;12;1
25;10;12;19;8;1;9;20;5;21;23;18;16;17;13;15;4;26;24;14;7;3;11;22;6;2;1
25;10;12;19;8;1;9;20;5;21;23;18;16;17;13;15;4;26;24;14;7;3;11;22;6;2;1
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
6;17;4;16;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;22;13;18;1
7;10;12;6;24;4;11;26;18;3;23;5;1;2;9;19;21;15;16;25;22;8;17;14;20;13;1
12;16;20;24;10;7;11;26;18;3;23;5;1;2;9;19;21;15;4;25;14;8;17;22;6;13;1
10;2;24;3;23;11;19;6;7;13;4;21;20;26;14;17;8;5;12;22;25;15;18;16;9;1;1
17;9;8;25;12;11;19;6;7;13;4;15;20;26;16;23;14;5;2;10;21;24;18;1;3;22;1
18;16;6;5;10;7;2;23;3;26;12;24;13;11;9;19;21;15;4;25;22;8;17;14;20;1;1
18;9;7;10;19;5;2;23;3;26;12;24;16;11;1;6;21;15;4;25;22;8;17;14;20;13;1
17;9;20;25;4;8;2;23;3;26;12;24;13;18;1;6;14;5;19;10;21;15;11;22;7;16;1
25;10;20;18;8;16;9;23;3;26;12;24;13;11;1;6;14;5;19;4;7;21;17;22;15;2;1
17;6;3;18;4;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;7;10;16;13;22;1
9;17;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;16;7;22;1
6;17;4;16;3;14;26;12;23;20;8;5;1;2;9;19;21;15;25;24;11;7;10;22;13;18;1
12;16;6;24;17;8;11;26;18;3;23;5;1;2;9;19;21;15;4;25;14;7;10;22;20;13;1
6;17;4;22;3;21;19;12;1;20;8;25;23;5;26;9;14;11;2;24;15;13;18;16;7;10;1
17;9;3;24;4;13;2;12;1;20;8;25;23;5;26;6;14;11;19;10;21;15;18;16;7;22;1
12;13;6;24;10;7;11;26;18;3;23;5;1;2;9;19;21;15;4;25;22;8;17;14;20;16;1
23;16;6;5;10;7;11;18;3;26;12;24;1;2;9;19;21;15;4;25;22;8;17;14;20;13;1
18;16;6;25;4;8;2;23;3;26;12;24;13;11;9;19;21;15;10;5;22;7;17;14;20;1;1
17;9;20;25;4;8;2;23;18;3;12;24;13;11;1;6;14;5;19;10;21;15;26;16;7;22;1
17;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;16;7;22;1
17;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;16;7;22;1
12;16;6;24;10;7;11;26;18;3;23;5;1;2;9;19;21;15;4;25;22;8;17;14;20;13;1
12;20;6;24;10;7;11;26;18;3;23;5;1;2;9;19;21;15;4;25;22;8;17;14;16;13;1
17;9;20;25;4;8;2;23;3;26;12;24;13;11;1;6;14;5;19;10;21;15;18;16;7;22;1
17;9;20;25;14;8;2;23;3;26;12;24;13;11;1;6;4;5;19;10;21;15;18;16;7;22;1
22;17;3;18;7;21;19;12;1;20;8;25;23;5;26;9;14;11;4;16;10;24;15;2;6;13;1
6;17;23;16;25;21;19;20;8;5;1;3;4;12;24;22;10;11;2;26;15;7;14;9;13;18;1
17;9;20;25;4;8;2;23;3;26;12;24;13;18;1;6;14;5;19;10;21;15;11;22;7;16;1
