"X2";"X24";"X7";"X5";"X22";"X15";"X1";"X18";"X14";"X26";"X21";"X23";"X9";"X3";"X16";"X8";"X10";"X13";"X17";"X25";"X11";"X4";"X20";"X6";"X19";"X12";"generation"
2;24;7;5;22;15;1;18;14;26;21;23;9;3;16;8;10;13;17;25;11;4;20;6;19;12;1
11;20;3;24;25;4;18;14;7;6;10;23;13;16;1;12;2;9;17;5;15;21;8;22;19;26;1
10;24;7;17;22;15;13;20;14;26;21;4;8;16;19;12;6;9;5;25;11;23;18;2;1;3;1
4;20;22;15;25;14;13;17;11;19;12;8;21;16;7;23;6;9;5;26;10;24;18;2;1;3;1
10;24;7;17;22;15;13;18;12;26;21;4;3;16;1;14;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
11;20;1;24;22;15;13;18;14;6;21;4;9;3;16;8;10;7;17;2;23;5;12;25;19;26;1
6;24;7;17;22;15;13;18;14;10;2;23;9;3;16;8;21;1;5;25;11;4;20;26;19;12;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
14;3;1;20;22;15;13;17;11;19;12;5;21;16;7;23;9;6;8;26;10;24;18;2;25;4;1
4;18;22;15;25;14;13;17;11;1;12;5;21;16;7;24;9;2;8;26;10;23;20;6;19;3;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;20;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;13;6;19;8;1
11;20;1;24;25;4;18;14;7;6;2;23;9;3;16;8;10;13;17;21;15;22;5;26;19;12;1
15;8;13;24;21;17;18;14;7;22;10;4;3;16;1;12;2;9;5;25;11;23;20;6;19;26;1
11;23;19;17;22;15;13;20;14;25;21;4;3;16;1;12;2;9;8;26;10;24;18;6;7;5;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;20;8;6;19;23;1
10;24;23;17;6;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;7;20;22;19;8;1
11;20;1;24;25;15;13;18;14;6;2;23;9;3;16;8;10;7;17;21;4;5;12;22;19;26;1
4;20;2;9;25;14;6;8;11;1;18;24;3;16;7;23;10;13;17;21;15;5;12;22;19;26;1
11;20;1;5;25;4;18;14;7;6;2;23;9;3;16;8;15;13;17;21;10;24;12;22;19;26;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;4;17;22;15;13;18;14;26;21;7;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
7;20;1;24;25;4;13;17;11;19;12;5;21;16;3;8;10;18;14;9;15;23;2;22;6;26;1
4;20;2;10;25;14;6;8;11;1;18;24;3;16;7;23;9;13;17;21;15;5;12;22;19;26;1
4;20;22;15;25;14;13;17;10;19;12;5;21;16;7;24;9;6;8;26;11;23;18;2;1;3;1
10;24;7;17;22;15;13;20;14;26;21;4;8;16;19;12;6;9;5;25;11;23;18;2;1;3;1
11;20;1;24;8;4;18;14;7;6;2;23;9;3;16;25;10;13;17;21;15;5;12;22;19;26;1
11;20;1;24;25;4;18;14;7;6;2;23;9;3;16;8;10;13;17;21;15;5;12;22;19;26;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
10;24;7;17;22;15;13;18;14;26;21;4;3;16;1;12;2;9;5;25;11;23;20;6;19;8;1
