"X45";"X2";"X57";"X36";"X28";"X15";"X46";"X23";"X34";"X7";"X55";"X21";"X61";"X6";"X54";"X10";"X56";"X51";"X52";"X20";"X53";"X33";"X24";"X1";"X40";"X42";"X14";"X16";"X44";"X32";"X27";"X8";"X49";"X59";"X37";"X18";"X29";"X25";"X3";"X58";"X50";"X12";"X43";"X5";"X48";"X9";"X41";"X39";"X4";"X17";"X47";"X62";"X19";"X22";"X60";"X31";"X30";"X64";"X38";"X63";"X11";"X35";"X13";"X26";"generation"
45;2;57;36;28;15;46;23;34;7;55;21;61;6;54;10;56;51;52;20;53;33;24;1;40;42;14;16;44;32;27;8;49;59;37;18;29;25;3;58;50;12;43;5;48;9;41;39;4;17;47;62;19;22;60;31;30;64;38;63;11;35;13;26;1
13;6;64;60;11;53;28;57;22;63;21;31;26;55;15;38;56;23;39;59;61;52;54;17;29;37;16;14;40;32;27;8;49;20;42;18;44;25;3;58;50;12;43;5;48;9;41;51;4;19;7;1;36;10;47;35;46;62;34;24;30;33;45;2;1
10;17;16;11;40;13;5;48;22;1;55;32;4;20;57;45;14;36;26;9;37;43;28;60;15;7;24;38;41;29;52;23;49;30;42;18;44;25;3;58;50;12;47;53;8;59;27;2;33;35;54;51;64;21;34;62;63;61;39;56;46;6;19;31;1
45;26;57;36;28;44;11;42;20;7;55;22;5;1;24;18;60;41;38;9;13;48;43;17;29;37;16;14;40;32;52;23;49;30;4;10;15;53;56;3;62;51;47;25;8;59;27;2;33;35;54;12;64;21;34;50;63;61;39;58;46;6;19;31;1
28;63;64;10;30;56;2;21;31;50;61;9;7;15;23;20;17;24;60;25;33;35;42;54;46;5;4;22;62;41;1;19;48;16;36;57;32;34;53;44;13;6;11;18;58;39;51;26;49;59;12;8;37;52;47;29;40;14;38;27;43;55;45;3;1
37;13;27;10;6;56;53;18;63;50;61;3;59;15;23;20;16;24;60;25;33;32;42;54;46;5;4;22;47;41;1;44;38;17;36;21;35;48;2;49;28;7;30;31;57;39;9;26;62;19;12;8;11;29;64;40;45;55;43;14;52;58;34;51;1
37;28;27;10;30;56;2;21;40;50;61;9;7;15;23;20;17;24;64;25;33;35;42;54;46;5;4;29;47;41;1;11;48;16;36;57;32;34;53;44;13;59;6;63;39;18;3;43;8;49;12;62;19;22;60;31;45;55;26;14;52;58;38;51;1
45;46;57;10;30;56;2;21;15;43;55;33;53;6;24;36;34;52;39;59;61;23;54;17;29;37;16;14;40;32;27;8;49;20;42;18;44;25;3;58;50;12;7;5;48;9;41;51;4;1;47;62;19;22;60;31;28;64;38;63;11;35;13;26;1
37;28;14;10;30;56;2;21;31;50;61;9;7;15;58;20;17;24;60;25;33;35;42;54;38;5;55;36;62;41;1;19;48;16;22;57;32;26;53;44;13;59;6;63;39;18;51;52;8;49;12;47;11;29;64;40;46;4;34;27;43;23;45;3;1
28;32;64;60;11;61;50;25;22;31;57;5;41;55;15;58;56;51;52;20;53;33;24;1;40;42;14;16;49;30;54;7;38;17;36;21;35;48;2;44;13;59;6;63;39;18;3;26;62;19;12;8;37;10;47;29;46;4;34;27;43;23;45;9;1
30;2;57;36;28;15;46;33;56;7;60;21;53;51;24;10;34;19;48;62;61;23;54;17;22;37;16;5;31;32;27;4;1;20;42;9;58;25;41;44;13;59;6;63;39;18;3;43;8;49;12;47;11;29;64;40;45;55;26;14;52;35;50;38;1
37;28;27;10;30;56;2;21;31;13;61;18;7;15;23;20;17;24;60;25;33;35;42;54;46;63;8;22;59;3;49;19;39;4;36;57;32;34;53;44;50;12;43;5;48;9;41;51;16;1;47;62;11;29;64;40;45;55;26;14;52;58;38;6;1
13;14;64;60;11;61;36;38;16;63;21;5;41;17;15;58;56;51;52;6;53;33;24;1;40;50;32;22;37;20;23;44;25;55;42;18;35;48;2;49;28;7;30;31;57;39;9;26;62;19;12;8;59;10;47;29;46;4;34;27;43;54;45;3;1
4;14;59;43;13;60;48;63;33;57;47;8;24;27;19;3;10;58;61;64;29;62;16;28;49;50;32;22;37;20;23;44;25;55;42;18;46;45;38;1;11;39;30;31;7;40;41;9;35;2;34;21;6;51;52;36;56;17;5;53;15;26;54;12;1
35;54;15;17;30;56;2;21;31;5;60;9;7;27;19;3;10;58;61;64;29;62;16;28;49;50;32;22;37;20;23;44;25;55;42;18;46;45;38;1;13;59;6;63;39;57;41;43;8;4;12;47;11;33;48;40;34;36;26;14;52;24;53;51;1
49;14;30;43;11;47;64;21;31;50;61;9;7;15;23;20;17;24;60;25;33;35;42;54;46;5;4;22;62;41;1;19;48;16;36;57;32;34;53;44;13;59;6;63;58;40;3;8;37;2;45;29;39;51;52;55;56;10;18;38;27;26;28;12;1
13;55;64;60;11;53;50;25;22;63;21;5;41;6;24;10;34;54;39;59;61;23;52;17;29;37;16;14;40;32;27;8;49;20;42;18;44;48;2;38;28;7;30;31;57;51;9;26;62;19;12;1;36;58;47;35;46;4;56;15;43;33;45;3;1
45;3;25;42;50;15;46;33;56;12;55;18;53;32;24;10;34;52;39;8;61;23;27;20;29;37;14;16;44;6;54;49;38;17;36;21;35;48;2;59;28;7;30;31;57;9;41;51;4;1;47;62;19;22;60;5;43;64;58;63;11;40;13;26;1
13;32;64;60;11;61;50;25;22;63;18;5;41;55;15;58;56;51;52;20;53;33;24;1;40;23;14;16;44;6;54;59;38;17;36;21;35;48;2;49;28;7;30;31;57;39;9;26;62;19;12;8;37;10;47;29;46;4;34;27;43;42;45;3;1
13;32;64;60;11;61;50;25;22;63;18;5;41;55;15;58;56;51;52;20;53;33;24;1;40;42;14;16;44;6;54;59;38;17;36;21;35;48;2;49;28;7;30;31;57;39;9;26;62;19;12;8;37;10;47;29;46;4;34;27;43;23;45;3;1
13;32;64;60;11;61;50;25;22;63;18;5;41;55;15;58;56;51;52;20;53;33;24;1;44;37;16;14;40;6;54;59;38;17;36;21;35;48;2;49;28;7;30;31;46;39;9;26;62;19;12;8;42;10;47;29;57;4;34;27;43;23;45;3;1
45;2;48;36;28;15;46;33;56;7;55;21;53;6;24;10;34;52;41;59;61;23;54;17;29;37;16;14;40;32;27;8;49;20;42;18;44;25;3;58;50;12;30;31;57;39;9;51;4;1;47;62;19;22;60;5;43;64;38;63;11;35;13;26;1
30;2;57;36;28;15;46;33;56;7;64;21;53;6;24;10;34;52;39;59;61;23;54;17;29;37;16;14;40;32;27;8;49;20;42;18;44;25;3;58;50;12;43;5;48;9;41;51;4;1;47;62;19;22;60;31;45;55;38;63;11;35;13;26;1
5;28;1;10;30;56;2;21;31;50;61;9;7;15;23;20;54;24;58;25;33;35;42;17;29;37;16;14;40;32;27;19;48;4;36;57;41;34;53;44;13;59;6;63;39;18;3;43;8;49;12;47;11;46;64;62;45;55;26;22;52;60;38;51;1
28;35;64;60;11;61;5;25;22;31;21;50;41;55;15;58;56;51;52;20;2;33;24;1;40;42;14;17;49;30;54;19;48;16;36;57;32;34;53;44;13;59;6;63;39;18;3;43;8;7;12;62;37;10;47;29;46;4;38;27;26;23;45;9;1
13;32;64;60;11;61;50;25;22;63;18;5;41;55;15;58;56;51;52;20;53;33;24;1;40;42;14;16;44;6;54;59;38;17;36;21;35;48;2;49;28;7;30;31;57;39;9;26;62;19;12;47;8;29;27;46;45;23;43;4;10;37;34;3;1
30;2;9;42;28;15;37;33;56;7;60;21;35;51;24;10;25;20;27;31;61;23;17;54;46;5;4;22;62;41;1;19;48;16;36;57;32;34;53;44;13;59;6;63;39;18;3;43;8;49;12;47;11;29;64;40;45;55;26;14;52;58;50;38;1
37;28;27;10;30;56;2;21;31;50;61;25;7;15;23;20;17;24;60;9;33;58;42;54;46;5;4;22;62;41;1;19;48;16;36;57;32;34;53;44;13;59;6;14;39;18;3;43;8;49;12;47;52;29;55;40;45;64;38;63;11;35;26;51;1
37;32;64;60;11;61;50;25;22;63;18;5;41;55;15;58;56;51;52;20;53;33;24;1;14;42;40;16;62;7;54;19;48;31;36;57;28;34;35;44;13;59;6;2;39;17;3;43;8;49;12;47;30;29;27;46;45;23;26;4;10;21;38;9;1
