"X26";"X14";"X12";"X17";"X11";"X16";"X2";"X15";"X18";"X6";"X4";"X20";"X9";"X7";"X22";"X19";"X8";"X5";"X25";"X23";"X10";"X3";"X21";"X24";"X1";"X13";"generation"
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
23;15;5;26;21;17;8;14;20;25;1;12;9;7;22;19;2;18;6;16;10;3;11;24;4;13;1
11;3;6;26;21;17;7;14;20;16;1;12;9;22;24;19;8;5;25;23;2;10;13;4;15;18;1
26;14;12;17;11;16;10;15;18;6;4;20;9;7;23;19;8;5;25;22;2;3;21;24;1;13;1
11;2;19;26;13;17;8;14;20;16;15;12;9;22;4;6;7;5;25;23;10;3;21;24;1;18;1
11;3;5;22;21;17;8;14;2;13;15;12;10;23;24;6;7;19;4;26;20;9;25;16;1;18;1
4;3;18;6;17;19;8;14;20;25;1;12;11;2;24;22;15;21;13;26;5;9;10;16;7;23;1
11;2;6;26;13;17;4;14;12;16;15;20;9;7;22;19;8;5;25;23;10;3;21;24;1;18;1
26;14;12;17;11;25;3;1;21;6;24;20;9;7;23;19;8;5;16;22;2;10;13;4;15;18;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;20;17;11;25;3;8;18;5;1;12;9;23;24;6;7;19;16;22;2;10;13;4;15;21;1
11;2;5;26;13;17;8;14;20;25;1;12;9;23;24;6;7;19;4;22;10;3;21;16;15;18;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
11;6;16;26;21;17;23;14;18;3;4;20;9;7;22;19;8;5;25;24;2;10;13;1;15;12;1
12;14;26;17;11;16;2;1;21;6;24;20;9;7;22;19;8;5;25;23;3;10;13;4;15;18;1
21;22;5;17;13;4;8;14;20;25;1;12;9;23;24;6;7;19;16;26;2;15;18;3;11;10;1
19;22;5;25;24;8;4;17;13;14;16;20;11;6;7;12;23;1;9;26;2;15;18;3;10;21;1
11;4;5;22;21;17;8;14;20;25;1;12;16;23;24;6;7;13;9;26;2;15;18;3;19;10;1
21;22;5;25;24;8;4;17;13;14;16;12;9;6;7;20;23;1;11;26;2;15;18;3;19;10;1
2;17;24;13;12;20;14;11;22;3;10;5;6;9;15;19;21;25;23;4;7;8;26;1;18;16;1
2;17;24;13;12;20;14;11;22;3;10;5;6;9;15;19;21;26;23;4;7;8;25;1;18;16;1
26;14;12;17;11;16;2;15;18;6;4;20;9;7;22;19;8;5;25;23;10;3;21;24;1;13;1
26;14;12;17;11;16;2;15;18;6;4;20;7;9;22;19;8;5;25;23;10;3;21;24;1;13;1
2;17;18;13;12;20;14;11;22;4;7;26;6;9;15;19;8;5;25;23;10;3;21;24;1;16;1
20;14;12;17;11;16;2;18;22;3;10;5;6;9;15;19;21;26;23;4;7;8;25;1;24;13;1
26;14;20;17;11;5;3;8;18;25;1;12;9;23;24;6;7;19;16;22;2;10;13;4;15;21;1
11;3;6;26;21;17;23;14;20;25;1;12;9;7;22;19;8;5;16;24;2;10;13;4;15;18;1
5;11;18;26;21;17;8;14;20;25;1;12;9;23;24;6;7;19;16;22;2;10;13;4;15;3;1
11;3;5;13;12;17;8;14;20;9;1;21;25;23;24;6;7;19;16;22;2;10;26;4;15;18;1
11;2;16;26;13;17;24;14;12;6;4;20;9;7;22;19;8;5;25;23;10;3;21;1;15;18;1
26;14;12;17;11;16;2;15;18;5;4;20;9;8;22;6;7;19;25;23;10;3;21;24;1;13;1
