"X2";"X31";"X29";"X14";"X28";"X30";"X16";"X5";"X13";"X18";"X17";"X9";"X3";"X4";"X32";"X11";"X27";"X22";"X21";"X1";"X23";"X12";"X7";"X8";"X25";"X10";"X19";"X20";"X6";"X24";"X26";"X15";"generation"
2;31;29;14;28;30;16;5;13;18;17;9;3;4;32;11;27;22;21;1;23;12;7;8;25;10;19;20;6;24;26;15;1
2;31;29;14;28;30;16;5;13;18;17;9;3;4;32;1;27;22;21;11;23;12;7;8;25;10;19;20;6;24;26;15;1
25;26;5;10;2;13;31;24;29;30;16;6;3;20;32;11;27;22;21;1;23;12;7;19;14;4;8;18;9;28;17;15;1
21;31;11;25;32;30;17;27;13;18;16;6;3;20;7;29;5;19;2;28;1;9;23;22;14;10;8;4;12;24;26;15;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
14;28;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;11;4;5;24;12;15;29;9;10;16;1
27;15;13;19;8;30;18;25;4;16;1;29;20;3;11;9;17;22;2;26;32;31;14;10;28;24;12;7;6;5;21;23;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;9;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;8;4;16;1
30;26;27;23;1;29;32;31;15;13;20;19;18;3;12;9;17;6;22;10;8;24;11;4;5;25;14;7;2;28;21;16;1
27;7;13;26;32;30;18;31;19;16;1;2;20;3;14;9;17;6;22;10;8;24;11;4;5;25;12;15;29;28;21;23;1
21;30;11;17;10;28;23;9;7;13;20;3;18;19;5;27;8;22;2;26;32;31;14;1;6;24;12;15;29;25;4;16;1
8;11;29;16;25;27;23;9;5;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;6;1;4;7;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
2;31;29;14;28;30;16;5;13;18;17;9;3;4;8;11;27;22;21;1;23;12;7;32;25;10;19;20;6;24;26;15;1
2;31;29;14;28;30;16;5;13;18;17;9;3;4;32;11;27;22;21;1;23;12;7;8;25;10;19;20;6;24;26;15;1
27;15;13;4;8;12;20;24;3;16;1;29;18;19;30;21;17;22;2;26;32;31;14;10;5;25;11;7;6;28;9;23;1
30;28;27;23;1;2;32;31;15;13;18;19;20;3;12;9;17;6;22;10;8;24;11;4;5;25;14;7;29;21;26;16;1
25;26;27;22;21;13;9;4;11;30;16;6;3;20;7;29;5;19;2;23;32;31;14;10;28;24;12;15;8;1;17;18;1
11;17;27;23;1;6;8;25;30;13;20;3;18;22;7;29;5;19;2;26;32;31;14;10;28;24;12;15;21;9;4;16;1
25;26;24;10;2;29;16;5;13;18;17;9;3;4;32;11;27;22;21;1;23;12;28;19;14;20;8;30;6;7;31;15;1
21;31;29;14;23;30;16;27;13;18;17;12;3;4;32;11;5;19;2;28;1;9;7;8;25;10;22;20;6;24;26;15;1
25;26;27;10;21;13;31;24;9;32;18;12;8;17;11;14;23;20;29;2;7;16;30;22;19;5;1;15;6;3;4;28;1
3;23;28;10;21;13;4;24;8;30;9;12;25;27;11;14;31;20;29;2;7;16;26;22;19;5;1;15;6;32;17;18;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;4;14;10;28;24;12;15;29;9;31;16;1
11;5;27;23;1;10;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;6;28;24;12;15;29;9;4;16;1
14;26;24;20;28;30;16;5;13;18;17;9;3;4;32;11;27;22;21;1;23;12;7;8;25;10;19;29;6;2;31;15;1
2;31;29;14;28;30;16;5;13;20;26;9;3;4;24;11;27;22;21;1;23;6;7;8;25;10;19;18;12;32;17;15;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
25;28;27;10;21;13;9;24;11;30;16;6;3;20;26;29;5;22;2;7;32;31;14;19;23;4;8;18;12;1;17;15;1
11;17;27;26;32;6;12;25;30;13;10;15;3;20;7;29;5;19;2;28;1;9;23;22;14;4;8;16;21;31;24;18;1
31;11;14;23;1;6;8;25;7;13;20;3;18;19;30;21;17;9;29;2;24;16;26;22;27;5;10;15;28;12;4;32;1
11;24;27;23;12;29;8;25;7;16;20;9;18;28;30;21;17;10;2;14;32;31;26;22;19;5;1;15;6;3;4;13;1
2;31;29;14;28;30;15;5;13;18;17;24;3;26;32;11;27;6;21;1;23;12;7;8;25;10;19;20;22;9;4;16;1
2;28;20;30;26;6;16;5;13;18;17;9;3;4;32;11;27;22;21;1;23;12;7;8;25;24;31;15;29;14;19;10;1
27;5;2;23;1;6;8;25;7;13;17;9;3;4;32;11;29;22;21;28;14;12;18;16;31;10;19;20;30;24;26;15;1
11;5;27;23;1;29;8;25;7;13;16;3;18;19;30;21;17;22;2;4;32;31;14;10;28;9;12;20;6;24;26;15;1
25;26;27;10;21;13;31;24;11;30;16;6;3;20;7;29;5;19;2;28;1;9;23;22;14;4;8;18;12;32;17;15;1
25;26;27;10;21;13;31;24;11;30;16;6;3;20;7;29;5;19;2;28;1;9;23;22;14;4;8;18;12;32;17;15;1
30;28;27;23;18;2;32;31;15;13;1;29;20;3;12;9;17;6;22;10;8;24;11;4;5;25;14;7;19;21;26;16;1
27;7;13;28;8;30;18;25;19;23;1;6;20;3;11;5;17;22;2;26;32;31;14;10;21;24;12;15;29;9;4;16;1
2;19;29;7;25;30;16;5;13;18;1;9;3;4;23;11;27;22;21;17;32;31;14;10;28;24;12;15;6;8;26;20;1
2;5;20;30;26;6;24;28;14;18;17;9;3;4;32;11;27;22;21;1;23;12;7;8;25;10;19;15;29;13;31;16;1
11;5;27;23;1;6;8;25;7;13;20;3;18;19;30;21;17;22;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
11;5;22;23;1;6;8;25;7;13;20;3;18;19;30;21;17;27;2;26;32;31;14;10;28;24;12;15;29;9;4;16;1
