"X54";"X2";"X34";"X8";"X39";"X1";"X29";"X60";"X20";"X49";"X3";"X9";"X6";"X61";"X53";"X15";"X48";"X14";"X13";"X30";"X51";"X63";"X28";"X45";"X55";"X5";"X58";"X46";"X36";"X52";"X64";"X24";"X33";"X41";"X37";"X4";"X43";"X32";"X11";"X22";"X40";"X44";"X10";"X42";"X38";"X50";"X16";"X62";"X35";"X23";"X27";"X19";"X59";"X25";"X18";"X57";"X21";"X12";"X47";"X26";"X17";"X7";"X56";"X31";"generation"
54;2;34;8;39;1;29;60;20;49;3;9;6;61;53;15;48;14;13;30;51;63;28;45;55;5;58;46;36;52;64;24;33;41;37;4;43;32;11;22;40;44;10;42;38;50;16;62;35;23;27;19;59;25;18;57;21;12;47;26;17;7;56;31;1
64;61;17;34;8;58;30;52;36;13;62;60;48;49;29;2;56;23;1;31;47;3;5;6;21;39;45;51;11;9;55;24;33;41;37;4;43;32;57;22;40;44;10;42;38;50;16;28;7;35;27;19;59;25;18;14;20;63;15;54;26;46;53;12;1
30;58;29;62;63;2;57;24;4;22;52;53;26;40;34;20;18;44;25;37;47;3;5;6;21;39;45;51;11;9;31;7;35;64;13;17;56;16;42;28;50;48;54;55;23;1;38;14;32;46;36;43;49;8;10;41;15;19;61;33;12;60;59;27;1
27;44;3;34;40;24;30;52;10;63;62;60;4;6;29;2;41;25;22;37;49;61;21;59;55;54;12;8;5;1;31;7;35;64;13;17;56;16;42;28;50;48;39;11;23;9;38;14;32;46;36;43;47;51;18;57;20;53;15;19;26;33;58;45;1
47;1;17;63;35;11;30;52;25;56;9;34;59;22;26;60;61;36;49;55;23;38;5;50;7;13;4;16;54;31;51;64;44;43;33;39;27;8;18;12;15;53;48;10;6;40;2;20;3;45;24;28;57;29;19;41;46;58;62;37;14;42;32;21;1
21;56;25;47;52;18;30;27;35;32;31;34;59;15;26;60;13;43;49;44;23;12;5;50;7;39;45;51;11;9;16;58;55;36;63;61;54;53;42;38;22;4;41;14;6;40;2;20;3;8;24;28;57;29;19;48;46;64;62;37;10;17;1;33;1
6;44;49;34;40;58;30;52;55;36;62;41;3;47;14;12;54;2;60;33;17;16;26;64;15;11;19;50;37;32;5;24;10;29;51;8;13;28;20;59;31;35;1;56;18;63;22;53;7;4;27;45;38;25;61;57;42;39;21;43;48;46;9;23;1
32;7;4;44;40;24;30;52;10;13;62;60;48;49;29;2;56;23;1;31;47;3;5;6;21;39;45;51;11;9;16;58;55;36;63;61;54;53;42;38;33;35;20;34;18;37;25;50;15;57;27;14;19;22;59;46;28;64;17;12;8;43;26;41;1
58;55;17;34;40;24;30;52;10;13;62;60;48;49;29;2;56;23;1;9;47;3;5;6;21;61;4;16;54;31;51;64;44;43;33;39;27;8;18;12;22;45;41;14;53;50;63;28;7;35;11;19;59;25;42;57;20;37;15;36;26;46;32;38;1
21;56;25;47;52;42;30;11;35;32;9;34;59;22;26;60;61;36;49;55;23;38;5;50;7;13;4;16;54;31;51;64;44;58;33;39;27;8;18;12;62;53;48;10;6;40;2;46;3;45;24;28;41;29;19;57;20;37;15;43;14;17;1;63;1
64;44;17;34;40;24;30;52;10;13;62;60;48;49;29;2;56;23;1;31;47;3;5;6;21;39;45;51;11;9;16;58;55;59;18;61;54;53;42;38;22;4;41;14;8;50;33;28;7;35;27;19;36;12;63;20;57;37;15;43;26;46;32;25;1
