"X4";"X6";"X10";"X1";"X8";"X7";"X9";"X2";"X5";"X12";"X3";"X11";"generation"
4;6;10;1;8;7;9;2;5;12;3;11;1
6;11;9;1;8;12;2;10;5;7;3;4;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
9;6;1;12;5;7;11;4;2;3;8;10;1
4;6;9;1;8;12;2;10;5;7;3;11;1
8;3;7;12;1;6;2;10;5;4;11;9;1
8;10;5;12;1;6;11;3;7;4;2;9;1
6;3;9;1;8;12;2;10;5;7;11;4;1
5;12;10;1;8;6;11;3;7;4;2;9;1
1;10;5;11;8;7;12;3;6;4;2;9;1
6;11;5;12;1;7;9;2;3;8;10;4;1
8;2;5;12;4;6;11;3;7;1;10;9;1
6;12;5;9;8;10;11;3;7;4;2;1;1
4;10;5;11;8;7;9;2;3;1;6;12;1
6;12;5;11;8;2;9;3;7;4;10;1;1
4;6;9;1;8;12;2;5;3;11;10;7;1
4;6;2;3;8;7;9;10;5;12;1;11;1
5;12;6;11;8;7;9;2;10;1;3;4;1
12;5;8;7;11;6;9;2;3;1;10;4;1
8;10;3;12;1;6;5;11;2;4;7;9;1
12;9;8;7;10;6;5;11;3;4;2;1;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;5;7;8;12;9;2;3;1;10;11;1
4;6;9;1;8;12;2;11;5;7;3;10;1
4;2;8;7;6;12;9;10;5;1;3;11;1
8;9;4;12;1;6;2;10;5;7;3;11;1
5;6;11;1;8;12;10;3;7;4;2;9;1
4;6;9;1;8;12;2;10;5;7;3;11;1
9;6;4;1;8;12;2;10;5;7;3;11;1
11;6;7;1;8;12;3;10;5;4;2;9;1
6;3;9;1;8;12;2;10;5;4;11;7;1
7;12;9;11;10;6;5;2;3;1;8;4;1
12;9;10;6;8;7;5;11;2;1;3;4;1
12;10;5;8;1;6;11;3;7;4;2;9;1
8;10;5;12;1;6;11;3;7;4;2;9;1
8;10;5;12;1;6;11;3;7;4;2;9;1
8;10;5;2;1;6;11;3;7;4;12;9;1
6;7;3;11;8;12;2;10;5;1;9;4;1
4;6;9;7;8;12;2;3;5;1;10;11;1
5;8;4;12;1;6;11;3;7;9;10;2;1
4;6;9;1;8;12;2;3;7;10;11;5;1
7;6;9;1;8;12;2;10;5;11;3;4;1
4;6;9;7;8;12;2;5;3;1;10;11;1
1;3;4;6;8;12;2;10;5;7;11;9;1
5;6;9;1;8;12;11;3;7;4;2;10;1
9;10;5;12;1;6;11;3;2;4;8;7;1
2;10;5;12;1;6;11;4;9;3;8;7;1
4;6;9;1;8;7;5;2;3;11;10;12;1
4;6;9;7;8;12;2;5;3;1;10;11;1
8;10;5;6;1;12;2;3;7;4;9;11;1
9;8;5;12;1;6;11;3;7;4;10;2;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;10;12;8;7;9;2;3;1;5;11;1
6;12;3;11;8;1;2;10;5;7;9;4;1
7;10;5;12;1;6;11;4;2;3;8;9;1
9;6;1;12;5;10;11;3;7;4;2;8;1
6;12;5;11;8;7;9;2;3;1;10;4;1
6;12;5;11;8;7;9;2;3;1;10;4;1
12;9;8;1;4;6;2;10;5;7;3;11;1
12;9;2;7;10;6;5;11;8;1;3;4;1
6;1;9;4;8;12;2;10;5;7;3;11;1
11;6;9;7;8;12;2;3;5;1;10;4;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
3;9;8;7;10;6;5;11;12;4;2;1;1
8;10;5;12;1;6;11;3;2;9;7;4;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
1;3;4;6;8;12;2;10;5;7;11;9;1
5;2;11;1;8;12;3;10;7;4;6;9;1
12;9;8;7;10;6;5;11;2;1;3;4;1
12;9;8;7;10;6;5;11;2;1;3;4;1
4;12;9;1;8;6;11;3;5;7;10;2;1
1;11;4;6;8;12;2;10;5;7;3;9;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
6;12;5;11;8;3;9;2;7;4;10;1;1
8;2;5;12;4;6;11;7;3;1;10;9;1
1;10;5;12;8;7;11;3;6;4;2;9;1
7;11;5;12;1;6;9;2;3;8;10;4;1
12;5;8;6;10;3;9;2;7;1;11;4;1
6;12;9;10;8;7;5;11;2;1;3;4;1
8;10;5;12;1;6;3;11;7;4;2;9;1
8;10;5;12;1;6;11;3;7;4;2;9;1
4;6;9;7;8;1;2;10;5;12;3;11;1
6;12;5;11;8;1;9;2;10;7;3;4;1
4;6;9;12;1;8;2;10;5;7;3;11;1
8;3;4;12;1;6;11;7;5;10;2;9;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;7;8;12;2;10;3;1;5;11;1
6;7;5;11;8;12;2;10;3;1;9;4;1
4;6;9;1;8;12;2;10;5;7;3;11;1
4;6;9;1;8;12;2;10;5;7;3;11;1
6;12;3;11;8;1;9;2;5;7;10;4;1
4;6;9;1;8;7;2;10;5;12;3;11;1
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
6;11;10;1;8;7;9;2;5;12;3;4;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;2;7;9;8;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
6;11;10;1;8;7;9;2;5;12;3;4;2
11;6;10;1;8;7;9;2;5;4;3;12;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;1;10;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
6;11;10;1;8;7;9;2;3;12;5;4;2
6;9;10;1;8;7;11;2;5;12;3;4;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;5;10;1;8;7;9;2;6;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;11;2;5;12;3;9;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
6;4;10;1;8;7;9;2;5;12;3;11;2
4;11;10;1;8;7;9;2;5;12;3;6;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;11;2;5;12;3;9;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;12;5;2;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;11;10;1;8;7;9;2;5;12;3;6;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
7;5;3;1;8;4;9;10;6;12;2;11;2
4;6;3;1;8;12;9;11;10;7;5;2;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;8;7;9;2;5;12;3;11;2
4;6;10;1;2;7;9;8;5;12;3;11;2
