"X34";"X64";"X38";"X36";"X18";"X5";"X53";"X1";"X54";"X10";"X20";"X50";"X58";"X61";"X43";"X8";"X15";"X45";"X12";"X26";"X37";"X56";"X42";"X39";"X14";"X30";"X44";"X13";"X17";"X32";"X24";"X49";"X63";"X27";"X47";"X33";"X35";"X41";"X21";"X25";"X22";"X23";"X62";"X2";"X28";"X19";"X40";"X9";"X7";"X4";"X3";"X60";"X59";"X51";"X31";"X48";"X46";"X55";"X57";"X29";"X6";"X52";"X11";"X16";"generation"
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;17;32;24;49;63;27;47;33;35;41;21;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;57;29;6;52;11;16;1
15;54;14;53;26;64;56;43;23;58;16;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;42;18;45;33;35;41;52;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;32;20;57;29;6;48;11;9;1
2;23;60;53;34;64;40;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;3;46;51;17;7;5;31;19;49;28;38;59;36;21;4;24;16;55;18;62;48;11;9;1
34;64;60;51;18;5;53;1;54;10;20;50;58;61;43;59;15;28;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;45;19;40;9;7;48;3;38;8;36;21;4;46;55;17;24;49;31;11;16;1
10;18;12;14;51;11;19;43;35;39;20;23;27;46;30;55;50;36;45;7;3;38;29;25;31;37;6;48;34;60;1;52;47;4;28;22;59;54;16;32;33;44;53;57;64;56;24;17;21;62;63;41;61;5;15;2;9;13;8;58;42;26;40;49;1
10;18;12;14;51;11;19;43;35;39;20;23;27;46;30;55;50;36;45;7;3;38;29;25;31;37;6;48;34;60;1;52;47;4;28;22;59;54;16;32;33;44;53;57;64;56;24;17;21;62;63;41;61;5;15;2;9;13;8;58;42;26;40;49;1
53;61;34;38;58;10;64;11;36;50;18;20;16;1;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;5;54;1
34;64;36;38;27;57;42;32;14;25;59;51;26;12;4;55;6;1;62;46;58;15;19;61;60;53;30;63;5;45;29;56;13;20;47;33;35;41;52;10;22;23;39;2;28;44;40;9;7;43;3;54;18;50;31;48;37;8;17;24;49;21;11;16;1
15;54;14;53;26;64;56;43;23;58;33;12;21;5;62;8;2;50;41;34;25;39;17;30;38;61;63;47;20;24;27;1;35;18;45;16;42;32;49;37;44;22;13;36;28;19;40;9;7;4;3;60;59;51;31;48;46;55;57;29;6;52;11;10;1
34;64;60;51;18;5;53;1;54;10;55;50;58;61;43;59;15;45;12;26;37;56;42;39;14;30;44;13;17;32;24;49;63;27;47;33;35;46;31;25;22;23;62;2;28;19;40;9;7;48;3;38;8;36;21;4;41;20;57;29;6;52;11;16;1
34;22;49;5;33;9;54;45;44;10;20;50;58;61;43;8;55;24;1;4;56;28;18;37;59;31;16;53;7;21;47;2;41;38;51;29;13;19;27;62;48;17;6;23;64;11;39;12;63;32;25;40;26;36;14;57;30;35;15;60;42;52;46;3;1
34;64;38;36;42;5;13;1;54;30;20;50;58;61;43;8;15;45;12;26;56;28;18;37;59;10;16;53;7;21;29;6;63;27;47;33;35;41;52;25;22;23;62;2;39;19;40;9;57;4;3;60;14;51;31;48;46;55;17;24;49;32;11;44;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;16;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;58;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
26;64;38;36;18;61;53;1;54;10;20;45;58;5;62;59;2;50;46;34;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;43;15;28;19;40;9;7;4;3;60;8;51;31;48;12;55;17;24;49;21;11;16;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;9;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;52;4;41;20;57;29;6;21;11;16;1
58;30;5;13;18;21;37;47;56;51;6;1;10;22;3;8;26;41;46;15;31;50;39;4;59;43;49;33;16;54;61;27;45;7;9;32;38;29;55;44;57;23;62;2;28;19;24;63;25;14;11;40;35;12;17;42;64;34;53;36;60;52;20;48;1
34;64;38;36;18;61;19;47;56;51;6;1;10;22;3;8;26;41;46;15;31;50;39;4;59;43;62;33;16;54;21;27;45;20;32;13;35;63;52;25;29;23;44;2;28;53;40;9;7;42;30;60;14;58;37;48;12;55;17;24;49;5;11;57;1
10;4;12;14;51;11;19;43;47;39;20;23;27;46;30;55;50;36;28;7;3;38;29;25;31;37;6;22;34;60;1;52;35;18;45;16;42;32;48;54;33;44;53;57;64;56;24;17;21;62;63;41;61;5;15;2;9;13;8;58;59;26;40;49;1
21;54;14;53;26;64;56;43;23;29;33;12;31;5;62;51;4;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;20;59;17;37;39;10;19;49;28;38;57;36;15;2;9;13;8;58;6;52;11;41;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;31;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;57;48;46;55;17;24;49;21;11;16;1
58;30;5;13;18;21;19;9;56;51;2;1;10;22;3;8;26;41;46;15;31;50;39;4;59;43;62;54;57;32;29;6;63;27;47;33;38;61;28;44;16;36;49;7;55;37;24;45;25;14;11;40;35;12;17;42;64;34;53;23;60;52;20;48;1
34;64;38;36;18;5;53;1;54;10;11;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;21;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;16;46;55;17;24;49;52;20;48;1
25;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;59;35;16;60;22;52;19;34;51;31;24;17;21;62;28;41;46;11;23;2;9;48;55;4;3;7;40;49;1
34;64;38;36;18;5;53;1;54;10;20;50;24;61;43;8;15;45;12;21;37;56;16;39;14;30;44;48;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;11;9;7;4;3;60;59;51;31;13;46;55;17;58;42;26;40;49;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
34;64;38;42;18;5;53;1;54;40;36;19;43;11;28;47;31;46;56;44;39;55;20;52;32;30;26;13;57;14;29;6;63;27;8;33;35;41;37;25;22;23;62;2;58;50;10;9;7;4;3;60;59;51;15;48;45;12;17;24;49;21;61;16;1
5;16;24;20;8;26;1;34;12;18;36;58;43;11;17;50;49;15;55;53;45;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;37;61;21;10;54;64;38;1
26;64;14;15;29;5;53;6;54;9;20;43;58;56;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;52;12;57;23;41;4;31;11;33;1
15;54;14;53;26;64;56;43;23;58;33;12;52;5;62;8;36;50;41;34;10;39;57;30;38;61;63;47;20;29;27;1;35;18;45;25;42;32;6;37;44;22;13;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
17;52;32;49;26;11;56;43;48;20;10;42;31;6;19;59;2;44;46;34;25;40;28;9;60;36;63;47;55;24;27;1;35;39;51;16;12;14;13;50;7;62;4;45;41;58;18;5;57;53;3;30;61;8;33;23;15;37;22;21;29;54;64;38;1
9;14;29;12;41;6;4;34;26;59;36;57;43;11;20;2;31;46;56;50;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;53;8;33;23;15;58;62;21;5;54;64;52;1
34;20;49;5;50;58;54;43;53;31;22;33;9;2;51;10;62;21;8;4;56;28;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;17;6;23;64;11;39;12;29;19;25;41;26;36;14;57;37;40;15;59;13;52;46;38;1
15;54;14;44;46;22;3;45;51;58;33;61;31;5;55;60;1;50;8;4;56;28;18;37;59;10;16;53;7;21;47;2;41;38;43;29;13;19;27;62;48;17;6;23;64;11;39;12;63;32;25;40;26;36;24;34;35;20;57;49;42;52;30;9;1
10;18;12;14;51;11;34;43;35;39;20;23;52;46;30;64;50;22;47;33;3;59;54;25;31;56;6;48;19;60;1;27;45;2;9;32;38;29;28;44;57;36;49;7;55;37;24;17;21;62;63;41;61;5;15;4;16;13;8;58;42;26;40;53;1
35;26;12;49;18;42;19;40;43;51;14;23;27;46;30;55;50;36;45;7;3;38;29;25;31;37;6;48;34;60;1;52;47;4;28;22;59;54;16;32;33;44;53;57;64;56;24;17;21;62;63;41;61;5;15;2;9;13;8;58;39;10;20;11;1
64;18;12;14;57;11;21;43;35;24;20;23;27;46;30;55;50;5;45;7;3;41;29;25;31;56;6;48;34;60;1;52;47;4;63;22;59;54;16;32;33;44;13;51;17;37;39;10;19;49;28;38;8;36;15;2;9;53;61;58;42;26;40;62;1
21;54;14;53;52;64;56;43;23;29;33;12;31;5;62;59;4;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;6;32;48;7;44;22;20;51;17;37;39;10;19;49;28;38;57;36;15;2;9;13;8;58;42;26;11;41;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;40;22;23;62;2;28;19;25;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
26;64;38;36;29;5;53;6;54;10;20;43;58;39;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;56;9;19;4;23;14;8;15;31;52;12;57;28;41;49;21;11;33;1
18;53;10;64;1;36;34;5;38;54;16;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;20;1
34;64;38;26;13;5;53;1;56;60;63;47;50;7;45;35;17;58;21;25;43;54;59;29;42;28;16;18;48;41;2;32;33;57;15;46;10;14;11;36;22;23;62;39;30;19;40;9;61;4;3;8;6;51;31;27;20;55;37;24;49;12;52;44;1
46;11;16;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;17;34;55;38;64;21;24;49;1
34;64;56;12;18;5;53;1;54;10;20;23;27;46;30;55;50;36;45;7;3;38;29;25;31;43;44;13;57;32;42;6;63;58;47;33;35;41;52;39;22;15;62;2;28;19;40;9;26;4;37;60;59;51;14;48;61;8;17;24;49;21;11;16;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
34;64;38;36;18;5;53;1;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;19;40;9;7;4;3;60;59;51;31;48;46;55;17;24;49;21;11;16;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
4;54;21;53;8;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;28;38;3;41;29;61;63;47;55;24;27;1;20;18;45;16;6;49;48;7;44;22;13;51;17;37;39;10;19;32;25;40;26;36;14;57;30;35;15;60;42;52;11;9;1
34;20;49;5;50;58;54;43;44;31;22;33;9;2;51;61;55;21;8;4;56;28;38;37;59;10;29;53;7;24;27;1;35;18;45;16;42;19;47;62;48;17;6;23;64;11;39;12;63;32;25;40;26;36;14;57;30;41;15;60;13;52;46;3;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;10;39;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;7;44;22;13;51;17;37;39;10;19;49;28;38;8;36;21;4;41;20;57;29;6;52;11;9;1
34;20;49;5;50;58;54;45;44;31;22;33;9;1;51;61;55;24;8;4;56;28;18;37;59;10;16;53;7;21;42;57;41;38;43;29;13;19;27;62;48;17;6;23;64;11;39;12;63;32;25;40;26;36;15;2;30;35;14;60;47;52;46;3;1
25;29;12;14;30;11;19;34;35;39;20;23;27;1;51;61;55;24;8;4;56;28;18;37;59;10;16;53;7;21;47;2;41;38;43;22;31;54;6;32;33;44;48;57;64;3;36;17;60;62;63;46;50;5;15;52;9;13;45;58;42;26;40;49;1
2;3;38;36;18;5;27;29;25;10;20;50;58;61;43;8;15;45;12;26;30;19;42;39;31;37;6;48;34;60;1;52;47;4;28;22;59;54;16;32;33;44;53;57;64;56;24;17;21;62;63;41;35;51;14;13;46;55;9;40;49;7;11;23;1
60;18;36;31;51;11;19;3;54;10;20;50;58;61;43;8;15;49;12;26;37;56;42;39;14;30;44;13;57;32;29;6;63;27;47;33;35;41;52;25;22;23;62;2;28;38;24;17;21;53;64;59;46;5;16;34;9;48;55;4;1;7;40;45;1
34;64;60;36;18;5;19;1;54;9;20;50;58;61;43;59;15;45;12;26;25;56;42;40;14;30;23;62;57;41;29;6;63;27;47;33;35;32;48;7;44;22;13;51;17;37;39;10;53;49;28;38;8;2;31;52;46;55;3;24;4;21;11;16;1
15;54;14;53;26;64;56;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;29;27;1;35;18;45;16;42;32;48;7;44;22;13;51;57;37;39;10;19;6;28;38;8;36;52;4;41;20;17;24;49;21;11;9;1
26;64;38;36;29;39;53;43;23;58;33;12;31;5;62;59;2;50;46;34;25;40;3;30;60;61;63;47;55;24;27;1;35;18;45;16;42;32;48;37;22;54;6;15;28;19;56;9;7;4;44;14;8;51;10;52;13;57;17;41;49;21;11;20;1
2;23;60;53;34;64;40;62;54;10;20;50;58;61;43;8;15;45;12;26;37;56;42;39;14;30;44;13;57;24;27;1;35;18;46;16;3;32;48;7;63;22;47;51;17;25;5;31;19;49;28;38;59;36;21;4;41;33;55;29;6;52;11;9;1
34;64;35;23;18;5;53;13;56;51;6;1;10;22;3;8;26;41;46;15;31;50;39;4;59;43;62;33;16;54;61;27;45;2;9;32;38;29;28;44;57;36;49;7;55;37;24;63;25;42;30;60;14;58;19;48;12;52;17;40;20;21;11;47;1
58;30;5;13;18;21;19;9;56;51;6;1;10;22;3;8;26;29;46;15;31;50;39;4;59;43;62;32;16;54;61;2;45;27;47;33;35;41;28;44;57;36;49;7;55;37;24;63;25;14;11;40;38;12;17;42;64;34;53;23;60;52;20;48;1
