"X7";"X14";"X18";"X9";"X5";"X1";"X30";"X2";"X16";"X13";"X27";"X4";"X29";"X20";"X21";"X17";"X26";"X24";"X3";"X19";"X28";"X15";"X6";"X10";"X31";"X23";"X32";"X8";"X11";"X25";"X12";"X22";"generation"
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
15;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;25;22;31;10;8;12;11;7;6;32;23;1
21;14;18;9;4;29;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;30;27;10;19;24;32;8;11;25;12;22;1
30;9;18;21;10;29;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;27;24;19;4;14;32;8;11;25;12;22;1
28;14;18;9;5;1;30;2;16;13;27;4;29;20;21;26;6;23;17;31;7;25;3;10;19;24;32;8;11;15;12;22;1
7;23;18;9;5;1;32;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;14;30;8;11;25;12;22;1
31;9;17;28;2;27;24;29;15;26;18;20;6;7;14;5;30;13;21;23;4;10;1;19;16;3;32;8;11;25;12;22;1
23;16;18;2;7;32;5;19;29;27;3;31;14;9;10;17;13;26;15;4;20;30;28;21;24;1;6;8;11;25;12;22;1
7;16;18;20;5;1;30;2;29;27;3;31;14;9;21;17;26;24;13;19;28;15;6;10;4;23;32;8;11;25;12;22;1
31;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;22;20;32;15;23;1
25;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;31;13;21;3;4;10;1;19;16;14;30;22;20;32;15;23;1
18;27;15;17;20;29;26;28;22;10;2;4;6;7;8;5;25;13;21;3;11;30;12;23;1;24;14;9;32;19;16;31;1
31;13;6;25;18;27;4;21;22;7;2;23;17;3;10;32;28;9;29;8;24;26;1;19;16;5;30;12;20;14;15;11;1
21;14;18;9;29;10;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;25;22;19;4;24;32;8;11;30;12;27;1
30;9;18;11;10;29;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;27;22;19;4;8;32;14;21;25;12;24;1
7;23;18;9;5;6;32;2;31;13;27;4;29;11;21;17;26;24;3;10;25;15;1;19;16;14;30;22;20;28;12;8;1
31;9;5;11;2;27;13;1;12;25;18;4;29;20;21;17;26;24;3;19;28;15;6;8;16;14;30;22;7;32;10;23;1
31;9;5;28;2;18;25;6;16;13;27;4;29;20;21;17;26;24;8;3;11;10;1;19;12;14;30;22;7;32;15;23;1
7;23;18;9;5;1;32;2;16;13;27;4;29;20;17;21;26;24;3;19;28;15;6;10;31;14;30;8;11;25;12;22;1
31;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;22;20;32;15;23;1
31;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;22;20;32;15;23;1
16;9;17;28;2;27;24;29;12;26;18;11;1;7;8;5;25;13;21;3;4;19;6;10;31;23;30;22;20;32;15;14;1
7;14;18;9;5;1;30;2;16;13;27;4;29;11;21;17;26;24;3;19;28;15;6;10;31;23;25;22;20;32;12;8;1
7;14;18;9;19;27;6;8;22;23;15;4;24;20;21;31;12;25;32;16;28;3;29;1;17;2;26;30;10;5;11;13;1
7;14;18;10;5;1;30;2;16;13;27;4;6;20;23;17;26;24;3;19;28;15;29;9;31;21;32;8;11;25;12;22;1
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
7;14;18;9;5;1;30;2;16;13;15;4;29;20;21;17;26;24;3;19;28;27;6;10;31;23;32;8;11;25;12;22;1
31;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;32;22;20;15;30;23;1
23;16;3;2;24;22;17;19;29;27;18;11;6;7;8;5;13;10;25;4;20;12;28;21;31;1;14;26;9;15;30;32;1
30;9;18;11;10;29;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;25;22;19;4;8;12;14;21;27;32;24;1
30;9;18;11;10;29;15;2;20;5;3;16;13;1;28;26;6;23;17;31;7;25;22;19;4;8;12;14;21;27;32;24;1
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
7;14;18;9;5;1;30;2;16;17;27;4;29;20;21;13;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
23;16;18;2;7;22;5;19;29;27;3;31;14;9;10;17;13;8;25;4;20;12;28;21;11;1;6;26;24;15;30;32;1
23;16;18;2;7;22;5;19;29;27;3;31;14;9;10;17;13;8;25;4;20;12;28;21;11;1;6;26;24;15;30;32;1
20;23;27;9;17;2;32;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;15;28;24;31;22;1
16;9;5;7;2;27;13;1;22;30;18;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;14;1
18;27;15;10;20;21;32;30;12;24;2;9;29;3;28;26;6;23;17;31;7;25;22;19;4;1;14;13;5;11;16;8;1
1;16;18;19;6;21;26;25;22;7;2;23;17;3;10;32;28;9;29;8;24;30;12;11;4;31;20;14;13;27;15;5;1
23;16;18;2;7;22;5;19;29;27;3;31;14;9;10;17;13;26;25;4;20;12;28;21;24;1;6;8;11;15;30;32;1
7;14;18;9;5;23;30;2;16;13;27;4;29;20;10;17;8;31;3;19;32;12;28;21;11;1;6;26;24;15;25;22;1
18;27;15;6;20;21;26;19;31;7;2;23;17;3;10;32;28;9;29;13;24;30;16;5;1;4;14;8;11;25;12;22;1
13;14;18;15;5;21;26;25;22;7;2;23;17;3;10;32;28;9;29;8;24;30;12;11;1;4;20;19;31;27;6;16;1
18;25;12;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;14;7;32;8;22;11;1
7;32;18;9;10;31;15;2;16;19;27;23;29;20;21;17;26;28;3;8;24;30;12;11;1;4;14;13;5;25;6;22;1
7;14;18;9;5;1;30;8;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;2;11;25;12;22;1
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
18;27;15;6;24;21;26;25;22;7;2;23;17;3;10;32;30;9;29;8;20;12;28;11;1;4;14;13;5;19;16;31;1
23;16;28;2;7;22;5;19;29;27;3;31;6;9;10;17;26;8;25;11;20;12;18;21;1;4;14;13;24;15;30;32;1
5;9;17;28;19;27;6;8;22;23;15;4;24;20;21;31;12;25;7;16;2;3;1;11;10;14;30;13;29;32;18;26;1
32;13;28;29;9;27;6;8;26;23;15;4;24;10;21;31;12;25;7;17;2;3;1;19;16;14;30;22;20;5;11;18;1
31;9;17;28;2;15;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;22;20;32;27;23;1
31;9;17;28;2;27;24;29;12;26;18;11;6;7;8;5;25;13;21;3;4;10;1;19;16;14;30;22;20;32;15;23;1
7;14;18;9;5;1;30;2;16;13;27;4;6;20;21;17;26;24;15;19;28;3;29;10;31;23;32;8;11;25;12;22;1
32;23;28;15;5;1;30;2;16;13;27;4;29;20;21;31;12;25;7;22;8;3;24;9;17;18;26;6;10;19;11;14;1
31;9;17;14;2;27;24;29;10;22;18;16;30;7;8;5;25;13;19;3;4;12;28;21;11;1;6;26;20;32;15;23;1
23;16;18;2;9;22;17;19;29;27;3;31;6;7;8;5;25;10;13;4;20;12;28;21;11;1;14;26;24;15;30;32;1
19;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;7;28;15;6;10;31;23;32;8;11;25;12;22;1
7;14;18;9;5;1;30;2;16;13;27;4;29;20;21;17;26;24;3;19;28;15;6;10;31;23;32;8;11;25;12;22;1
