"X28L";"X18L";"X10L";"X14L";"X8L";"X6L";"X5L";"X23L";"X15L";"X4L";"X25L";"X11L";"X19L";"X22L";"X29L";"X20L";"X32L";"X27L";"X3L";"X2L";"X31L";"X30L";"X7L";"X12L";"X21L";"X13L";"X9L";"X1L";"X16L";"X17L";"X24L";"X26L"
28;18;10;14;8;6;5;23;15;4;25;11;19;22;29;20;32;27;3;2;31;30;7;12;21;13;9;1;16;17;24;26
28;18;10;14;8;6;5;23;15;4;25;11;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;1;16;17;24;26
28;18;10;14;8;6;5;23;15;4;25;11;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;1;16;17;24;26
28;18;10;14;8;6;5;24;15;4;25;11;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;1;16;17;23;26
28;18;10;14;8;6;5;24;15;4;25;11;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;1;16;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;11;16;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;19;22;30;20;32;27;3;2;31;29;7;12;21;13;9;11;16;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;19;22;30;20;32;27;3;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;19;22;30;20;32;27;3;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;32;27;19;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;32;27;19;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;27;32;19;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;27;32;19;2;31;29;7;12;21;16;9;11;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;27;11;19;2;31;29;7;12;21;16;9;32;13;17;23;26
28;18;10;14;8;6;5;24;15;4;25;1;3;22;30;20;27;11;19;2;31;29;7;12;21;16;9;32;13;17;23;26
28;18;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;11;19;2;31;29;7;12;21;16;9;32;13;17;23;26
28;18;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;11;19;2;31;29;7;12;21;16;9;32;13;17;23;26
11;18;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;26
11;18;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;26
18;11;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;26
18;11;10;14;8;5;6;24;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;26
18;11;10;14;8;5;6;26;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;24
18;11;10;14;8;5;6;26;15;4;25;1;3;22;30;20;27;28;19;2;31;29;7;12;21;16;9;32;13;17;23;24
18;11;10;14;8;5;6;26;15;4;25;1;3;22;30;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;8;5;6;26;15;4;25;1;3;22;30;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;8;5;6;26;15;4;25;30;3;22;1;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;8;5;6;26;15;4;25;30;3;22;1;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;4;25;30;3;22;8;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;4;25;30;3;22;8;20;32;28;19;2;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;4;25;30;3;22;8;20;2;28;19;32;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;4;25;30;3;22;8;20;2;28;19;32;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;20;4;28;19;32;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;20;4;28;19;32;31;29;7;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;7;4;28;19;32;31;29;20;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;7;4;28;19;32;31;29;20;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;28;4;7;19;32;31;29;20;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;28;4;7;19;32;31;29;20;12;21;16;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;28;9;27;13;17;23;24
18;11;10;14;1;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;28;9;27;13;17;23;24
18;11;10;14;28;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;1;9;27;13;17;23;24
18;11;10;14;28;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;1;9;27;13;17;23;24
18;1;10;14;28;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;11;9;27;13;17;23;24
18;11;10;14;28;5;6;26;15;2;25;30;3;22;8;16;4;7;19;32;31;29;20;12;21;1;9;27;13;17;23;24
