"X22";"X8";"X14";"X12";"X17";"X11";"X10";"X5";"X16";"X18";"X19";"X25";"X20";"X21";"X23";"X9";"X15";"X4";"X26";"X24";"X3";"X2";"X7";"X13";"X6";"X1";"generation"
22;8;14;12;17;11;10;5;16;18;19;25;20;21;23;9;15;4;26;24;3;2;7;13;6;1;1
25;22;1;19;11;21;10;5;16;18;26;2;7;20;14;9;15;4;8;24;3;23;17;13;6;12;1
11;25;19;10;5;14;4;6;16;18;26;2;7;13;24;9;15;12;21;8;22;3;1;20;23;17;1
15;8;25;4;3;11;10;13;23;18;24;2;9;5;26;14;22;19;21;16;17;7;20;6;12;1;1
9;3;7;14;16;12;8;15;11;18;17;20;1;26;13;25;22;19;23;24;10;21;6;5;2;4;1
19;7;12;15;5;25;4;6;8;18;17;20;1;26;13;14;21;11;23;24;10;3;2;16;22;9;1
25;8;14;4;3;11;17;5;16;18;26;2;7;13;6;9;15;12;23;24;10;22;20;21;19;1;1
20;3;7;22;16;11;8;5;19;18;10;24;1;26;13;9;15;12;6;23;17;25;14;21;2;4;1
22;23;20;9;5;19;4;25;13;1;12;15;10;8;17;26;2;24;3;21;11;16;18;14;7;6;1
17;10;20;14;23;18;8;4;13;1;12;11;9;5;26;25;22;19;21;16;15;3;2;24;7;6;1
21;16;5;4;18;25;13;14;15;19;9;17;10;2;7;23;20;22;3;6;26;12;24;8;11;1;1
15;16;5;4;18;25;13;14;21;19;9;17;10;2;7;23;20;22;3;6;26;12;24;8;11;1;1
9;3;7;25;16;12;4;6;8;18;17;20;1;26;13;14;21;11;23;24;10;22;15;5;2;19;1
19;7;12;15;13;14;4;6;8;18;20;1;9;5;26;25;3;11;23;24;10;22;2;16;21;17;1
19;7;12;15;16;25;4;3;8;18;20;9;1;26;13;14;21;11;23;24;10;22;6;5;2;17;1
17;3;7;14;16;12;19;15;8;18;20;1;9;5;26;25;22;11;23;24;10;21;6;13;2;4;1
16;21;20;25;17;1;13;12;10;7;26;18;9;14;5;4;24;22;6;11;8;3;23;15;2;19;1
3;16;20;25;17;9;15;12;8;7;4;18;1;26;13;14;21;11;23;24;10;5;6;22;2;19;1
11;7;12;3;13;14;4;6;8;18;20;1;9;5;26;25;22;19;23;24;15;10;2;16;21;17;1
9;22;7;25;16;12;8;15;19;18;17;20;1;26;13;14;21;11;23;5;10;3;2;24;6;4;1
11;7;12;10;13;14;4;6;8;18;20;1;9;5;26;25;22;19;21;16;15;3;2;24;23;17;1
11;7;12;10;13;14;4;18;8;6;20;1;9;5;26;25;22;19;21;16;15;3;2;24;23;17;1
17;23;7;14;13;12;26;10;11;18;20;1;9;5;8;25;22;19;21;16;15;3;2;24;6;4;1
19;7;12;15;13;14;4;21;8;18;22;1;9;16;26;25;3;11;23;24;10;20;6;5;2;17;1
22;10;14;4;16;12;8;5;3;18;26;2;7;13;24;9;15;11;6;23;17;25;20;21;19;1;1
9;3;7;25;16;12;8;15;19;18;17;6;1;26;13;14;5;11;23;24;10;22;20;21;2;4;1
11;7;12;10;13;14;4;6;8;18;20;1;17;26;16;3;21;9;23;24;25;22;15;5;2;19;1
11;7;12;10;26;25;4;6;8;18;20;1;9;22;13;14;5;19;21;16;15;3;2;24;23;17;1
11;7;12;10;13;14;4;6;8;18;20;1;9;5;26;25;22;19;21;16;15;3;2;24;23;17;1
4;10;7;25;16;12;8;15;19;18;17;20;1;26;13;14;21;11;23;5;6;3;2;24;22;9;1
9;3;7;25;16;12;8;15;19;18;17;20;1;26;13;14;21;11;23;24;10;22;6;5;2;4;1
9;3;7;25;16;12;8;15;19;18;17;20;1;26;13;14;21;11;23;24;10;22;6;5;2;4;1
11;7;12;10;13;5;4;6;8;18;20;1;9;14;26;25;22;19;21;16;15;3;2;24;23;17;1
11;7;12;10;13;14;4;6;8;18;20;1;9;5;26;25;22;19;21;16;15;3;2;24;23;17;1
21;3;7;25;16;12;8;15;19;18;17;20;1;2;5;23;9;22;14;6;26;4;24;13;11;10;1
21;16;5;4;18;25;13;14;15;19;17;20;1;26;8;3;9;11;23;24;10;22;6;7;2;12;1
