"X9";"X3";"X8";"X12";"X4";"X5";"X7";"X11";"X1";"X6";"X2";"X10";"generation"
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
5;12;4;9;11;3;8;7;1;6;2;10;1
9;12;4;1;11;5;7;8;3;6;2;10;1
12;5;4;1;11;3;8;7;9;10;6;2;1
5;10;4;1;11;3;8;7;2;12;6;9;1
4;8;5;11;6;10;7;9;1;3;12;2;1
9;8;10;12;4;5;7;11;1;6;3;2;1
9;3;8;12;4;5;7;11;1;6;2;10;1
4;3;8;12;9;5;7;11;1;6;2;10;1
8;7;1;6;4;5;10;3;9;11;2;12;1
1;6;8;7;4;5;10;3;9;11;12;2;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
10;3;8;6;11;5;7;4;2;12;1;9;1
10;5;11;6;8;3;7;4;2;12;1;9;1
9;6;10;12;4;5;7;8;2;11;1;3;1
9;10;6;12;4;5;2;8;7;11;1;3;1
8;4;11;6;5;7;10;3;2;12;1;9;1
11;8;1;6;5;7;10;3;9;4;2;12;1
9;4;10;6;12;5;7;11;1;8;2;3;1
9;10;8;12;4;5;7;6;2;11;1;3;1
9;5;11;12;8;3;7;4;1;6;2;10;1
10;3;8;12;4;5;7;11;2;6;1;9;1
10;5;11;6;8;3;7;4;2;12;1;9;1
10;5;11;6;8;3;7;4;2;12;1;9;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
5;12;4;1;11;3;8;7;9;10;6;2;1
3;1;8;10;4;5;11;7;9;12;6;2;1
5;12;4;1;11;3;8;7;9;6;2;10;1
6;9;8;12;4;5;7;11;1;10;3;2;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
2;10;8;12;4;5;7;3;6;1;9;11;1
9;3;8;12;2;6;7;11;1;5;4;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;2;11;1;6;7;10;1
10;5;11;6;8;3;7;4;2;12;1;9;1
8;4;1;6;5;7;10;3;2;12;11;9;1
10;5;11;6;8;3;9;4;2;12;1;7;1
4;6;3;9;8;2;7;5;10;11;1;12;1
10;12;11;6;2;3;7;1;8;5;4;9;1
8;5;11;10;6;4;3;7;2;12;1;9;1
9;11;7;4;12;3;8;5;10;6;2;1;1
9;3;8;12;4;5;7;6;10;11;1;2;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
8;4;9;3;10;5;7;11;1;6;2;12;1
1;6;8;12;4;7;10;3;9;11;2;5;1
9;3;11;12;4;5;1;8;7;6;2;10;1
9;6;10;12;4;5;7;8;2;11;1;3;1
9;3;11;6;8;5;7;4;1;12;2;10;1
10;5;4;6;8;3;7;11;2;12;1;9;1
9;11;8;12;4;5;7;3;1;6;2;10;1
9;3;11;12;4;5;7;8;1;6;2;10;1
1;6;8;12;4;5;10;3;9;11;2;7;1
8;4;9;11;5;7;10;3;1;6;2;12;1
8;4;1;6;5;7;10;3;9;11;12;2;1
11;4;1;2;5;3;8;7;9;6;10;12;1
6;12;8;2;4;5;7;3;1;9;11;10;1
9;3;8;12;4;5;7;11;1;6;10;2;1
10;5;4;6;8;3;7;11;1;12;2;9;1
9;3;8;6;11;5;7;4;2;12;1;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;11;6;5;7;12;1;4;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;5;11;6;8;3;7;4;2;12;1;10;1
10;5;4;6;8;3;7;11;1;12;2;9;1
2;11;10;12;9;1;3;7;8;5;4;6;1
2;12;11;10;9;8;3;7;1;6;4;5;1
1;6;8;12;4;5;7;3;9;11;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;11;7;5;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
5;12;4;9;8;7;10;3;1;11;2;6;1
5;6;4;1;10;3;8;7;9;11;2;12;1
9;4;8;12;3;5;7;11;1;6;2;10;1
10;3;8;12;4;5;7;11;1;6;2;9;1
10;5;11;6;8;3;7;4;1;9;12;2;1
4;8;5;11;6;10;7;3;9;12;1;2;1
8;3;9;12;4;5;7;11;1;6;2;10;1
1;6;8;12;4;7;10;3;9;11;2;5;1
8;12;11;10;9;1;7;4;2;5;3;6;1
6;5;11;10;9;1;3;7;8;12;4;2;1
9;5;11;6;8;3;7;4;2;12;1;10;1
10;3;11;12;4;5;7;8;2;6;1;9;1
9;3;10;6;12;5;2;8;7;4;1;11;1
9;10;8;12;4;5;7;3;2;11;1;6;1
1;3;8;12;4;5;7;11;9;10;2;6;1
3;12;11;1;4;5;8;7;9;10;6;2;1
10;5;11;6;8;3;7;4;2;1;9;12;1
10;5;9;6;8;3;7;4;1;11;2;12;1
4;12;11;10;9;1;3;7;8;6;2;5;1
9;3;8;12;2;6;7;11;1;5;4;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;1
9;3;8;12;4;5;7;11;1;6;2;10;2
4;3;8;12;9;5;2;11;1;6;7;10;2
4;6;3;9;8;2;7;11;1;12;10;5;2
2;12;4;6;8;3;7;5;10;11;1;9;2
12;5;11;1;8;3;7;4;9;6;2;10;2
4;5;9;12;8;3;7;11;1;6;2;10;2
9;3;8;12;4;5;7;11;1;6;2;10;2
9;5;8;6;4;3;7;11;1;12;2;10;2
9;8;10;12;4;5;2;11;1;6;7;3;2
9;8;10;12;4;5;2;11;1;6;3;7;2
12;8;3;9;4;5;2;11;1;6;7;10;2
6;3;8;12;4;2;7;5;10;11;1;9;2
8;5;4;6;10;3;7;11;1;12;2;9;2
10;5;4;6;8;3;7;11;1;12;2;9;2
10;5;11;6;8;3;7;4;1;2;9;12;2
2;4;9;6;8;3;7;5;10;11;1;12;2
10;3;8;12;4;5;2;11;1;6;7;9;2
9;2;8;6;4;3;7;11;1;12;5;10;2
10;3;4;12;9;5;7;11;1;6;2;8;2
4;5;9;12;8;3;7;11;1;6;2;10;2
6;3;8;10;11;5;7;4;2;1;9;12;2
