"X12";"X51";"X57";"X1";"X10";"X14";"X3";"X33";"X48";"X41";"X47";"X19";"X32";"X40";"X25";"X18";"X21";"X50";"X53";"X39";"X5";"X16";"X63";"X23";"X54";"X20";"X56";"X64";"X11";"X46";"X45";"X42";"X30";"X9";"X52";"X2";"X59";"X36";"X43";"X34";"X15";"X35";"X22";"X31";"X6";"X17";"X4";"X38";"X13";"X62";"X29";"X60";"X28";"X61";"X8";"X37";"X55";"X49";"X44";"X58";"X26";"X24";"X7";"X27";"generation"
12;51;57;1;10;14;3;33;48;41;47;19;32;40;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;27;1
53;29;45;49;34;61;17;48;16;39;21;52;15;11;57;40;56;31;50;5;28;4;27;25;30;54;43;59;18;24;26;51;13;47;37;41;38;23;12;10;32;9;22;6;14;62;8;3;1;20;33;36;46;2;35;19;60;64;58;63;42;7;55;44;1
40;45;48;17;43;41;29;11;26;10;6;49;64;55;61;21;12;23;31;58;32;50;54;30;7;57;22;5;34;15;39;19;38;28;1;53;13;35;47;27;25;20;18;16;60;62;8;3;37;9;33;36;46;2;4;51;14;24;59;63;42;56;52;44;1
21;58;39;17;34;53;49;29;48;61;16;52;15;11;57;40;56;31;50;5;28;4;27;25;30;54;43;59;18;24;26;51;13;47;37;41;38;23;12;10;32;9;22;6;14;62;8;3;1;20;33;36;46;2;35;19;64;45;42;44;7;63;60;55;1
18;59;41;62;60;48;29;11;26;10;6;49;64;55;61;21;43;23;31;58;32;50;54;30;7;57;22;5;34;15;39;19;38;28;1;53;16;35;47;27;37;20;17;13;14;12;3;36;52;46;44;9;40;51;63;45;24;2;42;33;56;4;8;25;1
5;2;39;6;55;41;7;1;27;42;18;34;50;56;24;45;44;48;11;8;20;28;59;57;33;43;32;38;63;49;46;4;64;58;15;16;26;21;29;23;30;61;17;13;14;12;3;31;22;36;25;9;40;51;47;62;52;53;60;35;10;19;54;37;1
17;5;53;34;36;48;29;11;39;57;16;49;64;55;61;21;28;35;31;58;7;4;27;25;30;54;43;59;18;24;26;51;13;47;37;41;38;23;12;10;32;9;22;6;14;62;8;3;1;20;44;46;40;19;63;45;15;2;42;33;56;50;60;52;1
21;45;39;17;34;53;49;29;48;61;6;52;15;11;57;40;56;31;50;5;28;4;27;25;30;54;62;59;22;24;26;51;13;47;37;41;38;23;12;10;32;20;18;16;60;43;8;3;1;9;33;36;46;2;35;19;14;64;58;63;42;7;55;44;1
6;30;10;19;52;31;20;40;18;46;34;49;24;45;21;48;15;51;50;58;35;53;33;41;47;9;54;62;2;39;26;60;36;57;7;63;55;23;64;56;61;37;22;3;16;11;14;42;25;12;17;27;32;13;8;59;43;38;1;28;5;29;4;44;1
4;23;38;64;43;31;20;40;14;46;34;49;24;45;21;10;15;63;50;58;7;44;33;41;47;9;54;62;2;39;26;32;36;3;12;29;59;19;5;30;61;60;22;35;16;11;51;42;25;18;17;53;48;13;8;28;52;37;1;56;57;6;55;27;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;47;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;47;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;4;23;54;20;56;64;11;46;45;42;30;9;52;2;38;36;43;34;15;35;28;7;37;61;63;59;6;62;29;60;22;17;8;13;55;49;44;58;26;24;31;47;1
4;41;38;64;17;31;9;24;48;46;34;49;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;62;2;58;26;60;36;11;12;29;42;19;8;30;3;32;28;7;37;61;45;59;6;14;43;44;10;13;35;22;52;51;1;47;57;15;55;27;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;47;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;58;37;55;49;44;8;26;24;7;47;1
20;27;16;59;63;14;12;19;32;42;50;18;33;45;5;39;57;2;36;11;25;53;52;48;47;23;46;9;7;3;41;10;21;51;43;30;54;56;1;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;64;40;1
14;32;51;46;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;60;3;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;11;28;61;8;37;55;49;44;58;26;24;7;47;1
5;16;39;14;12;41;54;1;27;51;18;23;50;32;19;53;3;48;63;47;20;57;10;40;33;25;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;21;1
5;2;39;6;55;41;7;1;27;42;18;34;50;56;24;45;44;48;11;8;20;28;59;40;33;43;32;38;63;49;12;57;30;9;52;54;53;36;14;23;15;35;22;31;3;17;4;64;13;62;29;60;16;61;51;37;10;46;21;58;26;25;19;47;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;47;1
14;32;51;3;10;41;1;19;27;57;12;48;40;33;25;18;21;50;53;39;5;16;63;23;54;20;56;64;11;46;45;42;30;9;52;2;59;36;43;34;15;35;22;31;6;17;4;38;13;62;29;60;28;61;8;37;55;49;44;58;26;24;7;47;1
