"X31";"X12";"X2";"X22";"X28";"X8";"X21";"X17";"X3";"X5";"X15";"X10";"X27";"X29";"X18";"X7";"X32";"X25";"X1";"X20";"X26";"X9";"X14";"X30";"X11";"X23";"X4";"X16";"X19";"X6";"X13";"X24";"generation"
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
6;7;32;11;10;27;8;28;5;22;16;12;2;19;13;31;4;25;1;20;26;9;14;30;15;21;24;18;29;3;23;17;1
31;12;2;26;28;8;21;17;3;5;15;10;27;20;18;7;23;11;32;29;22;19;14;30;25;1;4;16;9;6;13;24;1
13;14;6;20;12;2;15;1;29;11;31;27;32;7;26;9;23;10;8;21;3;22;30;24;28;4;25;19;17;16;18;5;1
6;29;14;2;27;9;1;31;20;26;8;17;12;7;23;13;10;11;15;21;3;22;30;24;28;4;25;19;32;16;18;5;1
6;13;14;2;12;23;16;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;30;24;28;4;11;19;21;8;22;31;1
24;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;19;25;6;20;26;13;14;30;11;23;4;16;32;1;9;31;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
6;29;14;2;27;18;16;5;12;17;8;26;20;19;23;13;10;11;15;21;3;22;30;24;28;4;25;7;32;1;9;31;1
3;15;6;27;11;4;25;9;16;21;28;17;12;7;23;13;30;2;14;22;31;20;32;18;29;10;26;8;5;1;24;19;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
6;25;10;12;27;18;16;5;20;26;8;17;2;9;13;31;4;11;32;29;22;19;30;21;15;14;24;3;28;1;7;23;1
6;7;3;24;10;27;8;28;5;26;16;12;2;23;13;31;14;11;20;29;22;18;30;21;15;4;25;19;32;1;9;17;1
6;21;14;17;18;27;8;28;5;26;16;12;2;9;13;31;4;11;32;29;3;22;30;24;20;10;25;19;15;1;7;23;1
6;7;1;24;10;27;8;15;5;26;16;12;2;9;13;31;14;11;20;29;22;18;30;21;28;4;25;19;32;3;23;17;1
24;15;1;27;11;4;25;9;16;21;28;26;20;19;31;3;30;2;14;22;23;12;32;18;29;10;17;8;5;6;13;7;1
31;12;2;22;28;8;21;17;7;5;15;10;27;29;18;3;30;25;1;20;26;9;14;32;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;9;2;20;28;8;21;4;3;5;15;26;27;11;30;7;1;25;14;22;23;12;32;18;29;10;17;16;19;6;13;24;1
7;15;1;27;11;4;25;9;16;21;28;26;20;19;31;3;30;2;14;22;23;12;32;18;29;10;17;8;5;6;13;24;1
28;10;27;8;3;24;22;5;12;21;2;17;29;15;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;31;1
31;12;2;22;28;1;21;17;3;26;15;10;27;29;25;7;32;18;8;14;5;9;20;30;11;23;4;16;19;6;13;24;1
7;10;27;3;17;8;23;28;5;26;16;12;2;9;11;31;4;13;32;29;22;19;30;21;15;14;24;25;20;6;18;1;1
6;7;1;25;10;27;8;28;5;26;18;12;2;9;13;31;4;11;32;29;22;20;30;21;15;14;24;16;19;3;23;17;1
6;7;1;25;10;27;8;28;26;5;15;12;2;9;13;31;4;11;32;29;22;19;30;21;16;14;24;18;20;3;23;17;1
7;12;27;26;28;8;23;17;6;5;25;10;2;9;13;31;4;11;32;29;22;19;30;21;15;14;24;18;20;3;16;1;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
31;12;2;22;28;8;21;17;3;5;15;10;27;29;18;7;32;25;1;20;26;9;14;30;11;23;4;16;19;6;13;24;1
