"X11";"X3";"X9";"X2";"X12";"X7";"X4";"X10";"X1";"X6";"X5";"X8";"generation"
11;3;9;2;12;7;4;10;1;6;5;8;1
8;5;4;2;12;1;9;11;3;10;7;6;1
8;5;9;7;6;3;4;10;1;11;2;12;1
8;5;9;7;6;3;4;10;1;11;2;12;1
6;12;9;8;5;11;1;7;3;4;10;2;1
6;12;9;8;5;7;3;11;1;4;10;2;1
8;5;9;7;6;3;4;10;1;11;2;12;1
10;8;11;4;5;6;1;2;12;3;7;9;1
12;5;6;7;9;3;4;10;1;11;2;8;1
8;5;9;1;11;3;4;10;7;6;2;12;1
7;8;3;4;5;6;12;10;1;11;2;9;1
8;5;9;7;3;6;1;10;4;11;2;12;1
2;8;11;12;6;3;1;10;4;5;7;9;1
8;5;9;7;3;6;1;10;4;11;2;12;1
1;12;9;4;10;7;3;2;6;8;5;11;1
9;6;2;5;12;7;3;11;1;4;10;8;1
9;7;11;10;12;1;3;2;6;8;5;4;1
9;7;11;10;4;1;3;2;6;8;5;12;1
6;12;9;8;5;7;3;11;1;4;10;2;1
6;12;9;8;5;7;3;11;1;4;10;2;1
9;6;2;8;5;7;3;11;1;10;12;4;1
1;12;9;4;10;7;3;11;6;8;5;2;1
7;5;8;2;12;1;9;3;4;10;11;6;1
7;1;8;2;6;5;10;3;4;9;11;12;1
8;2;9;1;11;3;4;10;7;6;5;12;1
12;5;9;7;6;10;4;3;1;11;2;8;1
10;3;4;2;12;1;9;11;7;6;5;8;1
10;3;4;2;11;1;9;12;7;6;5;8;1
9;7;2;10;12;6;3;11;1;8;5;4;1
7;5;9;10;12;1;3;2;6;8;4;11;1
8;5;9;7;6;3;4;10;1;11;2;12;1
8;5;9;7;6;3;4;10;1;11;2;12;1
10;8;11;2;12;1;9;4;7;6;5;3;1
10;3;4;11;5;6;1;2;12;8;7;9;1
6;12;9;8;5;7;3;4;1;11;10;2;1
6;12;10;8;5;7;3;11;1;4;9;2;1
8;5;9;7;6;3;11;12;1;4;10;2;1
6;12;9;8;5;7;3;4;1;11;2;10;1
8;5;9;7;6;3;4;10;1;11;2;12;1
8;5;9;7;6;3;4;10;1;11;2;12;1
9;4;11;10;12;1;3;2;6;8;5;7;1
9;7;11;10;12;1;3;2;6;8;5;4;1
