"X7";"X4";"X11";"X2";"X5";"X9";"X12";"X10";"X3";"X6";"X8";"X1";"generation"
7;4;11;2;5;9;12;10;3;6;8;1;1
6;4;11;2;8;9;12;5;1;10;7;3;1
3;11;4;9;6;8;5;1;2;7;12;10;1
2;6;4;5;7;8;9;1;3;11;10;12;1
6;4;9;1;2;8;12;10;3;7;5;11;1
6;4;12;7;2;8;3;5;11;9;10;1;1
5;4;11;10;8;7;9;3;2;12;6;1;1
11;6;4;8;10;12;9;3;2;7;5;1;1
6;4;3;1;8;9;12;10;11;5;7;2;1
8;6;2;4;11;9;12;10;3;7;5;1;1
6;12;11;8;3;2;9;10;7;5;1;4;1
2;12;4;8;6;11;9;3;7;5;1;10;1
2;12;4;6;8;9;11;10;3;7;5;1;1
6;4;11;2;8;9;12;10;3;7;1;5;1
8;6;2;1;11;9;12;3;10;7;5;4;1
7;12;8;1;11;10;4;5;2;6;9;3;1
9;7;2;1;11;5;4;10;3;6;8;12;1
7;1;11;3;10;9;4;5;2;6;8;12;1
1;3;9;12;7;10;4;6;2;5;8;11;1
4;10;5;2;11;7;9;3;1;12;8;6;1
6;4;11;2;8;9;12;10;3;7;5;1;1
6;4;11;2;8;9;12;10;3;7;5;1;1
6;4;11;10;8;7;9;3;2;12;5;1;1
1;6;11;10;8;9;12;2;3;7;5;4;1
2;12;4;7;6;1;8;10;9;3;11;5;1
8;6;12;3;11;4;9;10;7;5;1;2;1
6;12;11;2;4;8;9;10;3;7;5;1;1
5;4;11;2;8;9;12;1;3;7;6;10;1
6;4;11;2;8;9;12;10;7;3;1;5;1
2;12;4;9;6;11;8;10;3;7;5;1;1
6;4;11;2;8;9;12;10;3;7;5;1;1
7;12;9;1;11;10;4;5;2;6;8;3;1
2;12;4;9;6;11;8;10;7;5;1;3;1
2;12;4;9;6;11;8;10;7;5;1;3;1
2;10;4;9;6;11;1;12;7;5;8;3;1
4;2;3;9;6;11;8;10;7;5;1;12;1
12;4;2;9;6;11;8;10;7;3;5;1;1
2;12;4;9;6;11;8;10;3;7;5;1;1
2;4;11;6;12;8;9;10;3;7;5;1;1
5;4;11;2;8;9;12;1;3;7;6;10;1
5;4;11;2;8;9;12;10;3;7;6;1;1
2;4;11;6;12;8;9;10;3;7;5;1;1
6;4;11;2;8;9;12;10;3;7;5;1;1
6;4;11;2;8;9;12;10;3;7;5;1;1
6;4;11;10;8;7;9;3;2;12;5;1;1
1;5;4;8;10;12;9;2;3;7;6;11;1
11;8;12;7;1;10;4;5;2;6;3;9;1
9;10;12;5;1;4;7;11;2;6;8;3;1
6;3;11;2;8;9;12;10;4;7;5;1;1
6;4;11;2;8;9;12;3;10;7;5;1;1
6;4;11;2;12;8;9;1;3;7;5;10;1
2;4;11;6;12;8;9;1;3;7;5;10;1
2;6;4;11;8;9;12;10;3;7;5;1;1
6;4;9;2;12;11;8;10;7;5;3;1;1
6;4;11;2;8;9;12;10;3;5;1;7;1
2;12;4;9;6;11;8;10;3;7;1;5;1
2;4;11;5;12;8;9;1;3;7;6;10;1
2;4;11;5;12;8;9;1;3;7;6;10;1
2;4;11;5;12;8;9;1;3;7;6;10;1
2;4;11;5;12;8;9;1;3;7;6;10;1
5;4;11;2;8;9;12;1;3;7;6;10;1
2;4;11;6;9;8;12;10;3;7;5;1;1
2;12;4;9;6;11;8;10;7;5;1;3;1
2;12;4;9;6;11;8;10;7;5;1;3;1
6;4;11;2;8;9;12;1;3;7;5;10;1
6;4;11;2;8;5;12;10;3;7;9;1;1
