"X4L";"X26L";"X10L";"X19L";"X9L";"X27L";"X29L";"X24L";"X5L";"X28L";"X20L";"X8L";"X32L";"X6L";"X22L";"X13L";"X21L";"X18L";"X3L";"X31L";"X11L";"X23L";"X15L";"X14L";"X1L";"X12L";"X2L";"X7L";"X16L";"X30L";"X25L";"X17L"
4;26;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;31;11;23;15;14;1;12;2;7;16;30;25;17
4;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;31;11;23;26;14;1;12;2;7;16;30;25;17
4;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;31;11;23;26;14;1;12;2;7;16;30;25;17
31;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;4;11;23;26;14;1;12;2;7;16;30;25;17
31;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;4;11;23;26;14;1;12;2;7;16;30;25;17
31;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;11;4;23;26;14;1;12;2;7;16;30;25;17
31;15;10;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;11;4;23;26;14;1;12;2;7;16;30;25;17
31;15;1;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;11;4;23;26;14;10;12;2;7;16;30;25;17
31;15;1;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;11;4;23;26;14;10;12;2;7;16;30;25;17
31;15;1;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;16;30;25;17
31;15;1;19;9;27;29;24;5;28;20;8;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;16;30;25;17
31;15;1;19;9;27;29;24;5;28;20;16;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;8;30;25;17
31;15;1;19;9;27;29;24;5;28;20;16;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;8;30;25;17
19;15;1;31;9;27;29;24;5;28;20;16;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;8;30;25;17
19;15;1;31;9;27;29;24;5;28;20;16;32;6;22;13;21;18;3;12;4;23;26;14;10;11;2;7;8;30;25;17
19;15;1;31;9;27;29;24;5;28;20;16;11;6;22;13;21;18;3;12;4;23;26;14;10;32;2;7;8;30;25;17
19;15;1;31;9;27;29;24;5;28;20;16;11;6;22;13;21;18;3;12;4;23;26;14;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;5;28;20;16;11;6;22;13;21;18;3;12;4;23;26;29;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;5;28;20;16;11;6;22;13;21;18;3;12;4;23;26;29;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;18;28;20;16;11;6;22;13;21;5;3;12;4;23;26;29;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;18;28;20;16;11;6;22;13;21;5;3;12;4;23;26;29;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;4;28;20;16;11;6;22;13;21;5;3;12;18;23;26;29;10;32;2;7;8;30;25;17
19;15;1;31;9;27;14;24;4;28;20;16;11;6;22;13;21;5;3;12;18;23;26;29;10;32;2;7;8;30;25;17
19;6;1;31;9;27;14;24;4;28;20;16;11;15;22;13;21;5;3;12;18;23;26;29;10;32;2;7;8;30;25;17
19;6;1;31;9;27;14;24;4;28;20;16;11;15;22;13;21;5;3;12;18;23;26;29;10;32;2;7;8;30;25;17
19;6;1;31;9;27;14;24;4;28;20;16;11;15;23;13;21;5;3;12;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;31;9;27;14;24;4;28;20;16;11;15;23;13;21;5;3;12;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;15;23;13;21;5;3;31;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;15;23;13;21;5;3;31;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;21;23;13;15;5;3;31;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;21;23;13;15;5;3;31;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;23;13;15;5;3;21;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;23;13;15;5;3;21;18;22;26;29;10;32;2;7;8;30;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;23;13;15;5;3;21;18;22;30;29;10;32;2;7;8;26;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;23;13;15;5;3;21;18;22;30;29;10;32;2;7;8;26;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;23;26;25;17
19;6;1;12;9;27;14;24;4;28;20;16;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;23;26;25;17
19;6;1;12;9;27;14;24;16;28;20;4;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;23;26;25;17
19;6;1;12;9;27;14;24;16;28;20;4;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;23;26;25;17
19;6;1;12;9;27;14;23;16;28;20;4;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;24;26;25;17
19;6;1;12;9;27;14;23;16;28;20;4;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;24;26;25;17
19;6;1;12;9;27;14;4;16;28;20;23;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;24;26;25;17
19;6;1;12;9;27;14;4;16;28;20;23;11;31;8;13;15;5;3;21;18;22;30;29;10;32;2;7;24;26;25;17
19;6;1;12;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;21;18;22;30;27;10;32;2;7;24;26;25;17
19;6;1;12;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;21;18;22;30;27;10;32;2;7;24;26;25;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;18;22;30;27;10;32;2;7;24;26;25;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;18;22;30;27;10;32;2;7;24;26;25;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;18;22;32;27;10;30;2;7;24;26;25;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;18;22;32;27;10;30;2;7;24;26;25;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;32;27;10;30;2;7;24;26;18;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;32;27;10;30;2;7;24;26;18;17
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;32;27;10;30;2;17;24;26;18;7
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;32;27;10;30;2;17;24;26;18;7
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;24;26;18;7
19;6;1;21;9;29;14;4;16;28;20;23;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;24;26;18;7
19;6;1;21;23;29;14;4;16;28;20;9;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;24;26;18;7
19;6;1;21;23;29;14;4;16;28;20;9;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;24;26;18;7
19;6;24;21;23;29;14;4;16;28;20;9;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
19;6;24;21;23;29;14;4;16;28;20;9;11;31;8;13;15;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
19;6;24;21;23;29;15;4;16;28;20;9;11;31;8;13;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
19;6;24;21;23;29;15;4;16;28;20;9;11;31;8;13;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
19;6;24;21;23;4;15;29;16;28;20;9;11;31;8;13;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
19;6;24;21;23;4;15;29;16;28;20;9;11;31;8;13;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
13;6;24;21;23;4;15;29;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
13;6;24;21;23;4;15;29;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;18;7
13;6;18;21;23;4;15;29;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;24;7
13;6;18;21;23;4;15;29;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;24;7
13;6;18;21;29;4;15;23;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;24;7
13;6;18;21;29;4;15;23;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;10;30;32;17;1;26;24;7
13;6;18;21;10;4;15;23;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;29;30;32;17;1;26;24;7
13;6;18;21;10;4;15;23;16;28;20;9;11;31;8;19;14;5;3;12;25;22;2;27;29;30;32;17;1;26;24;7
13;6;18;21;10;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;16;2;27;29;30;32;17;1;26;24;7
13;6;18;21;10;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;16;2;27;29;30;32;17;1;26;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;16;2;27;29;30;32;17;1;10;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;16;2;27;29;30;32;17;1;10;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;30;2;27;29;16;32;17;1;10;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;31;8;19;14;5;3;12;25;30;2;27;29;16;32;17;1;10;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;10;8;19;14;5;3;12;25;30;2;27;29;16;32;17;1;31;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;10;8;19;14;5;3;12;25;30;2;27;29;16;32;17;1;31;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;10;8;19;29;5;3;12;25;30;2;27;14;16;32;17;1;31;24;7
13;6;18;21;26;4;15;23;22;28;20;9;11;10;8;19;29;5;3;12;25;30;2;27;14;16;32;17;1;31;24;7
13;6;18;21;26;4;15;23;22;24;20;9;11;10;8;19;29;5;3;12;25;30;2;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;23;22;24;20;9;11;10;8;19;29;5;3;12;25;30;2;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;23;22;24;20;9;11;19;8;10;29;5;3;12;25;30;2;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;23;22;24;20;9;11;19;8;10;29;5;3;12;25;30;2;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;2;22;24;20;9;11;19;8;10;29;5;3;12;25;30;23;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;2;22;24;20;9;11;19;8;10;29;5;3;12;25;30;23;27;14;16;32;17;1;31;28;7
13;6;18;21;26;4;15;2;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;32;17;1;31;28;10
13;6;18;21;26;4;15;2;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;32;17;1;31;28;10
13;6;18;21;32;4;15;2;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;21;32;4;15;2;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;2;32;4;15;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;2;32;4;15;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;2;32;15;4;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;2;32;15;4;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;14;16;26;17;1;31;28;10
13;6;18;2;32;15;4;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;28;16;26;17;1;31;14;10
13;6;18;2;32;15;4;21;22;24;20;9;11;19;8;7;29;5;3;12;25;30;23;27;28;16;26;17;1;31;14;10
13;6;18;2;9;15;4;21;22;24;20;32;11;19;8;7;29;5;3;12;25;30;23;27;28;16;26;17;1;31;14;10
13;6;18;2;9;15;4;21;22;24;20;32;11;19;8;7;29;5;3;12;25;30;23;27;28;16;26;17;1;31;14;10
27;6;18;2;9;15;4;21;22;24;20;32;11;19;8;7;29;5;3;12;25;30;23;13;28;16;26;17;1;31;14;10
27;6;18;2;9;15;4;21;22;24;20;32;11;19;8;7;29;5;3;12;25;30;23;13;28;16;26;17;1;31;14;10
27;6;18;2;9;15;4;21;22;24;20;23;11;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;31;14;10
27;6;18;2;9;15;4;21;22;24;20;23;11;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;31;14;10
27;6;18;2;9;15;4;21;22;24;20;23;31;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;18;2;9;15;4;21;22;24;20;23;31;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;18;2;9;15;4;21;22;24;20;31;23;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;18;2;9;15;4;21;22;24;20;31;23;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;23;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;23;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;1;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;1;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;23;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;1;19;8;7;29;5;3;12;25;30;32;13;28;16;26;17;23;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;1;19;8;7;28;5;3;12;25;30;32;13;29;16;26;17;23;11;14;10
27;6;9;2;18;15;4;21;22;24;20;31;1;19;8;7;28;5;3;12;25;30;32;13;29;16;26;17;23;11;14;10
27;6;9;19;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;30;32;13;29;16;26;17;23;11;14;10
27;6;9;19;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;30;32;13;29;16;26;17;23;11;14;10
27;6;9;16;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;30;32;13;29;19;26;17;23;11;14;10
27;6;9;16;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;30;32;13;29;19;26;17;23;11;14;10
27;6;9;16;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;19;32;13;29;30;26;17;23;11;14;10
27;6;9;16;18;15;4;21;22;24;20;31;1;2;8;7;28;5;3;12;25;19;32;13;29;30;26;17;23;11;14;10
27;6;9;16;18;15;4;21;5;24;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
27;6;9;16;18;15;4;21;5;24;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
4;6;9;16;18;15;27;21;5;24;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
4;6;9;16;18;15;27;21;5;24;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
4;6;24;16;18;15;27;21;5;9;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
4;6;24;16;18;15;27;21;5;9;20;31;1;2;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;11;14;10
4;6;24;16;18;15;27;21;5;9;20;31;1;11;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;27;21;5;9;20;31;1;11;8;7;28;22;3;12;25;19;32;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;21;5;9;20;31;1;11;8;7;28;22;3;12;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;21;5;9;20;31;1;11;8;7;28;22;3;12;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;9;5;21;20;31;1;11;8;7;28;22;3;12;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;9;5;21;20;31;1;11;8;7;28;22;3;12;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;9;12;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;9;12;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;17;23;2;14;10
4;6;24;16;18;15;32;9;12;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;14;23;2;17;10
4;6;24;16;18;15;32;9;12;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;14;23;2;17;10
4;6;24;16;18;15;32;9;2;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;24;16;18;15;32;9;2;21;20;31;1;11;8;7;28;22;3;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;24;16;18;15;32;9;2;21;20;28;1;11;8;7;31;22;3;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;24;16;18;15;32;9;2;21;20;28;1;11;8;7;31;22;3;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;24;16;18;15;32;9;2;21;3;28;1;11;8;7;31;22;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;24;16;18;15;32;9;2;21;3;28;1;11;8;7;31;22;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;3;16;18;15;32;9;2;21;24;28;1;11;8;7;31;22;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;3;16;18;15;32;9;2;21;24;28;1;11;8;7;31;22;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;3;16;18;15;32;9;2;21;24;22;1;11;8;7;31;28;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;3;16;18;15;32;9;2;21;24;22;1;11;8;7;31;28;20;5;25;19;27;13;29;30;26;14;23;12;17;10
4;6;3;28;18;15;32;9;2;21;24;22;1;11;8;7;31;16;20;5;25;19;27;13;29;30;26;14;23;12;17;10
