"X19";"X1";"X27";"X32";"X23";"X16";"X24";"X10";"X21";"X25";"X8";"X22";"X17";"X12";"X11";"X28";"X26";"X3";"X14";"X15";"X5";"X20";"X31";"X13";"X6";"X7";"X9";"X30";"X18";"X29";"X4";"X2";"generation"
19;1;27;32;23;16;24;10;21;25;8;22;17;12;11;28;26;3;14;15;5;20;31;13;6;7;9;30;18;29;4;2;1
10;20;27;23;26;21;2;8;15;29;4;22;17;12;11;28;32;3;14;16;5;30;31;13;6;7;9;1;19;25;24;18;1
13;20;27;23;26;21;10;8;15;9;4;24;14;16;25;22;18;5;3;1;28;31;12;19;7;11;6;30;32;29;2;17;1
27;30;4;32;23;21;2;8;16;25;10;22;17;12;11;28;26;3;14;15;5;20;31;13;6;7;9;1;19;29;24;18;1
27;30;4;32;23;16;24;10;21;25;8;22;17;12;11;28;26;3;14;15;5;20;31;13;6;7;9;1;19;29;2;18;1
27;30;4;32;23;16;24;10;21;25;8;22;17;12;11;28;26;3;14;15;5;20;31;13;6;7;9;1;19;29;2;18;1
11;1;6;3;20;21;32;8;28;29;4;24;14;31;25;2;10;7;30;17;5;16;15;13;18;19;27;9;22;23;12;26;1
13;20;27;23;26;21;2;8;15;29;4;24;14;16;25;22;18;5;3;1;28;7;17;31;10;19;30;9;11;6;12;32;1
11;28;27;23;26;21;2;8;15;29;17;9;14;10;6;7;12;30;5;1;25;22;31;24;32;19;16;13;3;4;18;20;1
30;20;7;23;11;32;2;8;15;29;4;19;14;6;28;12;18;5;3;1;25;22;31;24;27;26;16;13;21;9;10;17;1
13;20;27;23;26;21;2;8;15;29;4;19;24;10;6;7;12;30;5;1;25;22;31;14;18;11;28;3;32;9;16;17;1
2;25;21;8;24;29;26;15;23;27;17;4;14;18;16;3;22;13;5;1;28;31;12;19;7;11;6;30;32;9;10;20;1
27;10;31;4;30;19;6;15;7;21;18;12;28;17;14;20;26;5;32;23;16;24;22;13;29;11;1;3;9;8;25;2;1
