"X12";"X19";"X10";"X6";"X8";"X26";"X7";"X20";"X11";"X3";"X18";"X13";"X9";"X1";"X16";"X15";"X22";"X5";"X23";"X17";"X14";"X4";"X2";"X24";"X25";"X21";"generation"
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;13;22;26;17;20;8;3;6;5;2;4;7;21;25;14;15;1;18;16;9;24;11;23;1
20;6;13;24;11;12;26;19;8;3;18;7;9;1;16;15;22;5;23;17;14;4;2;10;25;21;1
24;22;10;6;25;14;7;20;11;17;2;9;13;18;4;21;19;5;26;3;23;16;1;12;8;15;1
23;10;22;6;9;1;12;20;7;15;17;11;13;18;16;21;19;5;26;3;14;4;2;24;8;25;1
20;13;17;24;22;12;9;19;8;3;6;5;2;4;7;21;11;14;15;1;18;16;26;10;25;23;1
20;13;17;24;22;12;9;19;8;3;6;5;2;4;7;21;11;14;15;1;18;16;26;10;25;23;1
25;8;6;20;2;24;11;16;15;14;18;13;1;22;4;21;19;5;26;3;23;17;7;9;12;10;1
25;8;4;20;26;9;11;16;15;14;18;13;22;17;24;21;19;5;2;3;23;6;1;12;10;7;1
25;8;4;20;26;9;11;16;15;14;18;13;1;24;21;2;22;5;23;17;6;19;7;3;12;10;1
12;4;10;8;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;25;20;1
23;17;11;21;6;10;15;7;12;5;16;19;9;20;3;26;25;8;18;13;14;4;2;24;1;22;1
12;14;10;4;8;26;7;20;11;3;18;17;9;25;16;24;2;5;23;13;19;6;21;15;1;22;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;24;18;13;9;1;16;15;22;5;23;17;14;4;2;3;25;21;1
25;8;4;20;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;12;10;1
25;8;4;20;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;12;10;1
24;19;10;6;21;14;7;20;11;17;18;13;9;2;4;15;22;5;26;3;23;16;1;12;8;25;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;21;2;24;25;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
20;13;17;24;22;10;9;19;25;3;6;5;2;4;7;21;11;14;15;1;18;16;26;12;8;23;1
22;10;19;17;9;13;24;20;23;3;6;5;2;4;7;21;11;14;15;1;18;16;26;12;8;25;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;5;16;4;15;23;17;2;22;14;24;25;21;1
6;14;22;25;24;12;7;20;11;3;18;13;9;5;10;16;4;15;23;17;2;26;19;1;21;8;1
12;19;10;6;8;22;7;20;11;3;18;1;14;5;13;16;4;15;23;17;2;26;9;24;25;21;1
6;3;4;25;24;12;21;18;9;11;1;10;14;15;13;16;22;5;23;17;2;26;19;20;7;8;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;14;10;6;8;22;25;24;11;3;18;13;9;1;5;16;4;15;23;17;2;26;19;20;7;21;1
6;3;26;25;24;12;21;18;9;11;13;10;2;1;16;15;22;5;23;17;14;4;19;20;7;8;1
14;10;11;6;9;2;24;20;7;15;17;22;13;18;4;21;19;5;26;3;23;16;1;12;8;25;1
14;10;11;6;9;2;24;20;7;15;17;22;13;18;4;21;19;5;26;3;23;16;1;12;8;25;1
25;4;20;26;8;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;12;10;1
12;8;4;20;26;9;11;16;15;14;18;13;5;22;10;23;17;1;2;3;6;19;7;24;25;21;1
22;10;11;6;13;15;24;7;12;2;16;14;9;20;4;21;19;5;26;3;23;17;1;18;8;25;1
25;17;11;18;4;10;24;7;15;2;6;14;9;20;13;21;19;5;26;3;23;16;1;12;8;22;1
12;19;10;6;9;26;7;20;11;3;18;13;8;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
7;22;23;13;26;2;18;12;15;9;5;6;16;11;4;1;20;8;10;14;3;19;17;24;25;21;1
22;2;23;13;18;26;21;12;15;9;5;6;16;11;4;1;20;8;24;14;3;19;17;10;25;7;1
25;8;4;20;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;12;10;1
25;8;4;20;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;24;6;19;7;3;12;10;1
23;13;11;5;4;10;24;7;12;2;16;19;9;20;3;26;25;8;18;17;14;6;21;15;1;22;1
15;17;11;5;4;10;24;7;12;2;16;14;9;20;3;26;22;6;23;19;13;8;18;1;25;21;1
26;10;11;6;19;2;24;20;17;21;3;13;9;1;16;15;22;5;23;7;14;4;18;12;8;25;1
12;19;10;6;9;2;7;20;11;3;18;13;8;1;16;15;22;5;23;17;14;4;26;24;25;21;1
25;8;11;6;9;2;24;20;7;15;17;22;14;18;4;21;19;1;26;23;16;5;13;3;12;10;1
7;10;24;20;26;9;11;16;15;14;18;13;5;22;21;23;17;1;2;3;4;6;19;12;8;25;1
6;3;22;25;24;9;21;18;12;11;1;10;14;5;13;16;4;15;23;17;2;26;19;20;7;8;1
6;3;22;25;24;12;21;18;9;11;1;10;14;5;13;16;4;15;23;17;2;26;19;20;7;8;1
12;14;10;6;8;4;7;24;22;3;18;13;9;1;16;15;11;5;23;17;2;26;19;20;25;21;1
6;3;22;7;20;12;21;18;9;11;1;10;14;5;13;16;26;15;23;17;19;4;2;24;25;8;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
25;4;10;6;8;26;2;20;11;24;18;13;9;1;16;15;22;5;23;17;14;19;7;3;12;21;1
25;8;19;20;26;9;11;16;2;6;18;13;1;24;21;15;22;5;23;17;14;4;7;3;12;10;1
20;13;17;6;9;2;22;19;8;3;24;5;12;4;7;21;11;14;15;1;18;16;26;10;25;23;1
5;10;19;6;9;2;24;20;7;26;17;22;13;18;4;21;11;14;15;3;23;16;1;12;8;25;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
12;19;10;6;8;26;7;20;11;3;18;13;9;1;16;15;22;5;23;17;14;4;2;24;25;21;1
6;17;10;25;24;12;16;15;9;11;1;22;13;18;4;21;19;5;26;3;23;2;14;20;7;8;1
14;10;15;6;24;12;21;18;9;11;17;22;13;20;4;7;19;5;26;3;23;16;1;2;8;25;1
20;2;17;24;22;10;9;11;25;15;6;14;13;18;4;21;19;5;26;3;23;16;1;12;8;7;1
