"X20";"X9";"X15";"X10";"X8";"X4";"X24";"X3";"X16";"X13";"X18";"X1";"X2";"X7";"X26";"X19";"X21";"X14";"X17";"X11";"X22";"X12";"X23";"X6";"X5";"X25";"generation"
20;9;15;10;8;4;24;3;16;13;18;1;2;7;26;19;21;14;17;11;22;12;23;6;5;25;1
13;23;20;24;3;8;25;10;4;16;18;1;2;7;26;19;12;14;15;11;5;21;9;6;17;22;1
4;14;23;8;24;7;12;1;3;19;13;26;18;20;15;10;2;16;5;25;11;21;9;6;17;22;1
12;7;14;10;8;4;24;2;16;13;26;19;3;20;15;1;18;23;5;25;11;21;9;6;17;22;1
12;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;13;7;9;4;19;1
4;14;22;8;24;6;26;10;3;17;13;16;2;20;15;1;18;23;5;25;11;21;7;9;19;12;1
9;23;10;14;7;12;24;2;16;13;20;25;17;26;4;18;5;19;21;1;6;15;11;3;22;8;1
12;7;15;10;8;4;24;2;16;13;25;23;3;26;14;1;18;19;21;20;6;5;9;11;17;22;1
3;19;14;22;23;4;7;17;10;24;16;8;21;15;5;18;9;11;6;2;20;25;26;12;1;13;1
19;22;24;6;23;4;26;3;7;14;16;8;21;15;5;18;9;11;10;2;20;25;12;13;17;1;1
4;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;13;7;9;19;12;1
4;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;13;7;9;19;12;1
9;23;15;10;8;4;24;2;16;13;20;25;17;26;12;18;5;19;21;1;6;14;11;3;22;7;1
13;24;2;10;8;12;7;15;11;4;1;25;17;26;14;20;18;23;5;19;16;21;9;6;3;22;1
8;9;18;25;3;4;24;2;16;13;20;1;6;7;26;19;21;14;17;11;22;12;23;10;15;5;1
12;23;15;10;8;4;24;2;16;13;20;1;3;7;26;19;21;14;5;25;11;18;9;6;17;22;1
12;7;15;10;8;4;24;2;16;13;20;19;3;26;23;1;21;14;5;25;11;18;9;6;17;22;1
6;7;15;10;8;4;24;2;16;13;20;19;3;26;14;1;21;9;17;11;22;12;23;25;18;5;1
9;16;3;14;24;2;7;22;11;4;1;25;17;26;13;18;5;19;21;20;6;12;23;10;15;8;1
14;9;16;3;24;12;7;15;19;4;1;25;17;26;13;18;5;11;21;20;6;8;23;10;22;2;1
19;22;24;10;26;12;20;3;7;14;16;8;2;15;13;18;4;23;5;25;11;21;9;6;17;1;1
12;7;15;10;8;4;24;2;16;13;20;19;3;26;5;18;9;11;14;25;23;21;1;6;17;22;1
6;7;15;10;8;4;24;2;9;13;20;19;3;26;14;1;18;23;5;25;11;21;16;12;17;22;1
20;19;8;6;22;4;15;17;10;24;2;7;9;26;14;1;18;23;5;25;11;21;16;12;3;13;1
12;7;15;10;8;24;4;2;16;13;20;17;3;26;14;1;18;23;5;25;11;21;6;9;19;22;1
6;14;11;10;8;4;24;2;3;17;21;16;18;20;15;22;1;26;5;25;23;13;7;9;19;12;1
12;7;15;1;8;4;24;18;16;13;20;19;3;23;14;10;2;26;5;25;11;21;9;6;17;22;1
6;7;15;10;8;4;24;2;16;13;20;19;3;26;14;1;18;21;5;25;23;17;11;9;22;12;1
16;17;19;1;15;22;7;18;8;14;26;13;24;20;23;3;10;12;5;25;11;21;9;6;2;4;1
14;7;15;10;16;4;1;2;8;21;26;13;24;20;25;3;11;5;12;23;9;6;18;19;17;22;1
12;7;14;19;8;6;22;1;3;17;21;16;18;20;15;10;2;23;5;25;11;26;9;4;13;24;1
6;15;11;8;22;4;24;2;16;13;20;19;3;26;14;10;1;21;5;25;23;17;7;9;18;12;1
20;22;5;6;8;13;24;3;4;16;18;1;2;7;26;19;21;14;17;11;9;12;23;10;15;25;1
13;23;18;24;3;8;25;10;4;16;20;1;2;7;26;19;12;14;15;5;11;21;9;6;17;22;1
13;23;20;24;3;8;25;10;4;16;18;1;2;7;26;19;12;14;15;11;5;21;9;6;17;22;1
21;7;15;10;8;4;24;2;16;13;20;19;3;26;14;1;18;9;5;25;22;12;23;6;17;11;1
12;7;15;10;8;4;24;2;16;13;20;19;3;26;14;1;18;23;5;25;11;21;9;6;17;22;1
12;7;15;10;8;4;24;2;16;13;20;19;3;26;14;1;18;23;5;25;11;21;9;6;17;22;1
6;19;11;25;14;4;13;17;10;24;26;7;5;2;8;21;22;18;9;20;15;3;16;12;1;23;1
25;19;14;12;23;4;11;1;10;24;26;7;5;2;8;21;13;18;16;20;15;3;9;6;17;22;1
15;23;20;24;3;8;25;6;4;16;18;1;2;7;26;19;21;14;17;11;22;12;9;13;5;10;1
13;9;20;24;3;8;25;10;4;16;18;1;2;7;26;19;21;14;15;23;5;12;11;6;17;22;1
4;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;23;5;25;26;13;7;9;19;12;1
22;7;15;10;8;4;24;2;16;13;20;17;3;26;14;1;18;23;5;25;11;21;6;9;19;12;1
9;23;10;14;24;12;7;2;16;13;20;25;17;26;4;18;5;19;21;1;6;15;11;3;22;8;1
14;24;23;10;8;12;7;15;11;4;1;25;5;26;13;18;17;19;21;20;6;2;16;3;9;22;1
4;14;11;8;24;9;22;1;3;19;21;16;18;20;15;10;2;26;5;25;23;13;7;6;17;12;1
12;7;15;8;24;6;22;1;3;17;21;19;16;26;14;2;18;23;5;25;11;20;9;4;13;10;1
16;12;3;13;15;22;20;18;8;11;25;1;2;7;26;19;21;14;17;23;9;6;10;5;24;4;1
2;9;20;1;15;22;7;18;8;21;26;13;24;25;6;19;16;14;17;11;4;12;23;10;3;5;1
12;6;15;10;8;4;24;2;16;13;20;19;3;26;14;1;18;23;5;25;11;21;7;9;17;22;1
4;15;11;8;24;6;22;10;16;13;20;19;3;26;14;1;18;23;5;25;21;17;7;9;2;12;1
9;16;10;14;24;2;7;15;20;4;1;25;17;26;13;18;5;19;21;11;22;12;23;3;6;8;1
13;9;20;24;3;11;7;15;12;4;1;25;17;18;26;19;21;14;2;16;22;8;23;10;6;5;1
12;7;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;14;9;4;13;19;1
4;15;13;8;24;7;22;10;2;17;20;19;3;26;14;1;18;23;5;25;11;21;9;6;16;12;1
9;23;10;14;24;12;7;15;11;16;1;13;17;26;3;18;5;19;6;2;20;25;4;21;22;8;1
19;22;24;10;26;12;7;15;11;14;1;8;21;3;5;18;9;23;6;2;20;25;4;13;17;16;1
12;9;20;25;3;8;11;6;4;16;18;1;2;7;26;19;21;14;17;24;23;13;22;10;15;5;1
4;14;11;24;3;8;25;6;1;17;21;16;18;20;15;10;2;26;5;22;23;13;7;9;19;12;1
4;14;2;10;15;22;7;18;8;21;26;13;24;20;25;3;11;5;12;23;1;16;6;9;19;17;1
13;12;19;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;23;9;7;25;14;11;4;1
12;7;15;10;8;4;24;18;16;21;20;19;3;11;14;1;2;26;5;25;23;13;9;6;17;22;1
4;14;13;8;24;6;22;2;16;11;20;19;18;21;15;10;1;26;5;25;23;17;7;9;3;12;1
12;7;15;10;8;4;24;21;9;13;20;19;11;26;14;1;18;23;5;25;6;2;16;3;22;17;1
9;15;10;12;8;4;24;2;16;13;20;19;3;26;14;1;18;23;5;25;11;21;6;17;22;7;1
13;9;20;24;3;8;25;6;4;23;18;1;12;7;26;19;21;14;17;11;22;2;16;10;15;5;1
23;9;20;24;3;15;25;6;4;16;1;7;17;26;13;18;5;19;21;10;8;2;11;14;22;12;1
13;17;20;24;3;14;25;6;4;16;26;7;5;2;8;21;22;18;9;11;19;12;23;10;15;1;1
25;19;14;6;23;4;20;9;10;24;26;7;5;2;8;21;15;18;17;11;22;3;16;12;1;13;1
9;7;15;10;8;4;24;2;16;13;20;19;3;26;12;18;5;25;21;1;6;14;11;17;22;23;1
12;7;15;10;17;4;24;5;9;13;25;23;11;26;14;1;18;19;21;20;6;2;16;3;22;8;1
4;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;13;7;9;19;12;1
4;14;11;8;24;6;22;1;3;17;21;16;18;20;15;10;2;26;5;25;23;13;7;9;19;12;1
23;22;10;14;24;12;7;15;11;4;1;25;17;26;13;18;5;19;21;2;20;8;3;9;6;16;1
19;22;24;10;26;12;23;3;7;4;1;25;17;14;13;18;5;9;21;20;6;2;16;15;11;8;1
12;7;15;10;17;4;24;2;9;13;20;19;6;26;14;1;18;23;5;25;11;21;16;3;22;8;1
9;19;10;14;24;12;7;15;11;4;1;25;17;26;13;21;18;23;5;20;6;2;16;3;22;8;1
10;14;22;24;19;1;12;7;23;16;3;8;21;15;5;18;9;11;6;2;20;25;4;13;17;26;1
