"X26";"X45";"X62";"X52";"X1";"X18";"X50";"X24";"X34";"X31";"X2";"X25";"X17";"X41";"X60";"X48";"X54";"X20";"X12";"X23";"X22";"X43";"X39";"X38";"X51";"X28";"X11";"X56";"X36";"X16";"X61";"X33";"X63";"X15";"X30";"X58";"X46";"X59";"X19";"X55";"X40";"X53";"X27";"X14";"X47";"X35";"X6";"X49";"X21";"X29";"X5";"X10";"X37";"X4";"X9";"X44";"X32";"X13";"X42";"X7";"X57";"X3";"X64";"X8";"generation"
26;45;62;52;1;18;50;24;34;31;2;25;17;41;60;48;54;20;12;23;22;43;39;38;51;28;11;56;36;16;61;33;63;15;30;58;46;59;19;55;40;53;27;14;47;35;6;49;21;29;5;10;37;4;9;44;32;13;42;7;57;3;64;8;1
42;9;3;62;29;18;27;24;34;40;52;10;17;41;60;44;49;20;46;23;22;19;39;38;51;28;11;56;21;16;59;33;15;57;50;36;53;61;6;54;14;12;30;31;47;35;43;63;58;55;2;25;48;26;4;8;64;5;32;7;45;1;37;13;1
38;21;57;52;62;47;17;26;35;45;39;19;55;36;28;54;18;6;44;1;30;37;34;24;41;58;53;14;51;22;4;12;33;11;63;2;5;49;20;23;3;31;59;50;60;40;61;64;42;25;15;29;16;46;8;32;9;13;56;48;10;7;43;27;1
45;1;14;2;27;47;17;35;4;13;52;32;55;36;37;11;18;63;42;43;54;28;33;22;6;58;46;38;64;61;39;24;30;34;41;26;50;40;20;23;3;31;59;5;60;49;12;51;44;25;15;29;16;53;8;10;57;9;62;21;56;7;19;48;1
56;16;60;34;25;51;17;2;35;29;13;20;23;36;37;11;18;63;42;43;54;28;33;22;12;31;50;38;9;61;39;24;41;15;30;58;46;59;19;55;40;53;27;8;57;62;6;47;21;49;52;10;44;26;4;14;64;5;32;7;45;1;48;3;1
42;9;3;35;29;18;50;24;34;31;2;25;17;41;60;7;54;20;12;23;22;43;39;38;51;28;11;32;36;16;61;33;63;15;30;58;46;59;19;55;40;53;27;8;57;62;6;47;21;49;52;10;44;26;4;14;64;5;56;48;45;1;37;13;1
42;9;3;35;29;18;50;24;34;31;2;25;17;41;60;48;54;20;12;23;22;5;39;38;51;28;11;56;36;16;61;33;63;15;30;58;46;59;19;55;40;53;27;8;57;62;6;47;21;49;52;64;44;26;4;14;10;43;32;7;45;1;37;13;1
54;29;23;34;51;2;60;63;36;45;7;38;5;3;12;32;25;39;35;22;64;56;24;1;33;37;11;41;48;61;16;13;31;28;30;58;46;59;19;55;40;53;27;8;57;62;6;47;21;49;52;10;44;26;4;14;9;43;20;42;50;17;18;15;1
54;29;23;34;51;2;60;31;48;45;42;38;43;3;12;20;25;39;35;22;9;41;24;1;13;28;11;56;36;16;61;33;63;15;30;58;46;59;19;55;40;53;27;8;57;62;6;47;21;49;52;10;44;26;4;14;64;5;32;7;50;17;18;37;1
42;9;3;35;29;18;53;24;34;31;2;25;17;6;60;48;54;20;55;46;22;43;39;38;51;15;30;56;8;59;61;40;63;19;11;57;23;16;28;12;27;50;33;36;47;1;41;58;21;49;52;10;44;26;4;14;64;5;32;7;45;62;37;13;1
