"X23L";"X5L";"X27L";"X15L";"X31L";"X7L";"X4L";"X12L";"X10L";"X21L";"X30L";"X17L";"X24L";"X22L";"X1L";"X20L";"X16L";"X2L";"X26L";"X28L";"X18L";"X11L";"X29L";"X19L";"X13L";"X6L";"X9L";"X14L";"X25L";"X32L";"X3L";"X8L"
23;5;27;15;31;7;4;12;10;21;30;17;24;22;1;20;16;2;26;28;18;11;29;19;13;6;9;14;25;32;3;8
23;5;27;25;31;7;4;12;10;21;30;17;24;22;1;20;16;2;26;28;18;11;29;19;13;6;9;14;15;32;3;8
23;5;27;25;31;7;4;12;10;21;30;17;24;22;1;20;16;2;26;28;18;11;29;19;13;6;9;14;15;32;3;8
23;5;27;25;31;7;4;12;10;21;30;17;20;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;15;32;3;8
23;5;27;25;31;7;4;12;10;21;30;17;20;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;15;32;3;8
15;5;27;25;31;7;4;12;10;21;30;17;20;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;25;31;7;4;12;10;21;30;17;20;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;30;17;25;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;30;17;25;22;1;24;16;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;16;17;25;22;1;24;30;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;16;17;25;22;1;24;30;2;26;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;16;17;25;26;1;24;30;2;22;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;20;31;7;4;12;10;21;16;17;25;26;1;24;30;2;22;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;12;31;7;4;20;10;21;16;17;25;26;1;24;30;2;22;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;12;31;7;4;20;10;21;16;17;25;26;1;24;30;2;22;28;18;11;29;19;13;6;9;14;23;32;3;8
15;5;27;12;31;7;4;20;10;21;16;17;25;26;1;24;30;2;22;28;18;11;14;19;13;6;9;29;23;32;3;8
15;5;27;12;31;7;4;20;10;21;16;17;25;26;1;24;30;2;22;28;18;11;14;19;13;6;9;29;23;32;3;8
