"X11";"X12";"X3";"X9";"X7";"X2";"X1";"X4";"X8";"X6";"X5";"X10";"generation"
11;12;3;1;7;2;9;4;8;6;5;10;1
11;6;3;9;7;2;1;4;8;12;5;10;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
11;2;3;6;8;7;1;5;12;9;4;10;1
10;2;11;3;12;7;1;4;8;6;9;5;1
11;12;6;5;7;2;1;4;8;3;9;10;1
10;1;11;3;12;7;2;9;8;6;5;4;1
11;8;6;4;7;2;1;5;12;3;9;10;1
11;12;3;9;7;2;1;4;8;6;5;10;1
11;5;1;3;2;9;7;6;12;4;8;10;1
1;9;5;6;11;2;3;10;12;4;8;7;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
11;12;3;6;8;7;1;5;2;9;4;10;1
10;2;11;3;12;7;1;4;8;6;5;9;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
9;7;11;3;12;2;1;4;8;6;5;10;1
11;2;10;4;8;7;1;5;12;3;9;6;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
5;11;4;12;8;2;1;10;3;6;9;7;1
5;2;11;6;8;4;3;10;1;12;7;9;1
11;12;3;9;7;2;1;4;8;6;5;10;1
11;12;3;9;7;2;1;4;8;6;5;10;1
3;5;10;2;4;11;12;1;9;8;6;7;1
3;5;10;2;4;11;12;1;9;8;6;7;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
11;6;3;9;7;2;1;5;12;8;4;10;1
9;2;11;3;12;7;1;4;8;6;5;10;1
3;2;11;6;8;7;1;5;12;10;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
6;2;11;4;8;7;1;5;12;3;10;9;1
6;8;4;12;2;9;3;10;7;1;5;11;1
11;12;3;9;7;2;1;4;8;6;5;10;1
1;12;3;9;7;2;11;4;8;6;5;10;1
10;2;11;6;8;7;1;5;12;3;9;4;1
10;2;11;6;8;7;1;5;12;3;9;4;1
11;4;3;8;7;2;12;1;9;6;5;10;1
3;6;10;2;4;11;9;1;12;8;5;7;1
10;1;11;5;6;2;7;9;12;4;8;3;1
10;2;11;6;8;7;1;9;12;4;5;3;1
1;12;3;10;11;2;7;6;9;4;8;5;1
1;8;5;10;11;2;7;6;12;4;3;9;1
11;12;3;9;7;2;1;4;8;6;5;10;1
11;12;3;9;7;2;1;4;8;6;5;10;1
