"X27";"X22";"X25";"X30";"X19";"X29";"X21";"X31";"X20";"X26";"X15";"X13";"X8";"X4";"X10";"X14";"X5";"X3";"X1";"X11";"X2";"X6";"X24";"X17";"X28";"X9";"X18";"X23";"X7";"X32";"X16";"X12";"generation"
27;22;25;30;19;29;21;31;20;26;15;13;8;4;10;14;5;3;1;11;2;6;24;17;28;9;18;23;7;32;16;12;1
24;22;25;30;16;23;19;14;31;2;20;18;10;1;4;12;11;9;29;5;26;6;21;17;28;3;13;8;7;32;27;15;1
6;22;3;30;19;10;1;31;20;26;15;32;8;4;29;5;13;25;21;17;12;24;11;23;14;16;28;9;2;18;27;7;1
18;25;7;19;6;8;15;31;10;21;13;4;28;26;29;32;5;3;1;17;12;24;11;23;30;22;20;2;14;16;27;9;1
32;3;7;19;27;8;15;31;2;28;13;18;10;1;4;12;11;9;29;5;26;6;23;21;30;22;20;17;14;16;24;25;1
6;24;25;15;22;23;19;14;31;5;20;18;26;1;4;12;11;9;29;2;10;27;21;17;28;3;13;8;7;32;16;30;1
17;5;25;30;12;29;21;31;20;14;15;13;8;16;3;26;22;1;23;9;19;28;6;10;2;4;11;24;32;18;27;7;1
15;30;2;21;14;12;17;18;5;8;4;7;29;20;27;26;22;1;23;9;19;11;6;10;32;16;28;24;13;25;31;3;1
22;20;18;19;6;8;15;3;12;1;13;11;28;26;29;5;32;25;21;2;10;27;23;31;14;4;17;24;16;7;9;30;1
18;3;7;19;6;8;16;30;23;17;13;11;20;22;29;2;24;25;21;5;32;14;12;26;27;4;28;1;31;15;9;10;1
11;3;7;19;6;8;15;31;12;26;13;18;10;1;4;5;32;25;21;2;28;27;23;29;30;22;20;17;14;16;24;9;1
27;24;25;15;3;23;19;7;31;2;13;18;10;1;4;12;11;9;29;5;26;6;21;8;30;22;20;17;14;32;16;28;1
27;24;25;15;22;23;19;14;31;2;20;18;10;1;4;12;11;9;29;5;26;6;21;17;28;3;13;8;7;32;16;30;1
27;24;25;15;22;23;19;14;31;2;20;18;10;1;4;12;11;9;29;5;26;6;21;17;28;3;13;8;7;32;16;30;1
16;3;7;19;6;8;15;31;12;1;13;11;28;26;29;5;32;25;21;14;10;27;23;4;30;22;20;17;2;18;24;9;1
30;22;3;19;6;8;15;31;12;1;13;11;28;26;29;5;32;25;21;17;20;24;4;23;14;16;10;9;2;18;27;7;1
14;22;25;15;19;4;21;31;20;26;17;24;13;29;3;6;30;23;16;5;12;8;11;10;32;1;28;9;2;18;27;7;1
22;20;18;8;7;27;25;21;31;19;28;6;13;29;26;14;5;3;1;17;12;24;11;23;32;16;30;9;2;15;4;10;1
18;25;7;19;6;20;26;31;29;21;15;13;8;4;10;14;5;3;1;17;12;24;11;23;32;16;28;9;2;22;27;30;1
6;18;25;30;19;29;21;31;28;26;15;13;8;4;10;2;5;3;1;9;12;27;11;23;32;22;20;17;14;16;24;7;1
22;3;7;19;6;8;15;31;12;1;13;11;20;26;29;5;30;25;21;14;28;24;23;4;32;16;10;9;2;18;27;17;1
6;22;3;30;19;25;1;31;20;11;15;13;8;26;29;5;32;12;21;2;10;27;23;4;14;16;28;9;17;18;24;7;1
27;24;25;15;22;23;19;14;31;2;20;18;10;1;4;12;11;9;29;5;26;6;21;17;28;3;13;8;7;32;16;30;1
27;24;25;15;22;23;19;14;31;2;20;18;10;1;4;12;11;9;26;5;29;6;21;17;28;3;13;8;7;32;16;30;1
22;3;7;19;6;8;15;31;12;1;13;11;28;26;29;5;32;25;21;2;10;27;23;4;30;24;20;17;9;18;16;14;1
18;3;7;19;27;8;15;31;2;1;13;32;28;10;23;12;11;9;29;5;26;6;21;4;30;22;20;17;14;16;24;25;1
22;20;18;8;7;11;25;21;2;19;17;24;13;29;3;6;30;23;16;5;32;14;12;26;27;4;28;1;31;15;9;10;1
22;28;18;8;7;11;25;21;2;19;1;24;13;29;3;6;30;23;16;5;32;14;12;26;27;4;20;17;31;15;9;10;1
6;24;25;15;3;21;17;14;31;2;20;18;10;1;19;12;11;9;29;5;26;27;23;4;30;22;13;8;7;32;16;28;1
18;3;14;19;6;8;15;31;12;1;13;11;28;26;29;5;16;25;21;2;10;27;24;4;30;22;20;17;7;32;23;9;1
22;20;18;8;7;11;25;21;2;19;17;24;13;29;3;6;30;23;16;5;32;14;12;26;27;4;28;1;31;15;9;10;1
22;20;18;8;7;12;25;21;2;19;17;24;13;29;3;6;30;23;16;5;32;14;11;26;27;4;28;1;31;15;9;10;1
6;22;25;30;19;29;21;31;20;26;15;13;8;4;10;14;5;3;1;17;12;24;11;23;18;27;28;9;2;32;16;7;1
16;24;25;15;22;23;19;14;31;2;20;32;10;1;4;12;11;9;29;5;26;6;21;17;28;3;13;8;30;18;27;7;1
