"X7";"X26";"X24";"X29";"X3";"X16";"X27";"X10";"X23";"X5";"X25";"X20";"X11";"X19";"X2";"X28";"X12";"X30";"X21";"X8";"X13";"X6";"X14";"X32";"X17";"X22";"X9";"X31";"X1";"X18";"X15";"X4";"generation"
7;26;24;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;13;3;16;25;28;15;32;27;17;18;4;9;30;31;10;19;22;29;6;8;5;23;14;2;12;1;11;20;21;1
29;15;12;7;19;23;21;16;24;31;17;10;28;6;11;18;26;2;5;13;4;3;20;27;25;30;14;22;32;9;1;8;1
19;8;9;15;25;23;21;16;24;31;17;10;28;6;29;18;26;2;5;13;4;3;20;27;22;7;14;30;32;11;1;12;1
26;24;7;29;3;16;27;10;23;5;25;20;18;19;2;28;12;30;21;8;31;6;9;1;17;22;14;13;32;11;15;4;1
3;26;19;16;23;25;29;24;7;2;27;5;11;20;28;10;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
19;8;9;15;25;23;21;16;24;31;17;10;28;6;11;18;26;2;5;13;4;3;20;27;22;7;14;30;1;29;32;12;1
19;8;9;15;25;23;21;16;24;31;17;10;28;6;11;18;26;2;5;13;4;3;20;27;22;7;14;30;1;29;32;12;1
26;24;7;29;3;16;27;28;23;5;25;20;11;21;9;30;31;10;19;22;13;6;14;32;17;8;2;12;1;18;15;4;1
3;26;19;16;23;25;12;24;7;2;27;5;11;4;28;10;29;30;21;8;13;6;14;32;17;22;9;31;1;18;15;20;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;1;9;31;22;18;15;4;1
26;24;7;18;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;15;17;22;9;31;1;29;32;4;1
24;4;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;15;18;26;1
29;15;21;16;19;25;12;30;24;31;17;10;28;6;11;18;26;2;5;13;14;3;20;27;22;7;4;23;32;9;1;8;1
19;8;9;15;25;22;21;16;24;31;17;10;7;6;29;18;26;2;5;30;4;3;12;27;23;28;14;13;32;11;1;20;1
12;24;7;29;3;16;27;10;23;21;25;20;30;19;11;18;26;2;5;13;4;6;14;32;17;22;9;31;1;28;15;8;1
23;13;9;15;25;6;5;16;24;31;17;10;11;19;2;28;12;30;21;8;4;3;20;27;22;7;14;18;1;29;32;26;1
26;10;23;29;3;16;12;24;7;2;27;15;18;4;9;30;25;28;21;8;13;6;14;32;17;22;5;31;1;11;20;19;1
3;26;21;16;23;25;12;24;7;2;27;32;11;20;14;9;13;10;19;28;29;6;8;5;17;22;30;31;1;18;15;4;1
19;8;9;15;25;23;21;16;24;31;17;10;28;6;11;18;26;2;5;13;4;3;20;27;22;7;14;30;1;29;32;12;1
19;8;9;13;25;23;21;16;24;31;17;10;28;6;11;18;26;2;5;15;4;3;20;27;22;7;14;30;1;29;32;12;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
26;24;7;29;3;16;27;10;23;5;25;20;11;19;2;28;12;30;21;8;13;6;14;32;17;22;9;31;1;18;15;4;1
