"X28";"X16";"X31";"X12";"X7";"X11";"X24";"X5";"X18";"X10";"X23";"X19";"X13";"X32";"X27";"X20";"X8";"X2";"X17";"X9";"X1";"X22";"X29";"X14";"X15";"X26";"X30";"X4";"X6";"X21";"X25";"X3";"generation"
28;16;31;12;7;11;24;5;18;10;23;19;13;32;27;20;8;2;17;9;1;22;29;14;15;26;30;4;6;21;25;3;1
23;24;31;10;11;3;16;5;17;6;22;19;1;32;27;18;8;9;29;2;13;20;12;14;15;26;30;4;21;28;25;7;1
16;26;31;9;18;15;12;7;25;6;8;29;13;32;27;20;10;21;1;28;5;19;23;2;11;30;22;17;4;3;24;14;1
23;24;31;9;18;15;12;7;25;32;8;29;6;13;22;5;10;26;1;11;17;27;19;14;3;21;30;4;2;28;16;20;1
16;21;31;9;18;15;23;7;25;32;8;1;6;19;5;22;4;26;29;2;13;20;12;11;28;30;27;17;10;3;24;14;1
11;16;31;17;7;14;12;4;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;15;18;3;30;24;26;9;27;1
23;24;31;10;11;3;16;5;12;6;18;19;13;32;27;20;8;2;17;9;1;22;29;14;15;26;30;4;21;28;25;7;1
23;24;31;10;11;3;16;5;12;6;18;19;13;32;27;20;8;2;17;9;1;22;29;14;15;26;30;4;21;28;25;7;1
2;26;31;9;18;15;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;11;14;4;3;30;24;16;17;27;1
16;26;31;9;18;2;12;7;30;32;8;29;6;13;22;5;10;21;1;28;20;19;23;11;15;25;3;17;4;27;24;14;1
28;18;19;30;17;15;24;8;11;9;14;3;2;20;22;5;10;21;1;12;27;31;32;23;4;6;7;29;25;13;16;26;1
16;26;19;9;18;15;12;20;25;32;8;17;30;13;22;2;10;21;1;28;27;31;5;23;4;6;7;29;11;3;24;14;1
16;27;31;9;18;11;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;15;26;30;17;4;3;24;14;1
16;26;31;9;11;3;23;5;12;6;18;19;13;32;27;20;8;2;17;10;1;22;29;14;15;24;30;4;21;28;25;7;1
28;16;31;17;7;11;13;5;18;27;32;23;24;19;10;20;4;26;12;2;1;22;29;14;15;25;3;30;6;21;9;8;1
23;24;31;10;11;30;16;5;12;6;18;19;13;32;27;20;8;2;17;9;1;22;29;14;15;25;3;26;21;28;4;7;1
28;16;31;17;7;14;1;5;18;27;32;23;24;19;10;22;4;26;29;2;13;20;12;11;15;25;3;30;6;21;9;8;1
28;16;31;17;7;14;1;5;18;27;32;23;24;19;10;22;4;26;29;2;13;20;12;11;15;25;3;30;6;21;9;8;1
16;26;31;9;18;15;12;14;24;32;8;29;6;13;22;5;10;17;1;3;20;19;23;2;11;30;27;4;21;28;25;7;1
23;24;31;8;11;3;16;20;12;6;18;19;13;32;27;5;10;21;1;28;17;22;29;14;15;26;30;4;2;9;25;7;1
17;16;31;28;7;20;10;1;29;15;14;22;11;30;5;23;4;26;18;2;13;32;12;24;27;25;3;19;6;21;9;8;1
26;19;23;28;7;20;10;1;29;15;14;22;11;17;8;12;5;4;13;27;24;16;18;32;2;25;3;30;6;21;9;31;1
16;26;19;9;18;15;28;20;17;32;8;11;30;13;22;2;10;21;1;12;27;31;5;23;4;6;7;29;25;3;24;14;1
1;18;21;30;17;15;24;8;10;9;14;3;2;27;32;22;11;31;12;28;20;19;23;5;4;6;7;29;25;13;16;26;1
15;16;31;18;24;14;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;9;26;1
16;26;31;9;18;15;12;7;25;32;8;29;6;19;10;22;4;21;1;28;20;13;23;2;11;30;27;17;5;3;24;14;1
16;26;31;9;18;15;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;24;14;1
16;26;31;9;18;15;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;24;14;1
16;26;31;9;22;15;12;7;25;32;8;29;6;13;18;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;24;14;1
16;26;31;9;18;15;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;24;14;1
31;18;16;6;3;5;24;11;10;12;23;19;13;32;27;20;8;2;17;9;1;22;29;14;15;26;30;4;21;28;25;7;1
14;24;20;10;8;3;21;15;9;30;18;2;17;1;32;22;11;19;28;12;27;31;5;23;4;6;7;29;25;13;16;26;1
19;26;31;9;23;15;12;7;25;32;8;29;6;1;22;10;5;21;13;27;24;16;18;2;11;30;28;17;4;3;20;14;1
16;9;31;26;18;15;12;7;25;32;8;29;6;13;22;5;10;21;1;28;20;19;23;2;11;30;27;17;4;3;24;14;1
28;16;31;17;7;14;1;5;25;32;8;23;24;19;10;22;4;26;29;2;13;20;12;11;15;18;3;30;6;21;9;27;1
