"X5";"X37";"X61";"X16";"X45";"X10";"X3";"X43";"X44";"X30";"X1";"X50";"X29";"X38";"X6";"X40";"X11";"X54";"X33";"X32";"X62";"X59";"X17";"X53";"X22";"X23";"X35";"X42";"X26";"X46";"X27";"X41";"X48";"X56";"X60";"X57";"X34";"X39";"X51";"X58";"X49";"X4";"X64";"X36";"X19";"X9";"X55";"X28";"X7";"X21";"X24";"X52";"X63";"X25";"X12";"X8";"X2";"X20";"X18";"X47";"X31";"X15";"X14";"X13";"generation"
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;11;54;33;32;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;31;15;14;13;1
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;11;54;33;32;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;31;15;14;13;1
22;62;26;9;5;44;58;48;3;64;2;13;23;47;40;59;16;8;54;21;20;12;37;17;6;32;35;42;53;29;41;63;25;52;1;10;38;49;18;57;33;36;50;45;30;34;11;60;4;46;7;51;39;31;56;27;28;24;14;19;55;61;43;15;1
5;26;61;11;45;58;42;43;44;30;60;13;23;47;40;59;16;8;54;21;20;12;37;17;6;32;55;3;53;29;41;63;25;52;1;10;38;49;18;57;39;4;64;36;19;9;35;28;7;46;24;56;27;48;22;33;2;62;51;34;31;15;14;50;1
14;57;27;28;15;54;43;46;32;61;40;17;56;47;42;52;60;23;16;5;33;55;29;12;11;34;38;26;6;21;25;58;48;49;51;59;18;1;8;10;30;45;20;2;9;13;7;63;62;31;24;35;53;50;44;37;22;19;4;64;3;41;36;39;1
25;6;57;28;15;54;3;46;63;61;50;17;56;35;42;52;60;23;16;5;33;55;29;12;34;26;53;39;14;24;58;44;41;49;51;59;18;1;8;11;47;45;20;40;32;13;7;43;62;31;22;36;27;30;37;9;19;2;64;38;48;21;4;10;1
22;62;26;9;5;44;58;48;42;64;2;13;23;47;40;59;16;8;54;21;20;12;37;17;6;32;55;3;53;29;41;63;25;52;1;10;38;49;18;57;33;36;50;45;30;34;11;60;4;46;7;51;39;31;56;27;28;24;14;19;35;61;43;15;1
22;62;26;9;5;44;58;48;42;64;2;13;23;47;40;59;16;8;54;21;20;12;37;17;6;32;55;3;53;29;41;63;25;52;1;10;38;49;18;57;33;36;50;45;30;34;11;60;4;46;7;51;39;31;56;27;28;24;14;19;35;61;43;15;1
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;55;54;33;32;62;59;17;53;22;23;35;42;26;21;27;41;48;56;28;57;9;63;52;58;49;24;64;36;19;34;11;60;4;46;7;51;39;31;12;8;2;20;18;47;25;15;14;13;1
22;62;53;38;5;44;10;31;3;50;1;13;23;30;40;59;16;33;54;29;45;14;37;17;6;32;11;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;35;61;43;15;1
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;11;54;33;32;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;31;15;14;13;1
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;11;54;33;32;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;31;15;14;13;1
54;57;27;38;46;6;63;25;61;9;2;17;56;47;42;52;60;23;16;5;33;55;29;12;11;26;53;7;14;24;58;44;51;36;41;19;45;4;13;34;35;64;20;40;32;8;10;43;62;31;21;30;28;50;15;37;22;59;1;18;3;48;49;39;1
25;6;57;28;29;14;12;5;55;61;50;60;56;36;44;15;17;19;22;46;48;63;42;3;10;34;38;26;54;21;52;58;33;49;51;59;18;1;8;11;47;45;20;40;32;13;7;43;62;31;24;35;27;30;37;9;23;2;64;53;41;16;4;39;1
61;13;45;40;54;37;50;3;6;44;32;5;10;1;33;29;38;30;16;43;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;24;52;63;25;12;8;2;20;18;47;31;15;14;11;1
5;37;61;16;45;10;3;43;44;30;1;50;29;38;6;40;11;54;33;32;62;59;17;53;22;23;35;42;26;46;27;41;48;56;60;57;34;39;51;58;49;4;64;36;19;9;55;28;7;21;20;47;63;25;12;8;2;24;18;52;31;15;14;13;1
5;12;61;16;45;10;3;43;44;25;1;50;29;47;6;40;11;54;33;32;63;21;17;53;24;23;35;42;26;46;27;41;52;56;60;57;34;39;51;58;49;4;64;36;19;8;55;28;7;2;22;20;62;30;37;9;59;31;18;38;48;15;14;13;1
30;6;57;28;21;54;43;46;32;61;40;17;56;38;42;48;60;23;16;5;33;55;29;37;11;26;53;7;1;24;58;44;51;36;41;19;45;4;13;34;35;64;9;50;62;49;39;3;27;59;22;52;63;25;12;8;2;20;18;47;31;15;14;10;1
22;62;26;9;5;44;58;48;42;64;2;13;23;47;40;59;16;8;54;21;20;35;37;17;6;32;55;3;53;29;61;63;25;52;1;10;38;49;18;57;33;43;50;45;30;7;11;60;4;46;34;51;15;31;56;27;28;24;14;19;12;41;36;39;1
