"X27";"X2";"X14";"X60";"X44";"X64";"X58";"X49";"X9";"X30";"X31";"X18";"X7";"X48";"X28";"X8";"X29";"X34";"X17";"X32";"X59";"X46";"X20";"X10";"X15";"X40";"X13";"X63";"X52";"X12";"X42";"X54";"X22";"X19";"X4";"X56";"X25";"X45";"X57";"X11";"X24";"X37";"X38";"X53";"X39";"X55";"X36";"X43";"X47";"X61";"X50";"X16";"X35";"X26";"X5";"X62";"X3";"X23";"X6";"X41";"X51";"X1";"X21";"X33";"generation"
27;2;14;60;44;64;58;49;9;30;31;18;7;48;28;8;29;34;17;32;59;46;20;10;15;40;13;63;52;12;42;54;22;19;4;56;25;45;57;11;24;37;38;53;39;55;36;43;47;61;50;16;35;26;5;62;3;23;6;41;51;1;21;33;1
27;2;14;60;44;64;58;49;9;30;31;18;7;48;28;8;29;34;17;32;59;46;41;10;15;40;13;63;52;12;42;54;22;19;4;56;25;45;57;11;24;37;38;53;39;55;36;43;47;61;50;16;35;26;5;62;3;23;6;20;51;1;21;33;1
54;19;30;6;4;57;64;55;13;44;29;39;25;61;46;15;17;21;45;37;47;59;48;5;38;24;26;43;28;20;11;51;31;50;18;60;1;9;33;34;12;22;10;53;35;58;41;27;7;2;56;14;32;62;8;52;36;42;49;40;3;23;16;63;1
31;19;30;37;42;44;10;7;15;39;47;46;48;6;43;33;45;64;51;58;4;34;5;55;9;13;50;24;56;53;2;25;20;35;17;26;11;59;60;29;57;18;27;12;28;41;61;38;54;22;21;14;32;62;8;52;36;1;49;40;3;23;16;63;1
54;19;30;42;23;57;64;55;63;44;29;49;62;61;46;15;17;52;45;37;47;59;32;5;38;24;13;43;28;20;40;51;31;50;39;60;1;3;33;14;12;22;10;53;35;58;41;27;36;2;56;34;48;25;21;8;7;6;18;11;9;4;26;16;1
54;19;30;42;23;57;64;55;63;44;29;49;62;61;46;15;17;52;45;37;47;59;32;5;38;24;13;43;28;20;40;51;31;50;18;60;1;3;33;14;12;25;10;53;35;58;41;27;36;2;56;34;48;22;21;8;7;6;39;11;9;4;26;16;1
36;19;2;42;23;57;64;55;63;44;29;49;25;58;46;15;17;52;45;37;47;59;48;5;27;24;13;43;28;20;40;51;31;50;18;60;1;3;33;34;12;56;10;53;35;41;61;38;54;22;30;14;32;62;8;21;7;6;39;11;9;4;26;16;1
31;56;21;37;1;44;10;36;15;49;47;46;48;42;43;33;45;64;51;58;4;34;5;55;9;13;50;24;19;53;2;25;20;35;17;26;11;59;60;29;57;18;27;12;28;41;61;38;54;22;30;14;32;62;8;52;7;6;39;40;3;23;16;63;1
31;56;21;37;1;44;10;7;15;39;47;46;48;6;43;33;45;64;51;58;4;34;5;55;9;13;50;24;19;53;2;25;20;35;17;26;11;59;60;29;57;18;27;12;28;41;61;38;54;22;30;14;32;62;8;52;36;42;49;40;3;23;16;63;1
31;56;21;37;1;44;10;7;15;39;47;46;48;6;43;33;45;64;51;58;4;34;5;55;9;13;50;24;19;53;2;25;20;35;17;26;11;59;60;29;57;18;27;12;28;41;61;38;54;22;30;14;32;62;8;52;36;42;49;40;3;23;16;63;1
