"X23";"X11";"X3";"X25";"X22";"X28";"X6";"X29";"X10";"X24";"X2";"X14";"X9";"X19";"X13";"X1";"X5";"X12";"X31";"X7";"X32";"X18";"X30";"X16";"X26";"X15";"X21";"X27";"X17";"X4";"X20";"X8";"generation"
23;11;3;25;22;28;6;29;10;24;2;14;9;19;13;1;5;12;31;7;32;18;30;16;26;15;21;27;17;4;20;8;1
18;11;1;30;29;6;25;22;4;28;2;19;17;13;10;3;26;12;31;7;32;8;23;16;5;15;21;24;20;9;27;14;1
28;15;3;1;19;25;18;22;27;12;21;10;7;17;13;2;20;23;8;26;31;11;29;4;5;6;24;14;9;16;30;32;1
7;16;24;9;14;1;15;30;10;13;19;25;17;22;21;2;4;23;8;26;31;11;29;3;5;6;32;27;18;20;12;28;1
11;8;23;3;4;28;6;29;10;24;2;14;9;19;13;1;5;12;31;7;32;18;30;16;26;15;21;25;20;17;27;22;1
11;8;23;3;4;28;6;29;10;24;2;14;9;19;13;1;5;12;31;7;32;18;30;16;26;15;21;25;20;17;27;22;1
15;20;7;16;21;2;22;9;1;11;26;24;10;31;12;29;18;17;23;13;8;14;19;4;5;6;32;27;3;25;28;30;1
7;16;8;9;11;1;15;30;14;26;2;25;21;22;12;13;18;17;6;29;24;19;23;28;31;10;32;27;3;20;5;4;1
11;8;23;3;4;28;6;29;10;24;2;14;9;19;13;1;5;12;31;7;32;18;30;16;26;15;21;25;20;17;27;22;1
11;8;23;3;4;28;6;29;10;24;2;14;9;19;13;1;5;12;31;18;32;7;30;16;26;15;21;25;20;17;27;22;1
20;15;3;1;26;25;4;22;27;2;21;11;14;5;12;13;18;17;6;29;24;19;23;28;31;10;8;7;9;16;30;32;1
15;28;7;27;21;2;22;9;1;11;26;8;14;5;12;13;18;17;25;29;10;31;23;20;19;24;6;16;3;32;4;30;1
11;26;23;18;4;28;6;7;10;15;21;20;9;12;25;27;31;19;14;29;30;32;3;16;17;24;2;13;5;8;1;22;1
12;18;22;25;28;1;20;29;10;24;11;23;15;9;6;27;31;19;14;21;30;32;3;16;17;26;2;13;5;8;4;7;1
15;20;7;27;21;25;22;9;1;11;26;8;6;23;12;28;31;19;14;29;30;32;3;16;17;24;2;13;5;18;4;10;1
12;32;22;2;30;1;20;21;27;26;11;3;15;9;14;13;18;17;6;29;24;19;23;28;31;10;25;16;5;8;4;7;1
4;8;24;9;11;1;15;30;10;26;29;25;17;22;31;2;3;21;23;13;32;18;28;16;7;6;12;14;20;5;27;19;1
13;4;24;9;11;1;6;19;10;3;29;27;14;22;23;2;5;12;31;7;32;18;30;16;26;15;21;25;20;17;8;28;1
11;8;23;3;4;28;15;30;10;26;2;14;9;19;13;1;5;12;31;7;32;18;29;16;24;6;21;25;20;17;27;22;1
7;16;24;9;11;1;15;30;10;26;29;25;20;28;31;2;3;21;23;13;8;14;19;4;5;6;32;12;18;17;27;22;1
2;8;14;3;4;10;6;21;28;26;11;23;9;19;13;1;5;12;31;7;32;18;30;16;24;15;29;25;20;17;27;22;1
12;3;22;25;10;1;20;21;28;26;11;23;15;9;14;27;31;19;6;7;32;18;30;16;17;24;2;13;5;8;4;29;1
11;32;31;3;16;28;6;29;10;24;2;18;9;30;7;1;26;21;23;13;8;14;19;4;5;15;12;25;20;17;27;22;1
23;4;24;9;11;2;6;19;10;3;29;25;17;22;13;1;5;12;31;7;32;18;30;16;26;15;8;27;14;20;21;28;1
11;8;31;5;4;28;6;29;10;24;2;14;9;19;13;1;3;21;23;7;32;18;30;16;26;15;12;25;20;17;27;22;1
7;16;23;3;4;28;6;29;10;26;30;25;17;22;31;2;9;21;24;13;8;14;19;11;5;15;32;27;18;20;12;1;1
