"X30";"X20";"X23";"X2";"X10";"X6";"X7";"X22";"X28";"X14";"X29";"X31";"X3";"X15";"X26";"X24";"X19";"X11";"X13";"X8";"X4";"X21";"X17";"X5";"X1";"X27";"X18";"X25";"X9";"X32";"X16";"X12";"generation"
30;20;23;2;10;6;7;22;28;14;29;31;3;15;26;24;19;11;13;8;4;21;17;5;1;27;18;25;9;32;16;12;1
16;12;23;2;24;6;1;9;13;14;29;31;20;21;26;30;19;10;22;8;4;28;17;5;7;27;18;15;25;32;3;11;1
22;12;1;7;10;31;24;16;29;17;32;19;2;26;5;23;6;8;9;13;18;20;21;27;30;11;28;4;25;15;3;14;1
7;12;14;31;15;10;24;16;29;17;22;19;2;26;5;23;6;8;9;13;18;20;21;27;30;11;28;4;25;32;3;1;1
6;20;7;32;11;18;27;13;21;16;25;26;3;15;2;24;19;10;22;8;4;14;9;5;31;1;12;23;17;29;28;30;1
21;13;9;16;10;31;4;14;15;25;11;20;3;6;1;2;8;32;18;22;26;28;17;5;7;27;12;23;24;29;19;30;1
1;18;22;21;13;4;31;29;28;11;16;27;23;17;26;6;25;10;7;24;20;14;5;30;2;12;19;8;9;32;15;3;1
30;20;31;29;25;12;1;13;21;11;16;27;23;17;26;6;19;10;22;8;4;28;15;5;7;3;18;2;9;32;14;24;1
21;13;9;16;10;7;23;14;12;17;1;20;28;6;5;2;8;29;18;22;26;19;24;27;31;30;15;4;25;32;3;11;1
16;12;23;2;10;5;7;24;28;14;29;31;20;6;9;27;19;8;18;22;26;13;1;21;17;30;15;4;25;32;3;11;1
16;12;23;2;3;11;7;22;28;10;29;31;20;5;26;27;19;8;9;24;18;13;1;21;17;30;15;4;25;32;14;6;1
27;20;31;29;11;12;7;13;5;16;25;26;3;18;23;24;19;10;22;8;4;28;1;21;17;30;15;2;9;32;14;6;1
6;13;9;11;32;7;20;14;21;16;25;26;3;15;23;24;19;10;22;8;4;28;17;5;31;1;12;27;2;29;18;30;1
21;13;9;16;10;7;4;14;15;25;11;20;3;6;5;2;8;32;18;22;26;19;24;27;31;1;12;23;17;29;28;30;1
16;12;23;2;10;6;7;22;3;14;32;31;20;5;26;27;19;8;9;24;18;13;1;21;17;30;15;4;25;29;28;11;1
7;13;9;16;10;21;4;14;15;25;30;20;28;6;5;2;8;29;18;22;26;19;24;27;31;1;12;23;17;32;3;11;1
27;20;31;29;11;12;1;13;21;16;25;26;3;15;23;24;19;10;22;8;4;28;7;5;17;30;18;2;9;32;14;6;1
16;12;23;15;24;6;1;25;13;14;29;31;20;21;26;30;19;10;22;8;4;28;17;5;7;27;18;2;9;32;3;11;1
16;12;23;2;10;6;7;22;28;14;29;31;20;5;26;27;19;8;9;24;18;13;1;21;17;30;15;4;25;32;3;11;1
16;12;23;24;10;6;7;22;28;14;29;31;20;5;26;27;19;8;9;2;18;13;1;21;17;30;15;4;25;32;3;11;1
30;23;12;16;10;7;4;14;15;25;11;20;3;6;5;2;8;32;18;22;26;19;24;27;31;1;28;17;9;29;13;21;1
21;13;17;16;10;7;4;28;15;25;11;20;3;30;5;23;8;29;12;22;26;19;24;27;31;1;18;2;9;32;14;6;1
16;12;23;2;10;6;7;22;28;14;29;31;20;5;26;27;19;8;9;24;18;13;1;21;17;30;15;4;25;11;32;3;1
