"X5";"X24";"X16";"X7";"X6";"X12";"X15";"X2";"X8";"X26";"X3";"X1";"X19";"X20";"X13";"X14";"X25";"X4";"X9";"X22";"X21";"X23";"X10";"X11";"X18";"X17";"generation"
5;24;16;7;6;12;15;2;8;26;3;1;19;20;13;14;25;4;9;22;21;23;10;11;18;17;1
1;12;20;3;18;26;14;8;24;16;13;7;15;6;5;19;10;4;9;22;21;23;25;2;11;17;1
26;17;2;16;12;8;20;13;7;1;3;14;15;6;24;19;25;4;9;22;21;23;10;11;18;5;1
1;17;20;3;11;26;14;8;24;16;13;7;15;21;5;19;25;4;9;18;6;2;23;10;22;12;1
1;23;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;18;12;10;11;17;1
4;17;20;21;11;26;9;8;24;16;5;7;15;6;13;14;12;1;19;22;3;18;25;2;23;10;1
22;10;21;12;3;11;23;19;13;25;26;8;4;5;15;9;20;1;17;24;2;6;18;7;14;16;1
6;16;22;18;2;11;23;19;13;24;20;8;4;5;15;9;26;1;17;25;3;10;12;14;21;7;1
3;19;22;12;9;13;17;1;5;24;20;2;4;14;26;8;15;25;6;7;21;23;10;11;18;16;1
16;19;21;12;9;13;17;10;5;24;20;2;4;14;26;8;25;18;6;7;22;23;1;11;15;3;1
1;17;13;3;21;16;9;19;5;24;20;2;4;14;26;8;25;18;6;7;22;23;10;11;15;12;1
3;8;2;12;14;20;17;10;26;24;13;7;15;6;5;19;25;4;9;22;21;23;1;18;11;16;1
3;19;21;12;9;13;17;10;5;24;20;15;4;14;26;8;25;18;6;7;22;23;1;2;11;16;1
5;24;17;7;6;10;2;23;8;26;21;4;9;20;13;14;12;25;19;22;3;18;1;15;11;16;1
26;22;21;16;5;11;24;13;2;10;6;18;25;8;9;12;1;7;19;14;15;4;23;3;17;20;1
21;14;7;15;24;12;9;13;2;26;6;18;25;8;1;23;11;5;3;16;4;22;20;10;17;19;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
9;22;21;16;5;12;20;13;4;1;15;11;3;14;26;8;25;18;6;7;19;2;23;10;17;24;1
3;19;21;12;9;13;11;15;5;24;20;2;4;14;26;8;25;18;6;7;22;1;23;10;17;16;1
3;2;26;1;20;12;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;17;1
7;17;6;3;2;16;19;8;24;26;21;4;9;20;13;14;12;1;15;22;5;23;10;11;18;25;1
3;16;22;7;6;10;15;23;8;26;21;4;13;5;19;9;20;1;17;24;2;11;12;14;25;18;1
20;24;16;7;6;10;15;23;8;4;21;9;26;5;13;14;12;1;19;22;3;18;25;2;11;17;1
1;23;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;17;10;11;18;12;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
1;17;10;9;2;26;14;8;24;19;13;7;15;6;21;23;11;5;3;20;4;22;16;25;18;12;1
21;9;7;6;2;26;14;8;24;16;13;18;25;3;1;23;11;5;15;10;4;22;20;12;17;19;1
1;17;20;3;2;26;14;8;24;16;13;7;18;6;5;19;25;4;9;22;21;23;10;11;15;12;1
3;8;7;12;6;13;17;1;5;24;20;2;18;14;26;19;25;4;9;22;21;23;10;15;11;16;1
13;24;16;7;20;12;14;2;8;26;3;1;15;6;5;19;25;4;9;22;21;23;10;11;18;17;1
1;17;20;3;2;16;15;23;8;26;21;7;14;6;5;19;11;4;9;22;13;24;10;25;18;12;1
24;19;21;7;14;13;17;26;16;20;10;15;4;9;3;2;23;12;22;18;6;25;1;8;11;5;1
13;24;11;19;21;6;14;26;16;20;10;25;4;9;3;2;17;12;22;18;5;23;1;15;7;8;1
1;17;20;3;2;26;14;8;24;16;23;7;15;9;5;19;25;18;6;22;21;13;10;11;4;12;1
3;8;21;7;14;13;17;10;26;24;20;2;18;6;5;19;25;4;9;22;12;23;1;15;11;16;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
12;10;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;1;18;11;17;1
1;17;20;3;2;26;14;8;24;16;13;21;15;9;5;19;25;18;6;7;22;23;10;11;4;12;1
5;24;16;14;3;22;15;25;8;17;21;4;13;11;9;12;1;7;19;18;6;2;23;10;20;26;1
26;22;21;16;5;8;20;13;4;23;15;14;3;11;9;12;1;7;19;2;6;18;25;10;17;24;1
3;19;21;12;4;26;17;24;5;10;14;2;9;20;13;8;25;18;6;7;22;23;1;15;11;16;1
5;24;16;7;6;10;15;23;20;13;21;2;4;14;26;8;25;18;19;22;3;1;12;9;11;17;1
3;19;7;12;9;13;17;1;5;24;20;2;4;14;26;8;25;18;6;22;21;23;10;15;11;16;1
1;6;21;12;9;13;17;10;5;24;20;2;4;14;26;8;25;15;7;22;16;23;19;11;18;3;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
1;17;20;3;2;26;14;8;24;16;13;7;15;6;5;19;25;4;9;22;21;23;10;11;18;12;1
21;5;18;25;17;12;9;13;2;10;8;7;15;6;14;23;11;1;3;16;4;22;20;26;24;19;1
5;17;20;3;24;26;14;13;2;10;6;18;25;8;1;23;11;4;9;22;21;19;16;15;7;12;1
5;14;7;15;17;19;3;13;2;20;6;24;26;8;1;16;25;4;9;22;21;23;10;11;18;12;1
5;17;20;3;2;26;14;6;24;16;13;7;15;8;1;23;11;4;9;22;21;19;10;25;18;12;1
3;19;21;12;9;13;17;10;5;24;20;2;4;14;26;8;25;18;6;7;22;23;1;15;11;16;1
3;22;21;8;26;13;14;15;5;24;20;25;4;11;9;12;1;7;19;18;6;2;23;10;17;16;1
1;17;20;3;2;5;14;19;24;16;13;7;15;9;26;8;25;18;6;22;21;23;10;11;4;12;1
3;8;21;12;9;25;17;10;24;16;13;7;15;6;5;19;20;4;14;2;22;23;1;18;11;26;1
21;14;7;15;24;12;9;13;22;26;4;18;25;8;1;20;11;5;3;16;6;2;23;10;17;19;1
10;2;21;15;7;9;12;13;6;19;18;14;25;8;1;23;11;5;3;16;4;22;20;26;17;24;1
1;17;20;21;11;26;14;8;24;16;13;7;15;6;5;19;10;4;9;22;3;18;25;2;23;12;1
