"X10";"X5";"X9";"X3";"X6";"X7";"X11";"X4";"X1";"X2";"X8";"X12";"generation"
10;5;9;3;6;7;11;4;1;2;8;12;1
10;5;9;3;6;7;11;4;1;2;8;12;1
10;9;11;3;6;7;5;4;1;2;8;12;1
4;9;5;2;1;7;11;12;6;10;3;8;1
6;3;8;4;12;1;11;7;2;5;9;10;1
5;3;4;8;2;1;7;11;9;6;12;10;1
5;1;11;4;7;10;6;9;3;2;8;12;1
11;2;4;3;7;10;6;1;8;5;9;12;1
10;6;9;5;8;11;7;4;1;2;3;12;1
10;3;9;5;1;11;2;4;6;7;8;12;1
10;6;4;7;1;11;2;9;8;5;3;12;1
6;1;3;4;7;11;2;9;8;5;12;10;1
10;5;9;3;6;1;7;4;11;2;8;12;1
10;4;9;3;6;1;7;11;8;2;12;5;1
9;11;8;2;1;4;5;12;6;10;3;7;1
10;3;8;5;2;1;7;11;9;6;12;4;1
7;1;10;8;5;3;2;11;9;6;12;4;1
10;1;8;4;7;6;2;9;3;11;12;5;1
4;1;11;6;8;7;2;9;5;10;3;12;1
11;1;10;6;8;9;5;4;2;7;3;12;1
10;5;9;3;6;7;11;4;1;2;8;12;1
10;5;9;3;6;7;11;4;2;1;8;12;1
2;1;11;4;5;9;6;10;8;7;3;12;1
10;2;4;5;1;11;6;9;8;7;3;12;1
7;9;11;10;1;4;5;3;6;2;8;12;1
2;5;9;4;1;7;11;12;6;10;3;8;1
10;5;9;3;6;7;11;4;1;2;8;12;1
10;5;9;3;6;2;11;4;8;7;1;12;1
10;5;3;4;2;1;7;11;9;6;8;12;1
10;12;9;3;6;7;11;4;1;2;8;5;1
2;5;9;12;6;7;11;4;1;10;3;8;1
7;9;11;10;6;3;5;4;1;2;12;8;1
5;2;12;9;6;7;11;4;1;8;3;10;1
7;5;4;3;11;10;6;9;1;2;8;12;1
10;6;4;8;12;1;11;7;5;9;3;2;1
6;9;4;2;12;1;11;5;8;7;3;10;1
6;3;7;10;12;5;11;4;1;2;8;9;1
10;5;9;3;12;1;11;7;4;2;8;6;1
2;1;8;4;7;10;6;9;3;11;12;5;1
10;1;7;12;4;6;2;9;8;5;3;11;1
