"X11";"X18";"X8";"X10";"X12";"X9";"X2";"X6";"X25";"X21";"X1";"X5";"X14";"X22";"X15";"X19";"X26";"X20";"X24";"X4";"X16";"X23";"X17";"X13";"X7";"X3";"generation"
11;18;8;10;12;9;2;6;25;21;1;5;14;22;15;19;26;20;24;4;16;23;17;13;7;3;1
12;19;22;2;14;9;3;6;25;21;5;15;8;18;11;1;26;20;24;4;16;23;17;13;7;10;1
11;18;8;17;6;9;25;12;2;15;1;5;14;22;21;19;26;23;24;4;10;20;16;3;13;7;1
12;13;18;2;8;9;26;6;25;11;15;5;14;22;21;19;4;1;24;3;10;20;16;7;23;17;1
12;13;22;2;14;9;26;6;25;21;5;15;8;18;11;1;4;19;24;3;10;20;16;7;23;17;1
12;13;22;2;14;9;26;6;25;21;5;15;8;18;11;1;4;19;24;3;10;20;16;7;23;17;1
12;13;22;2;14;9;26;6;25;21;5;15;8;18;11;1;4;19;24;3;10;20;16;7;23;17;1
12;13;22;2;14;9;26;6;25;21;5;17;8;18;11;1;4;19;24;3;10;20;16;7;23;15;1
6;13;18;26;8;9;25;12;2;15;1;5;14;22;21;11;4;19;24;3;10;20;16;7;23;17;1
11;18;8;17;6;9;25;12;2;15;1;5;14;22;21;19;26;23;24;3;10;20;16;7;13;4;1
8;13;18;10;6;9;25;12;2;15;1;5;14;22;21;19;26;20;24;4;3;11;16;7;23;17;1
11;18;8;4;6;9;25;12;2;15;1;5;14;22;21;19;26;13;24;3;10;20;16;7;23;17;1
11;18;8;10;6;9;25;12;24;15;4;5;14;22;21;19;26;2;20;1;16;23;17;13;7;3;1
6;24;18;14;25;22;23;9;3;17;4;5;19;15;16;21;10;2;20;1;12;8;26;13;7;11;1
12;13;22;2;14;9;26;6;25;21;5;15;8;18;11;1;4;19;24;3;10;20;16;7;23;17;1
12;13;22;2;14;9;26;6;25;21;5;15;8;18;11;1;4;19;24;3;10;20;16;7;23;17;1
25;10;13;15;2;12;21;18;3;17;9;5;6;20;11;1;4;19;24;23;7;26;22;8;16;14;1
12;13;16;2;14;9;26;6;25;21;5;15;10;18;3;20;4;11;24;23;7;1;22;8;19;17;1
