"X6";"X43";"X61";"X19";"X36";"X27";"X57";"X50";"X24";"X63";"X22";"X33";"X31";"X55";"X47";"X15";"X52";"X5";"X41";"X48";"X4";"X28";"X56";"X37";"X20";"X59";"X18";"X35";"X45";"X17";"X46";"X51";"X26";"X9";"X10";"X32";"X11";"X2";"X34";"X49";"X60";"X16";"X21";"X44";"X53";"X54";"X7";"X23";"X3";"X8";"X38";"X39";"X30";"X64";"X12";"X14";"X58";"X1";"X13";"X29";"X40";"X62";"X25";"X42";"generation"
6;43;61;19;36;27;57;50;24;63;22;33;31;55;47;15;52;5;41;48;4;28;56;37;20;59;18;35;45;17;46;51;53;9;10;32;11;2;34;49;60;16;21;44;26;54;7;23;3;8;38;39;30;64;12;14;58;1;13;29;40;62;25;42;1
1;31;3;35;47;12;30;61;62;64;40;63;5;44;28;56;13;38;53;43;57;25;29;54;49;58;16;52;6;34;46;2;26;9;10;32;11;51;17;20;60;36;24;48;15;33;4;42;19;23;14;37;21;22;7;41;39;59;50;27;8;55;18;45;1
49;9;20;56;3;42;17;28;23;12;32;50;54;53;61;33;55;1;13;48;21;40;29;60;38;58;34;57;62;63;14;11;7;19;59;51;43;31;2;15;6;22;37;46;10;4;24;18;8;5;64;26;16;25;45;27;52;44;47;36;35;30;39;41;1
7;27;64;38;45;57;56;31;36;39;32;60;54;41;61;33;55;1;49;5;21;15;29;28;62;34;52;26;9;3;23;12;40;53;59;51;43;48;2;13;16;22;37;46;50;4;24;35;58;63;11;17;6;18;30;20;14;44;19;10;8;42;25;47;1
33;31;43;55;3;45;5;47;48;15;22;52;59;35;4;38;28;19;32;16;50;44;51;46;12;37;57;29;7;21;58;42;27;56;25;23;20;62;10;64;40;24;30;2;36;1;9;39;60;63;61;18;8;41;11;34;49;54;53;6;13;14;26;17;1
7;26;55;45;21;31;9;20;3;15;47;52;25;35;1;38;28;19;12;27;36;44;23;60;32;58;34;57;62;63;14;11;40;53;59;51;43;48;2;13;16;22;37;46;50;4;24;18;29;5;64;39;8;41;42;10;49;54;56;6;61;30;33;17;1
48;26;55;20;62;31;64;43;3;27;47;52;1;39;56;38;28;19;32;16;50;44;51;36;42;25;57;29;40;21;46;12;15;4;2;10;45;5;41;22;7;49;23;37;60;59;8;35;58;63;11;18;9;30;61;34;24;54;53;6;13;14;33;17;1
16;27;22;38;43;57;56;31;36;39;32;50;54;53;61;33;55;1;13;48;21;7;29;28;5;34;52;26;9;3;46;12;15;4;37;23;20;62;10;64;40;24;30;2;60;59;8;35;58;63;11;17;6;18;41;45;14;44;19;51;49;42;25;47;1
43;45;8;63;62;53;44;64;12;13;30;27;35;1;21;59;3;28;40;55;25;39;29;54;20;58;16;52;6;17;46;51;26;9;10;32;11;2;34;49;60;36;24;48;15;33;4;42;19;23;14;37;31;61;38;7;50;41;18;56;57;22;47;5;1
1;31;3;35;47;12;30;61;29;64;40;63;5;44;28;56;6;38;53;58;57;39;16;32;13;43;62;41;20;42;46;51;26;9;10;54;11;2;34;49;60;36;24;48;15;33;4;17;19;23;14;37;21;22;7;52;25;59;50;27;8;55;18;45;1
