"X2";"X19";"X18";"X26";"X14";"X9";"X15";"X23";"X22";"X1";"X16";"X3";"X17";"X20";"X12";"X11";"X8";"X7";"X5";"X21";"X13";"X24";"X6";"X4";"X10";"X25";"generation"
2;19;18;26;14;9;15;23;22;1;16;3;17;20;12;11;8;7;5;21;13;24;6;4;10;25;1
22;12;9;4;7;5;17;21;1;15;23;16;8;2;11;26;10;19;20;24;6;14;13;3;18;25;1
5;24;17;6;3;4;25;23;26;1;16;9;10;20;12;11;8;7;2;21;22;14;13;19;18;15;1
5;24;10;6;3;18;15;14;21;8;7;4;17;20;12;16;9;25;19;23;22;26;11;1;2;13;1
24;20;22;6;14;1;12;18;17;25;13;2;7;3;26;4;15;10;5;21;9;11;8;16;19;23;1
10;20;14;24;6;9;12;19;1;25;21;2;5;3;8;4;17;15;7;13;22;11;26;16;23;18;1
15;19;10;26;24;22;25;23;6;1;3;4;17;20;12;14;13;18;5;21;9;11;8;16;7;2;1
13;26;18;24;3;9;25;23;6;1;16;4;17;20;12;14;15;10;5;21;22;11;8;19;7;2;1
2;19;10;26;24;9;25;23;6;1;16;4;17;20;12;11;8;7;5;21;22;14;13;3;18;15;1
2;19;10;26;24;9;25;23;6;1;16;4;17;20;12;11;14;7;5;21;22;8;13;3;18;15;1
22;12;9;3;7;5;17;21;6;1;16;23;8;2;11;26;18;19;20;14;13;24;15;4;10;25;1
2;19;18;26;14;9;25;23;13;1;16;3;17;20;12;11;8;7;5;21;22;24;4;6;10;15;1
2;19;10;26;24;9;25;23;6;1;16;4;17;20;12;11;8;7;5;21;22;14;13;3;18;15;1
2;19;10;26;24;9;25;23;6;1;16;4;17;20;12;11;8;7;5;21;22;14;13;3;18;15;1
25;20;4;24;6;22;12;19;3;17;1;18;23;26;13;11;8;10;5;21;9;14;15;16;7;2;1
7;19;17;10;13;22;12;5;23;11;26;1;6;2;20;4;24;18;8;25;3;14;15;16;21;9;1
2;19;10;20;24;9;26;16;6;17;1;18;23;25;13;11;8;7;5;21;22;14;12;3;4;15;1
13;26;18;24;3;9;25;23;6;1;16;4;17;20;12;14;15;10;5;21;22;11;8;19;7;2;1
2;19;6;10;13;21;18;5;23;1;16;4;17;20;12;11;8;7;24;25;3;14;15;26;22;9;1
7;19;10;26;5;9;21;23;17;11;16;1;6;2;20;4;24;12;8;25;3;14;15;22;18;13;1
11;12;9;3;7;5;17;21;1;15;23;26;8;2;22;16;18;19;20;14;13;24;6;4;10;25;1
5;26;17;11;3;1;15;23;21;8;7;18;2;12;22;16;9;19;20;14;13;24;6;4;10;25;1
5;24;17;6;12;4;11;26;21;8;7;18;10;13;22;1;9;23;19;25;3;14;15;16;2;20;1
5;2;17;6;3;4;15;14;21;8;7;18;10;13;22;16;9;25;19;23;12;26;11;1;20;24;1
2;19;10;26;24;9;12;23;6;1;16;4;17;20;25;11;8;7;5;21;22;14;13;3;18;15;1
2;19;10;26;24;9;25;23;6;1;16;4;17;20;12;11;8;7;5;21;22;14;13;3;18;15;1
24;3;9;6;14;13;15;18;10;25;16;4;17;20;12;11;8;7;5;21;22;2;26;1;19;23;1
24;20;9;6;14;16;25;23;26;1;10;4;17;19;12;11;8;7;5;21;22;2;13;3;18;15;1
22;12;18;3;7;5;17;21;1;15;14;16;8;2;11;26;9;25;19;23;13;24;6;4;10;20;1
5;9;17;22;3;21;12;7;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
2;20;4;24;6;22;12;19;3;17;1;18;23;26;13;14;15;10;5;21;9;11;25;16;7;8;1
25;26;4;24;6;9;15;19;16;17;1;10;23;20;12;11;8;7;5;21;22;14;13;3;18;2;1
17;12;1;3;7;9;22;6;5;21;23;16;8;2;11;26;18;19;20;14;13;24;15;4;10;25;1
2;16;7;17;12;9;22;1;5;21;11;10;25;4;3;26;18;19;20;14;13;24;6;23;8;15;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
25;20;4;24;6;22;12;19;3;17;1;18;8;2;11;26;16;21;15;14;13;23;7;9;10;5;1
2;20;16;11;8;22;12;19;3;17;1;18;23;26;9;14;15;7;5;21;13;24;6;4;10;25;1
15;26;9;24;19;2;25;23;6;1;16;4;17;20;12;11;8;7;5;21;22;14;13;3;10;18;1
5;7;10;12;24;9;17;21;1;15;23;16;8;2;11;26;18;19;20;14;22;4;13;3;25;6;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
13;12;9;3;7;20;17;14;1;15;23;16;8;2;11;26;18;19;5;21;22;24;6;4;10;25;1
20;19;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;24;10;4;22;14;13;12;25;6;1
21;20;4;24;6;22;10;19;3;17;1;18;23;26;13;14;15;12;8;25;9;11;5;16;7;2;1
25;20;4;10;1;21;18;5;23;11;26;13;6;2;19;17;24;12;8;7;3;14;15;16;22;9;1
25;5;4;11;6;22;12;19;3;17;1;18;23;26;9;21;15;10;20;14;13;24;8;16;7;2;1
5;12;9;24;6;22;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;3;7;4;10;25;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;24;20;14;13;19;6;4;10;25;1
22;12;9;3;7;5;17;21;1;15;23;16;8;2;11;26;18;19;20;14;13;24;6;4;10;25;1
25;20;4;11;6;22;12;19;3;17;1;18;23;26;9;14;15;10;5;21;13;24;8;16;7;2;1
22;12;9;1;7;5;15;19;3;17;23;16;8;2;11;26;18;21;20;14;13;24;6;4;10;25;1
13;12;9;3;7;5;17;21;4;15;23;16;8;2;24;6;18;10;20;14;22;11;26;1;19;25;1
24;20;9;6;14;5;17;21;1;15;23;16;2;3;8;4;12;25;7;13;22;11;26;10;19;18;1
25;5;4;24;6;22;12;10;3;17;1;18;23;26;13;21;15;19;20;14;9;11;8;16;7;2;1
5;17;9;1;7;22;12;19;3;15;23;16;8;2;11;26;18;21;20;14;13;24;6;4;10;25;1
