"X1";"X5";"X6";"X3";"X7";"X11";"X8";"X12";"X4";"X2";"X10";"X9";"generation"
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
6;11;8;10;1;2;3;9;4;5;12;7;1
8;2;6;11;1;10;9;3;12;5;4;7;1
12;8;9;1;5;4;2;11;6;3;10;7;1
10;8;9;1;6;11;2;3;12;5;4;7;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
10;8;9;1;6;5;3;11;4;2;12;7;1
1;5;10;8;7;12;2;11;6;3;4;9;1
8;7;9;10;4;5;2;11;6;3;12;1;1
10;8;11;1;6;5;3;9;4;2;12;7;1
4;5;9;1;10;2;8;3;6;11;12;7;1
4;7;12;3;10;8;2;11;6;5;9;1;1
1;5;6;3;4;11;2;12;7;8;10;9;1
7;8;1;6;12;5;3;11;4;2;10;9;1
8;7;6;11;1;10;9;3;12;5;4;2;1
6;11;8;10;1;5;3;9;4;2;12;7;1
1;10;7;8;4;5;2;11;6;3;12;9;1
12;8;9;1;2;5;3;11;4;6;10;7;1
6;11;8;10;1;2;9;5;4;3;12;7;1
6;8;9;1;4;5;11;3;12;2;10;7;1
5;1;6;3;7;11;8;12;4;2;10;9;1
10;8;9;1;4;5;11;12;7;2;3;6;1
8;2;6;11;1;5;10;9;4;3;12;7;1
2;7;6;11;1;5;3;9;4;12;10;8;1
1;5;4;2;7;10;8;11;6;3;12;9;1
10;2;9;3;7;11;8;5;6;1;12;4;1
1;5;6;3;9;11;8;10;4;2;12;7;1
5;1;6;3;7;11;8;12;4;2;10;9;1
10;8;9;1;4;5;2;11;6;3;12;7;1
12;8;7;1;6;5;3;11;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
6;5;9;3;1;11;8;12;4;2;10;7;1
6;9;8;10;1;2;11;3;12;5;4;7;1
6;11;8;10;1;5;3;9;12;2;4;7;1
8;7;10;11;1;6;3;9;12;5;4;2;1
11;1;5;10;2;8;3;9;4;12;6;7;1
8;2;4;11;1;5;3;6;10;12;9;7;1
8;2;4;11;1;12;3;9;10;5;6;7;1
8;10;6;11;1;2;9;3;12;5;4;7;1
6;2;8;3;7;11;9;10;12;5;4;1;1
7;5;6;3;1;2;8;12;4;11;10;9;1
10;3;9;1;6;5;8;12;4;2;11;7;1
1;12;4;8;7;5;2;11;6;3;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
8;7;6;11;4;5;3;9;1;12;10;2;1
10;8;11;1;6;5;3;9;4;2;12;7;1
1;5;4;8;7;10;2;11;6;3;12;9;1
10;8;9;1;6;5;3;11;4;2;12;7;1
11;8;7;1;6;5;3;9;4;12;10;2;1
8;7;4;9;1;5;10;11;6;3;12;2;1
6;11;5;10;1;2;9;3;12;8;4;7;1
8;7;6;11;1;2;9;3;12;5;4;10;1
7;5;8;10;1;2;9;12;4;11;3;6;1
9;5;6;3;1;11;8;12;4;2;10;7;1
12;8;9;1;4;5;3;11;6;2;10;7;1
3;8;9;1;4;11;5;12;7;2;10;6;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;4;8;9;10;2;11;6;3;12;7;1
12;8;9;1;4;5;3;11;6;2;10;7;1
6;2;7;11;1;5;3;9;4;12;8;10;1
8;7;6;11;1;12;3;10;4;5;9;2;1
1;9;7;3;4;5;2;11;6;8;10;12;1
12;8;9;1;2;5;4;11;6;3;10;7;1
4;7;12;11;1;2;9;3;6;5;8;10;1
6;1;9;11;10;2;8;3;12;5;4;7;1
8;7;9;1;4;5;2;11;6;3;10;12;1
3;8;9;1;4;5;2;11;12;6;10;7;1
6;11;8;10;1;2;9;3;12;5;4;7;1
6;11;8;10;1;2;9;3;12;5;4;7;1
1;5;6;3;7;11;8;12;4;2;10;9;1
1;5;6;3;7;11;8;12;4;2;10;9;1
10;8;9;1;4;5;2;11;6;3;12;7;1
10;8;9;1;4;5;2;11;6;3;12;7;1
1;5;6;3;7;11;8;2;4;12;10;9;1
3;7;6;11;1;5;8;12;4;9;10;2;1
