"X53";"X22";"X29";"X56";"X52";"X45";"X41";"X59";"X14";"X36";"X49";"X24";"X8";"X21";"X25";"X2";"X37";"X3";"X30";"X28";"X62";"X5";"X46";"X34";"X18";"X20";"X12";"X35";"X58";"X44";"X48";"X1";"X55";"X15";"X27";"X13";"X61";"X6";"X11";"X50";"X63";"X42";"X32";"X17";"X31";"X26";"X23";"X10";"X54";"X19";"X33";"X9";"X47";"X38";"X43";"X16";"X51";"X7";"X64";"X4";"X57";"X40";"X39";"X60";"generation"
53;22;29;56;52;45;41;59;14;36;49;24;8;21;25;2;37;3;30;28;62;5;46;34;18;20;12;35;58;44;48;1;55;15;27;13;61;6;11;50;63;42;32;17;31;26;23;10;54;19;33;9;47;38;43;16;51;7;64;4;57;40;39;60;1
15;1;52;22;8;16;55;30;36;5;28;62;20;43;56;48;47;11;13;61;41;27;37;34;21;2;59;58;35;45;49;50;6;46;24;14;53;44;12;7;29;9;32;17;31;26;23;10;54;19;33;42;18;38;25;3;51;63;64;4;57;40;39;60;1
2;48;11;46;19;24;42;30;13;51;62;56;38;23;10;35;8;34;22;57;9;43;50;3;58;25;47;4;37;32;54;53;6;39;33;1;44;55;14;27;20;12;5;21;36;7;40;15;29;64;18;63;45;31;16;59;52;61;28;17;60;26;49;41;1
64;14;52;13;18;6;55;30;36;5;39;62;60;40;56;35;8;34;22;57;9;43;50;3;58;25;47;4;37;32;54;53;51;28;33;1;44;48;12;21;63;42;45;17;31;26;23;10;49;19;24;41;59;38;27;16;11;29;15;7;61;2;46;20;1
17;22;29;56;52;45;41;59;14;32;49;36;8;47;50;24;25;3;6;60;64;5;40;34;10;20;12;35;58;44;48;2;55;15;27;63;54;18;4;33;7;43;19;37;1;39;31;21;16;9;57;38;26;42;53;61;46;13;62;11;23;51;30;28;1
36;12;20;14;58;32;52;59;29;34;24;4;6;3;5;40;8;63;50;41;25;18;35;64;2;17;22;56;10;60;48;1;55;15;27;13;54;26;11;19;7;43;33;53;49;39;31;21;16;9;57;38;45;42;37;61;46;44;62;47;23;51;30;28;1
17;22;29;56;52;45;41;59;14;32;49;23;8;21;9;31;37;16;30;28;62;5;46;34;10;20;12;35;58;44;48;1;55;15;27;13;54;26;11;19;7;43;33;53;2;6;24;47;61;50;36;42;18;38;25;3;51;63;64;4;57;40;39;60;1
17;22;29;56;52;45;41;59;14;32;49;23;8;21;9;31;37;16;30;28;62;5;46;34;10;20;12;35;58;44;48;1;55;15;27;13;54;26;11;19;7;43;33;53;2;6;24;47;61;50;36;42;18;38;25;3;51;63;64;4;57;40;39;60;1
64;23;52;22;8;51;55;30;36;5;28;15;60;25;56;48;18;7;29;54;41;27;37;34;10;40;59;58;35;45;49;50;6;47;24;14;43;44;12;4;63;19;32;17;1;39;31;21;16;9;57;38;26;42;53;61;46;13;62;11;33;2;3;20;1
36;55;20;45;58;19;52;43;7;34;18;22;47;3;5;40;8;29;54;41;25;15;35;64;2;48;33;56;21;60;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;16;9;57;38;27;59;37;61;46;13;62;11;1;51;30;28;1
64;1;52;22;8;51;55;30;36;5;28;62;60;25;56;48;18;11;13;61;41;27;37;34;21;40;59;58;35;45;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;54;19;33;9;47;38;43;16;3;29;15;7;57;2;46;20;1
64;1;52;22;8;51;55;30;36;5;28;62;60;45;56;48;18;11;13;61;41;27;37;34;21;40;59;58;35;25;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;54;19;33;9;47;38;43;16;3;29;15;7;57;2;46;20;1
64;4;3;22;8;51;55;30;36;5;28;62;60;25;56;48;18;11;13;29;41;27;37;34;21;40;43;58;35;45;49;50;6;15;24;14;53;44;12;1;63;42;32;7;31;26;23;10;54;19;33;9;47;38;16;59;52;61;39;17;57;2;46;20;1
2;55;3;46;64;60;1;30;22;51;62;15;8;25;56;48;18;11;13;61;41;27;37;34;21;40;59;58;35;45;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;54;19;33;9;5;36;16;47;52;57;28;43;38;7;29;20;1
57;3;8;33;58;27;9;38;24;1;35;51;10;23;50;54;4;19;44;11;13;56;25;62;42;49;6;34;14;53;41;20;28;55;32;46;43;30;47;48;22;12;5;21;36;7;40;15;29;64;18;63;45;31;16;59;52;61;39;17;60;26;37;2;1
2;48;57;1;34;24;58;51;9;6;62;22;38;23;50;54;4;19;44;11;13;56;25;5;42;16;63;17;14;64;41;12;28;55;15;46;43;30;37;27;20;53;3;21;36;7;40;33;29;32;18;47;45;31;10;59;52;61;39;8;60;26;49;35;1
2;48;11;46;19;24;42;30;13;6;62;56;38;23;10;50;8;3;22;61;41;27;37;34;21;40;59;58;35;32;54;53;51;28;33;1;44;55;14;43;20;12;5;4;36;7;25;15;29;64;18;63;45;31;16;47;52;57;39;17;60;26;49;9;1
64;42;52;13;18;6;48;30;36;45;39;62;60;40;10;35;8;34;22;57;9;43;50;3;58;25;47;4;37;32;54;53;51;28;33;1;44;55;14;27;20;12;5;21;31;26;23;56;49;19;24;41;59;38;17;16;11;29;15;7;61;2;46;63;1
2;35;3;46;19;24;42;30;22;6;62;10;38;23;56;48;18;11;13;61;41;27;37;34;21;40;59;4;50;32;54;53;51;28;33;1;44;55;14;43;20;12;5;58;36;7;25;15;29;64;8;63;45;31;16;47;52;57;39;17;60;26;49;9;1
19;42;3;22;8;6;50;30;38;47;10;62;57;25;56;48;24;11;13;46;41;4;35;34;2;23;43;58;37;32;54;53;51;28;33;1;44;55;14;27;20;12;5;21;36;7;40;15;29;64;18;63;45;31;16;59;52;61;39;17;60;26;49;9;1
2;48;11;46;19;24;42;30;13;6;62;56;38;23;10;35;8;34;22;57;9;43;50;3;58;25;47;4;37;32;54;53;51;28;33;1;44;55;14;27;20;12;5;21;36;7;40;15;29;64;18;63;45;31;16;59;52;61;39;17;60;26;49;41;1
2;48;11;46;19;24;42;30;13;6;62;56;38;23;10;35;8;34;22;57;9;43;50;3;58;25;47;4;37;32;54;53;51;28;33;1;44;55;14;27;20;12;5;21;36;7;40;15;29;64;18;63;45;31;16;59;52;61;39;17;60;26;49;41;1
2;21;57;1;36;24;58;51;9;6;3;53;38;23;10;35;4;19;44;11;13;56;25;5;42;16;63;17;14;64;41;12;28;55;15;46;43;30;47;52;22;20;62;48;34;7;40;33;29;32;18;37;45;31;50;59;27;61;39;8;60;26;49;54;1
57;3;8;22;58;48;9;38;24;46;35;30;10;59;50;41;4;19;43;11;13;56;25;62;42;49;60;26;37;32;54;53;51;28;33;1;44;55;14;27;20;12;5;21;36;7;40;15;29;64;18;63;45;31;16;23;52;61;39;17;6;34;47;2;1
64;1;52;22;8;51;55;30;36;5;28;62;60;25;56;48;18;11;13;61;41;27;37;34;21;40;59;58;35;45;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;54;19;33;9;47;38;43;16;3;29;15;7;57;2;46;20;1
64;1;52;22;8;51;55;30;36;5;28;62;60;25;56;48;18;11;13;61;41;27;37;34;21;40;59;58;35;45;49;50;6;39;24;14;53;44;12;4;63;42;32;17;31;26;23;10;54;19;33;9;47;38;43;16;3;29;15;7;57;2;46;20;1
