"X28";"X4";"X2";"X7";"X1";"X20";"X3";"X9";"X6";"X11";"X24";"X32";"X26";"X16";"X22";"X23";"X19";"X5";"X29";"X13";"X21";"X14";"X18";"X17";"X15";"X10";"X8";"X12";"X27";"X30";"X25";"X31";"generation"
28;4;2;7;1;20;3;9;6;11;24;32;26;16;22;23;19;5;29;13;21;14;18;17;15;10;8;12;27;30;25;31;1
26;10;7;23;15;12;3;9;6;16;24;17;20;11;2;25;19;5;29;13;21;14;18;32;8;1;4;31;27;28;30;22;1
4;15;2;18;26;7;32;17;13;27;19;25;6;16;3;22;24;11;1;29;10;20;23;31;28;12;30;9;5;14;8;21;1
4;15;2;18;26;7;32;5;29;27;19;25;6;16;3;22;24;11;1;13;10;20;23;31;28;12;30;9;17;14;8;21;1
7;25;9;12;17;28;24;13;30;4;21;22;8;19;1;27;5;14;6;20;31;2;18;16;15;11;26;23;3;10;32;29;1
7;25;9;12;17;28;24;13;30;4;21;22;8;19;1;27;5;14;6;20;31;2;18;16;15;11;26;23;3;10;32;29;1
11;21;7;13;17;29;23;15;24;25;10;32;8;19;1;27;5;14;6;20;31;2;18;16;26;22;12;9;3;28;30;4;1
7;30;16;12;17;28;24;13;25;4;21;22;15;19;11;27;18;23;6;20;31;26;5;9;8;1;2;14;3;10;32;29;1
20;21;7;13;17;29;27;15;24;25;31;32;26;16;22;23;11;19;1;18;10;6;3;14;28;12;30;9;5;8;2;4;1
4;17;2;13;20;7;27;15;24;25;31;32;26;16;22;23;11;19;12;18;10;6;5;9;8;1;30;29;3;14;28;21;1
4;28;2;9;30;7;8;17;29;27;19;25;6;31;5;22;24;12;1;13;14;20;18;16;15;11;26;23;3;10;32;21;1
7;4;18;21;17;15;32;2;29;27;19;25;6;16;3;22;24;11;1;13;10;20;23;31;28;12;30;9;5;14;8;26;1
4;16;24;18;25;27;32;19;22;7;17;5;8;11;30;9;2;15;10;12;1;3;26;21;28;13;20;29;23;14;6;31;1
