"X36L";"X56L";"X18L";"X45L";"X37L";"X53L";"X50L";"X7L";"X11L";"X38L";"X9L";"X26L";"X60L";"X57L";"X44L";"X6L";"X62L";"X49L";"X5L";"X12L";"X17L";"X64L";"X20L";"X35L";"X39L";"X19L";"X33L";"X48L";"X40L";"X51L";"X31L";"X23L";"X1L";"X15L";"X59L";"X4L";"X63L";"X14L";"X46L";"X47L";"X34L";"X24L";"X28L";"X22L";"X29L";"X41L";"X8L";"X21L";"X27L";"X25L";"X52L";"X54L";"X2L";"X61L";"X30L";"X42L";"X43L";"X16L";"X13L";"X58L";"X10L";"X3L";"X55L";"X32L"
36;56;18;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;5;12;17;64;20;35;39;19;33;48;40;51;31;23;1;15;59;4;63;14;46;47;34;24;28;22;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;18;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;19;33;48;40;51;31;23;5;15;59;4;63;14;46;47;34;24;28;22;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;18;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;19;33;48;40;51;31;23;5;15;59;4;63;14;46;47;34;24;28;22;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;19;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;22;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;19;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;22;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;25;52;54;2;61;30;42;43;16;13;58;10;3;55;32
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;25;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;50;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;25;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;50;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;22;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;8;21;27;50;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;22;21;27;50;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;22;21;27;50;52;54;32;61;30;42;43;16;13;58;10;3;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
36;56;5;45;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;47;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
36;56;5;47;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;45;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
36;56;5;47;37;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;64;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;45;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
36;56;5;47;64;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;37;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;45;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
36;56;5;47;64;53;25;7;11;38;9;26;60;57;44;6;62;49;1;12;17;37;20;35;39;8;33;48;40;51;31;23;18;15;59;4;63;14;46;45;34;24;28;19;29;41;3;21;27;50;52;54;32;61;30;42;43;16;13;58;10;22;55;2
