"X32L";"X11L";"X5L";"X8L";"X29L";"X16L";"X22L";"X3L";"X7L";"X30L";"X18L";"X12L";"X24L";"X17L";"X28L";"X6L";"X10L";"X31L";"X20L";"X4L";"X23L";"X26L";"X15L";"X14L";"X1L";"X13L";"X27L";"X19L";"X9L";"X2L";"X25L";"X21L"
32;11;5;8;29;16;22;3;7;30;18;12;24;17;28;6;10;31;20;4;23;26;15;14;1;13;27;19;9;2;25;21
9;11;5;8;29;16;22;3;7;30;18;12;24;17;28;6;10;31;20;4;23;26;15;14;1;13;27;19;32;2;25;21
9;11;5;8;29;16;22;3;7;30;18;12;24;17;28;6;10;31;20;4;23;26;15;14;1;13;27;19;32;2;25;21
9;11;5;8;29;16;22;3;7;30;18;12;25;17;28;6;10;31;20;4;23;26;15;14;1;13;27;19;32;2;24;21
9;11;5;8;29;16;22;3;7;30;18;12;25;17;28;6;10;31;20;4;23;26;15;14;1;13;27;19;32;2;24;21
9;11;5;8;29;16;22;3;7;30;18;12;31;17;28;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;21
9;11;5;8;29;16;22;3;7;30;18;12;31;17;28;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;21
9;11;5;8;29;16;22;3;21;30;18;12;31;17;28;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;7
9;11;5;8;29;16;22;3;21;30;18;12;31;17;28;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;7
9;11;5;8;29;16;22;3;21;30;18;12;31;17;7;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;16;22;3;21;30;18;12;31;17;7;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;31;16;7;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;31;16;7;6;10;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;10;16;7;6;31;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;10;16;7;6;31;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;10;16;7;31;6;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;17;22;3;21;30;18;12;10;16;7;31;6;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;6;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;6;25;20;4;23;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;6;25;23;4;20;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;6;25;23;4;20;26;15;14;1;13;27;19;32;2;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;2;25;23;4;20;26;15;14;1;13;27;19;32;6;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;16;7;31;2;25;23;4;20;26;15;14;1;13;27;19;32;6;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;6;7;31;2;25;23;4;20;26;15;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;30;18;17;10;6;7;31;2;25;23;4;20;26;15;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;26;15;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;26;15;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;15;26;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;15;26;14;1;13;27;19;32;16;24;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;15;26;14;1;13;27;19;24;16;32;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;4;20;15;26;14;1;13;27;19;24;16;32;28
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;28;20;15;26;14;1;13;27;19;24;16;32;4
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;2;25;30;28;20;15;26;14;1;13;27;19;24;16;32;4
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;14;1;13;27;19;24;16;32;4
9;11;5;8;29;12;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;14;1;13;27;19;24;16;32;4
9;11;5;8;29;14;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;12;1;13;27;19;24;16;32;4
9;11;5;8;29;14;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;12;1;13;27;19;24;16;32;4
9;11;5;8;29;14;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;12;1;13;27;19;24;16;4;32
9;11;5;8;29;14;22;3;21;23;18;17;10;6;7;31;25;2;30;28;20;15;26;12;1;13;27;19;24;16;4;32
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;28;20;15;26;12;1;13;27;19;24;16;4;32
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;28;20;15;26;12;1;13;27;19;24;16;4;32
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;32;20;15;26;12;1;13;27;19;24;16;4;28
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;32;20;15;26;12;1;13;27;19;24;16;4;28
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;19;27;16;4;28
9;11;5;8;29;14;22;31;21;23;18;17;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;19;27;16;4;28
9;17;5;8;29;14;22;31;21;23;18;11;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;19;27;16;4;28
9;17;5;8;29;14;22;31;21;23;18;11;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;19;27;16;4;28
9;17;5;19;29;14;22;31;21;23;18;11;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;8;27;16;4;28
9;17;5;19;29;14;22;31;21;23;18;11;10;6;7;3;25;2;30;32;20;15;26;12;1;13;24;8;27;16;4;28
9;17;5;19;29;14;22;31;32;23;18;11;10;6;7;3;25;2;30;21;20;15;26;12;1;13;24;8;27;16;4;28
9;17;5;19;29;14;22;31;32;23;18;11;10;6;7;3;25;2;30;21;20;15;26;12;1;13;24;8;27;16;4;28
9;17;15;19;29;14;22;31;32;23;18;11;10;6;7;3;25;2;30;21;20;5;26;12;1;13;24;8;27;16;4;28
9;17;15;19;29;14;22;31;32;23;18;11;10;6;7;3;25;2;30;21;20;5;26;12;1;13;24;8;27;16;4;28
9;17;15;19;29;14;22;31;32;23;18;11;10;6;7;3;25;27;30;21;20;5;26;12;1;13;24;8;2;16;4;28
9;17;15;19;29;14;22;31;32;23;18;11;10;6;7;3;25;27;30;21;20;5;26;12;1;13;24;8;2;16;4;28
9;17;15;19;29;14;22;31;32;5;18;11;10;6;7;3;25;27;30;21;20;23;26;12;1;13;24;8;2;16;4;28
9;17;15;19;29;14;22;31;32;5;18;11;10;6;7;3;25;27;30;21;20;23;26;12;1;13;24;8;2;16;4;28
28;17;15;19;29;14;22;31;32;5;18;11;10;6;7;3;25;27;30;21;20;23;26;12;1;13;24;8;2;16;4;9
