"X7";"X24";"X17";"X1";"X26";"X21";"X16";"X5";"X2";"X3";"X11";"X20";"X18";"X15";"X25";"X22";"X9";"X4";"X13";"X19";"X10";"X8";"X12";"X14";"X23";"X6";"generation"
7;24;17;1;26;21;16;5;2;3;11;20;18;15;25;22;9;4;13;19;10;8;12;14;23;6;1
13;22;21;6;17;20;24;7;26;16;19;9;15;1;2;23;5;4;18;11;10;8;12;14;25;3;1
6;12;17;1;26;21;16;5;2;3;19;20;13;10;25;14;9;4;18;11;8;15;23;22;7;24;1
25;22;21;6;17;20;24;7;26;16;11;9;15;1;2;23;5;3;13;19;10;18;14;4;12;8;1
16;5;17;1;26;12;7;24;6;3;19;20;13;10;25;14;9;4;18;11;8;15;23;22;21;2;1
23;17;6;22;5;12;7;24;2;3;19;20;13;10;25;14;9;4;15;18;21;16;8;11;26;1;1
18;22;21;6;17;20;24;7;26;16;11;9;15;1;2;23;5;3;13;19;10;8;12;14;25;4;1
18;22;21;6;17;20;24;7;26;16;11;9;15;1;2;23;5;3;13;19;10;8;12;14;25;4;1
15;22;21;6;17;7;24;5;2;3;19;20;13;10;25;14;9;4;18;11;8;1;12;23;26;16;1
7;24;17;1;26;21;16;5;2;4;11;20;18;15;25;14;9;3;13;19;10;8;23;22;12;6;1
13;22;21;6;17;4;24;7;26;16;19;5;1;10;25;14;9;20;18;11;8;15;12;23;2;3;1
7;24;17;10;26;21;16;9;25;4;11;20;18;1;2;23;5;3;13;19;8;15;14;22;12;6;1
1;25;21;6;17;20;14;23;22;16;4;9;2;7;24;12;26;5;15;18;13;10;11;3;19;8;1
19;3;21;26;17;20;13;7;22;16;4;9;2;6;24;12;1;5;15;18;10;8;23;14;25;11;1
22;18;21;6;17;20;24;7;26;16;11;9;15;1;2;23;5;3;13;19;10;8;12;14;25;4;1
15;22;21;6;17;7;24;5;2;3;19;20;13;10;25;14;9;4;18;11;1;8;12;23;26;16;1
7;24;17;1;26;21;16;5;2;3;19;15;13;10;25;23;22;4;18;11;8;20;14;9;12;6;1
21;17;2;22;3;12;7;24;6;5;20;13;16;19;25;14;9;4;18;11;8;15;23;10;26;1;1
1;25;10;17;7;19;14;6;26;16;11;9;15;18;2;23;5;3;13;20;21;8;12;24;22;4;1
1;2;21;6;17;20;24;7;26;16;11;9;25;23;14;12;22;5;15;18;13;10;4;3;19;8;1
18;22;21;6;17;20;24;7;26;16;11;9;15;1;2;23;5;3;13;19;10;8;12;14;25;4;1
