"X11";"X12";"X1";"X9";"X8";"X6";"X4";"X3";"X10";"X5";"X2";"X7";"generation"
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
10;6;12;3;8;9;2;7;11;5;4;1;1
3;12;11;1;8;9;5;7;6;10;4;2;1
10;3;8;1;7;4;6;11;12;5;2;9;1
3;6;5;1;11;4;10;7;12;8;2;9;1
11;8;12;10;3;4;6;2;5;9;1;7;1
1;3;12;7;10;8;9;2;5;4;11;6;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;7;5;2;10;1
10;8;7;11;12;2;9;1;4;5;6;3;1
11;12;7;9;8;6;10;2;5;4;1;3;1
11;8;1;9;12;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
7;12;8;1;11;4;6;5;10;3;2;9;1
8;12;9;1;11;2;4;3;10;5;6;7;1
4;8;1;11;12;6;9;3;10;5;2;7;1
11;12;1;4;5;6;9;3;10;8;2;7;1
1;3;5;10;7;4;6;11;12;9;2;8;1
1;3;7;11;8;6;9;10;5;12;2;4;1
11;12;3;1;8;2;10;7;6;5;4;9;1
3;12;8;1;11;4;10;7;6;5;2;9;1
11;12;1;7;8;6;4;3;10;5;2;9;1
11;12;1;9;8;6;4;3;10;5;2;7;1
1;3;12;10;7;4;6;2;5;8;11;9;1
1;3;5;10;7;4;6;11;12;8;2;9;1
10;8;3;11;12;6;9;1;4;5;2;7;1
10;8;3;11;12;6;9;2;5;4;1;7;1
3;9;1;10;7;11;6;4;12;5;2;8;1
1;3;5;10;7;6;4;11;12;8;2;9;1
11;12;1;9;8;6;4;2;5;10;3;7;1
10;12;7;11;8;6;4;3;5;9;1;2;1
10;8;7;11;12;6;9;2;5;4;1;3;1
10;8;7;11;12;6;9;2;5;4;1;3;1
1;3;4;10;12;5;6;7;11;2;8;9;1
10;5;7;3;2;4;6;11;12;8;1;9;1
11;6;12;3;8;9;5;1;10;4;2;7;1
11;6;12;3;8;9;1;7;10;5;2;4;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;10;6;4;3;8;5;2;7;1
7;12;1;9;8;6;4;5;10;3;2;11;1
11;12;1;7;8;6;4;3;10;5;2;9;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
1;3;5;10;7;4;6;11;12;8;2;9;1
1;3;5;10;7;4;6;11;12;8;2;9;1
1;6;12;4;8;9;11;3;10;5;2;7;1
10;12;6;3;8;9;5;7;11;2;1;4;1
1;3;2;12;8;4;6;11;10;7;5;9;1
1;3;5;10;8;2;4;12;9;7;6;11;1
10;3;5;1;7;4;6;11;12;8;2;9;1
5;12;1;9;8;6;4;3;10;7;2;11;1
11;3;5;10;7;4;6;1;12;8;2;9;1
1;3;5;10;7;4;6;11;12;8;2;9;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
10;8;7;11;12;6;9;2;5;4;1;3;1
10;8;7;11;12;6;9;2;5;4;1;3;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
1;3;5;12;11;2;10;7;6;8;4;9;1
1;3;5;6;7;2;10;11;12;8;4;9;1
11;4;2;9;8;6;3;1;12;7;5;10;1
10;4;5;9;7;6;3;1;12;8;2;11;1
10;6;12;3;1;9;5;7;11;8;2;4;1
10;6;12;3;8;9;5;7;11;2;1;4;1
12;3;5;10;7;4;6;11;1;8;2;9;1
12;3;8;1;11;2;10;7;6;5;4;9;1
11;12;1;10;8;6;9;2;5;4;3;7;1
10;8;7;11;12;6;4;3;5;9;1;2;1
11;12;1;9;8;4;6;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
11;12;1;9;8;6;4;3;10;5;2;7;1
