"X10";"X23";"X7";"X6";"X19";"X5";"X1";"X22";"X20";"X18";"X12";"X11";"X8";"X29";"X15";"X31";"X28";"X32";"X30";"X24";"X2";"X27";"X9";"X16";"X25";"X21";"X17";"X14";"X13";"X26";"X3";"X4";"generation"
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
19;3;17;1;14;27;29;26;16;23;21;9;8;2;22;12;20;15;4;25;6;24;31;18;32;11;7;10;28;5;30;13;1
32;24;8;19;9;27;22;25;6;2;3;14;4;12;29;28;15;7;10;26;16;17;23;13;1;30;5;31;20;11;21;18;1
14;8;3;11;20;23;4;2;29;26;7;24;32;1;15;9;27;6;5;18;17;25;16;13;30;10;31;12;19;21;22;28;1
14;8;3;11;20;23;4;2;29;26;7;24;32;1;15;9;27;6;5;18;17;25;16;13;30;10;31;12;19;21;22;28;1
14;8;20;11;3;23;4;2;29;26;7;24;32;1;15;9;27;6;5;18;17;25;16;13;30;10;31;12;19;21;22;28;1
14;27;3;16;18;23;4;15;29;26;5;24;25;1;2;17;8;12;7;20;22;32;11;13;30;10;31;6;19;21;9;28;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
6;20;12;10;19;26;23;29;3;11;18;7;22;5;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;8;4;1;1
10;23;7;6;19;5;1;22;20;18;21;11;25;9;15;31;27;32;30;24;2;17;29;8;16;12;28;14;13;26;3;4;1
1;17;10;19;14;27;29;26;16;23;21;9;8;2;22;12;20;15;4;25;6;24;31;18;32;11;7;28;5;30;3;13;1
2;22;11;4;14;20;29;23;8;26;7;24;32;1;15;9;27;6;5;18;17;25;16;13;30;10;31;12;19;21;3;28;1
10;26;7;6;19;5;1;9;17;2;14;11;30;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;15;32;22;24;1
7;23;10;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
7;9;1;5;17;30;10;26;19;2;14;6;24;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;32;15;11;22;1
6;26;1;16;17;30;4;9;3;31;14;7;22;5;10;11;19;2;21;28;18;13;27;12;29;25;20;8;15;32;24;23;1
30;3;10;19;14;27;29;26;16;23;21;9;8;2;22;12;20;15;4;25;6;24;31;18;32;11;7;17;5;1;13;28;1
1;17;10;19;14;7;32;26;2;5;11;6;24;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;15;30;9;22;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
7;5;25;30;6;9;10;26;19;2;14;17;24;16;4;31;27;23;8;28;18;13;3;12;29;1;20;21;15;32;22;11;1
10;5;25;30;6;23;19;8;14;29;21;17;24;16;4;31;27;12;7;20;22;32;11;28;1;26;2;13;18;15;9;3;1
6;20;24;32;27;26;23;29;3;31;18;7;22;5;10;11;19;2;12;30;15;28;9;16;25;21;17;14;13;8;4;1;1
10;23;7;6;19;5;1;22;20;18;12;11;8;9;32;31;28;2;21;30;15;17;29;16;25;24;27;14;13;26;3;4;1
10;23;7;6;19;5;1;3;20;18;12;4;8;29;15;31;28;26;30;24;2;27;9;16;25;21;17;14;13;32;22;11;1
7;3;1;5;17;8;10;26;19;18;14;6;28;12;4;31;13;32;30;24;2;27;9;16;25;29;20;21;15;23;22;11;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;21;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;23;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
6;20;24;32;27;26;23;9;3;31;12;11;8;29;10;7;19;2;21;30;15;17;5;22;16;14;28;18;13;25;4;1;1
6;20;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;1;1
1;5;27;32;25;24;6;2;20;8;3;14;12;4;29;28;15;7;10;26;16;17;23;30;22;31;11;13;18;19;9;21;1
19;21;27;32;25;24;6;29;20;8;3;14;4;1;2;28;15;7;10;26;16;17;23;13;12;30;5;31;9;22;11;18;1
6;9;1;27;13;20;4;26;3;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;25;32;24;23;1
6;20;24;32;19;26;2;9;16;31;14;7;22;5;10;11;27;23;8;28;18;13;3;12;29;25;30;15;17;21;4;1;1
10;23;7;8;19;30;29;22;20;24;12;11;32;1;15;9;27;6;5;18;17;25;16;13;28;21;2;14;31;26;3;4;1
12;8;3;11;20;23;4;2;29;10;7;24;32;1;15;9;27;6;5;18;31;25;16;19;30;21;17;14;13;26;22;28;1
6;20;24;32;27;25;23;9;3;31;18;7;22;5;10;11;19;2;21;30;15;28;29;8;16;12;17;14;13;26;4;1;1
4;23;7;6;28;29;1;22;20;18;12;31;8;5;10;11;19;2;21;30;32;27;9;16;25;24;17;14;13;26;3;15;1
7;9;10;21;19;5;1;22;20;2;14;30;24;16;4;31;27;23;8;28;18;13;3;12;29;25;17;6;15;32;26;11;1
10;23;7;6;19;5;1;3;20;18;12;11;8;29;15;31;28;26;30;24;2;27;9;16;25;21;17;14;13;32;22;4;1
6;23;7;32;27;26;20;9;3;31;14;24;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;1;1
10;23;7;6;19;5;1;22;20;18;24;11;25;9;2;31;27;32;21;30;15;17;29;8;16;12;28;14;13;26;3;4;1
14;8;3;11;20;23;4;2;29;26;7;24;21;1;19;9;27;6;5;18;17;25;16;13;30;10;31;12;15;32;22;28;1
7;8;3;11;17;30;10;26;19;2;14;6;24;16;4;31;27;23;9;28;18;13;1;12;29;25;20;21;15;32;22;5;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
8;15;30;25;27;26;23;9;3;31;14;7;13;32;2;17;4;5;6;10;18;22;19;12;16;29;28;1;24;20;11;21;1
6;20;24;32;27;11;23;9;3;31;14;7;22;2;10;26;4;28;21;30;15;17;29;8;16;12;5;18;13;25;19;1;1
6;30;10;17;19;26;2;9;5;11;14;7;24;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;15;32;22;1;1
7;30;1;5;17;26;23;9;19;2;14;6;24;11;4;31;27;10;8;28;18;13;3;12;29;25;20;21;15;32;22;16;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
8;28;3;11;20;23;4;2;29;26;7;24;32;1;15;9;27;6;5;18;17;25;16;13;30;10;31;12;19;21;22;14;1
14;6;3;24;1;23;4;22;20;18;12;11;8;29;15;31;28;32;30;26;17;25;16;13;5;10;9;7;19;21;2;27;1
6;20;24;32;27;26;23;9;3;31;18;7;22;5;10;11;19;2;12;30;15;28;29;8;25;21;17;14;13;16;4;1;1
10;23;28;6;19;5;3;22;20;18;12;11;8;29;15;31;7;32;30;24;2;27;9;16;26;21;17;14;13;25;4;1;1
10;6;7;23;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;28;22;20;18;12;11;8;29;15;31;1;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
1;17;10;19;14;27;2;26;16;18;12;11;8;29;22;21;20;15;4;25;6;24;31;23;32;9;7;28;5;30;3;13;1
10;23;17;2;19;13;1;22;20;16;12;21;8;29;27;9;14;15;4;25;6;24;31;18;32;11;7;28;5;30;3;26;1
10;23;30;6;19;5;1;2;24;18;12;9;8;29;15;31;25;27;7;20;22;32;11;28;16;21;17;14;13;26;3;4;1
10;5;25;30;6;23;19;27;14;1;21;17;8;29;15;31;24;12;7;20;22;32;11;28;16;26;4;13;18;2;9;3;1
1;17;27;32;25;24;6;2;20;8;3;14;4;12;29;28;16;15;23;9;22;10;31;18;19;11;7;26;5;30;21;13;1
19;21;27;32;26;17;16;2;20;8;3;14;10;12;29;28;15;7;4;25;6;24;31;18;1;30;5;23;9;22;11;13;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;27;5;1;22;20;14;24;31;26;9;32;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;3;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;4;3;1
6;20;30;32;17;26;23;29;3;31;14;7;22;5;10;11;19;15;21;24;2;27;9;16;25;12;28;18;13;8;4;1;1
10;23;7;6;19;5;1;22;20;14;12;11;8;29;15;31;28;32;30;24;2;27;9;16;26;21;17;18;13;25;3;4;1
7;9;1;5;17;30;10;26;19;2;14;6;24;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;15;32;22;11;1
7;9;1;5;17;30;10;26;19;2;14;6;24;16;4;31;27;23;8;28;18;13;3;12;29;25;20;21;15;32;22;11;1
10;23;7;11;19;5;1;22;20;18;12;6;24;16;4;31;28;32;30;8;2;27;9;29;25;21;17;14;13;26;3;15;1
7;3;10;13;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;4;23;26;6;1
6;20;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;18;21;30;15;17;29;8;16;12;28;2;13;25;4;1;1
6;20;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;2;28;30;15;17;29;8;16;12;21;18;13;25;4;1;1
10;23;7;6;19;13;1;22;20;18;12;11;8;29;15;31;14;32;26;24;2;27;9;16;25;21;17;28;5;30;3;4;1
1;7;10;19;20;22;6;26;18;23;11;12;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;4;3;5;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;1;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;26;3;4;1
6;20;24;32;19;26;2;9;3;11;14;7;22;5;10;31;27;23;8;30;15;17;29;21;16;12;28;18;13;25;4;1;1
6;30;1;32;27;26;23;9;3;31;14;7;22;16;4;2;17;10;8;28;18;13;19;12;29;25;20;21;15;5;24;11;1
10;23;7;6;19;5;1;22;20;18;12;11;24;29;15;31;28;32;30;8;2;27;9;16;25;21;17;14;13;26;3;4;1
10;23;7;6;19;5;13;22;20;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;1;26;3;4;1
6;30;22;32;27;26;23;9;3;31;14;21;24;1;2;17;8;12;7;20;15;11;29;19;16;10;28;18;13;25;4;5;1
6;1;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;20;1
10;23;7;6;19;5;1;22;20;14;21;11;8;29;15;31;17;32;30;24;2;27;9;25;16;12;28;18;13;26;3;4;1
6;20;24;32;27;25;23;9;4;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;26;3;1;1
6;20;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;1;1
6;20;24;32;27;26;23;9;3;31;14;7;22;5;10;11;19;2;21;30;15;17;29;8;16;12;28;18;13;25;4;1;1
1;17;32;15;21;20;10;26;19;2;14;6;24;16;4;31;27;23;8;28;18;13;3;12;29;11;7;25;5;30;9;22;1
20;9;1;5;17;30;10;26;19;2;14;6;24;16;4;31;27;23;8;21;18;13;3;12;29;11;7;28;15;32;22;25;1
10;23;7;6;19;5;1;22;20;18;24;11;8;29;15;31;28;32;30;12;2;27;9;16;25;21;17;14;13;26;3;4;2
6;3;7;10;19;4;23;22;20;18;12;11;29;5;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;8;1;26;2
6;20;12;10;19;32;1;29;3;11;18;7;8;5;15;31;28;26;30;24;2;27;9;16;25;21;17;14;13;22;23;4;2
10;23;7;6;19;5;1;3;20;18;12;11;8;29;15;31;28;26;30;24;2;27;9;16;25;21;17;14;13;32;22;4;2
28;23;10;6;19;5;1;22;20;18;12;11;25;29;15;31;7;32;30;24;2;27;9;16;26;21;17;14;8;13;3;4;2
7;23;10;6;19;5;1;22;20;18;12;11;25;29;15;31;28;32;30;24;2;27;9;16;26;21;17;14;13;8;3;4;2
10;23;7;6;19;5;4;3;20;18;12;11;26;29;15;31;28;32;30;8;2;27;9;16;25;21;17;14;13;24;1;22;2
10;23;7;6;19;5;4;22;20;18;12;11;26;29;15;31;28;32;30;8;2;27;9;16;25;21;17;14;13;24;1;3;2
10;23;28;6;19;5;1;22;20;18;12;11;25;29;15;31;7;32;30;24;2;27;9;16;26;21;17;14;13;8;3;4;2
10;23;28;6;19;5;1;22;20;18;12;11;25;29;15;31;7;32;30;24;2;27;9;16;26;21;17;14;13;8;3;4;2
10;23;7;6;19;5;4;22;20;18;12;11;32;29;15;31;28;26;30;24;2;27;9;16;25;21;17;14;13;8;1;3;2
10;23;7;6;19;5;4;3;20;31;12;11;26;29;15;18;28;32;30;24;2;27;9;16;25;21;17;14;13;8;1;22;2
10;23;28;6;19;5;1;24;20;18;12;11;25;29;15;31;7;32;30;22;2;27;9;16;26;21;17;14;13;8;3;4;2
10;23;28;6;19;5;1;22;20;18;12;11;25;29;15;31;7;32;30;24;2;27;9;16;26;21;17;14;13;8;3;4;2
7;23;10;6;19;5;1;22;26;18;12;11;8;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;20;3;4;2
6;3;7;10;19;5;23;22;20;18;12;11;26;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;8;1;4;2
7;23;10;6;19;5;4;22;20;18;12;11;26;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;8;1;3;2
7;23;10;6;19;5;4;22;20;18;12;11;26;29;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;8;1;3;2
26;20;24;32;27;16;1;9;3;31;18;7;25;5;10;11;19;2;12;30;15;28;29;8;6;21;17;14;13;22;23;4;2
15;23;28;6;12;29;1;9;3;31;18;7;25;5;10;11;19;32;30;24;2;27;8;16;26;21;17;14;13;22;20;4;2
6;20;12;10;19;26;1;29;3;11;18;7;8;5;15;31;28;32;30;24;2;27;9;16;25;21;17;14;13;22;23;4;2
6;20;24;10;19;26;1;29;3;11;18;7;8;5;32;31;27;2;12;30;15;28;9;16;25;21;17;14;13;22;23;4;2
10;23;7;6;19;5;22;3;20;18;12;11;25;29;15;31;28;32;30;24;2;27;9;16;26;21;17;14;13;8;1;4;2
