"X17";"X1";"X16";"X22";"X4";"X18";"X26";"X12";"X8";"X2";"X9";"X23";"X25";"X6";"X20";"X19";"X14";"X15";"X5";"X10";"X13";"X21";"X3";"X11";"X7";"X24";"generation"
17;1;16;22;4;18;26;12;8;2;9;23;25;6;20;19;14;15;5;10;13;21;3;11;7;24;1
8;16;12;17;13;2;26;24;18;23;22;4;25;6;20;19;14;3;5;10;1;21;15;11;7;9;1
8;12;4;11;6;7;5;25;3;21;1;26;23;24;2;14;22;13;15;9;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;16;13;18;10;5;19;17;22;20;9;1
12;26;9;19;23;24;11;25;3;21;1;7;16;10;14;18;6;13;15;8;5;2;17;22;20;4;1
8;12;4;14;6;7;15;25;3;21;2;26;23;10;1;18;22;9;5;13;19;20;17;16;24;11;1
12;26;9;19;4;1;11;3;5;2;14;7;16;10;24;18;6;13;15;8;25;21;17;22;20;23;1
2;24;16;19;4;3;11;26;14;12;23;7;9;10;1;18;6;13;15;8;25;21;17;22;20;5;1
17;6;16;20;4;18;15;25;3;21;1;26;23;24;2;11;22;5;8;14;13;12;10;9;7;19;1
8;12;4;14;6;7;15;25;3;21;1;26;19;24;2;11;22;5;9;23;13;20;17;16;10;18;1
12;26;9;19;23;24;11;16;5;2;14;7;3;10;1;18;6;13;15;8;25;21;17;22;20;4;1
12;26;9;19;23;24;11;1;5;2;14;7;16;10;3;18;6;13;15;8;25;21;17;22;20;4;1
8;12;4;14;6;2;15;25;3;21;1;26;13;7;11;24;10;9;5;23;19;20;17;16;22;18;1
4;1;24;3;10;25;23;18;26;14;12;8;21;7;2;11;22;9;5;13;19;20;17;16;15;6;1
8;16;21;11;13;2;26;24;18;23;22;4;25;6;10;19;14;15;5;20;1;12;7;17;3;9;1
8;16;21;11;13;2;26;24;18;23;22;4;25;6;20;19;14;15;5;10;1;12;7;17;3;9;1
5;1;2;3;12;13;26;24;18;23;22;4;25;7;11;20;10;9;8;21;15;14;16;17;19;6;1
8;7;21;11;13;2;26;24;18;23;22;4;25;6;20;3;12;15;5;10;1;14;16;17;19;9;1
6;10;18;13;4;12;15;25;3;21;1;26;23;24;2;11;22;17;16;7;8;14;19;9;20;5;1
9;12;4;10;6;13;11;25;2;21;1;26;18;24;3;15;14;17;16;7;8;22;19;23;20;5;1
4;19;12;26;23;24;11;3;5;2;14;7;16;10;1;18;6;13;15;8;25;21;17;22;20;9;1
21;26;9;19;23;24;11;3;5;2;14;7;16;10;25;18;6;13;15;8;1;12;17;22;20;4;1
4;1;25;11;13;6;26;18;23;20;12;5;22;7;3;24;10;9;8;21;15;14;16;17;19;2;1
8;16;21;20;25;2;3;19;18;23;22;5;13;7;11;24;10;15;4;14;1;12;6;17;26;9;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;18;10;1
8;12;4;14;23;24;11;3;5;2;1;26;6;7;21;15;22;9;25;13;19;20;17;16;10;18;1
8;20;4;14;6;16;15;25;13;21;19;26;23;24;2;11;22;9;5;10;1;12;7;17;3;18;1
8;7;21;1;3;25;26;6;15;12;14;4;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;18;23;24;2;11;22;9;5;13;19;20;17;16;10;26;1
8;12;15;14;21;2;26;24;18;23;22;4;25;6;7;11;1;9;5;13;19;20;17;16;10;3;1
8;16;25;11;13;2;4;6;3;21;1;26;23;24;20;19;14;15;5;10;22;12;7;17;18;9;1
17;1;21;11;13;2;26;24;18;23;22;4;25;6;12;9;14;5;3;8;10;16;15;19;7;20;1
8;16;21;11;13;2;26;24;18;23;25;10;22;6;20;19;14;15;5;4;1;12;7;17;3;9;1
8;12;4;14;6;7;15;25;3;21;19;26;23;24;2;11;22;9;5;10;1;20;17;16;13;18;1
8;16;6;19;13;20;4;25;3;21;1;26;23;24;2;11;22;9;5;10;14;12;7;17;18;15;1
8;12;4;22;6;7;17;25;16;20;1;26;19;24;2;9;14;5;3;23;13;21;15;11;10;18;1
17;6;16;20;4;18;15;12;3;21;1;26;23;24;2;11;22;9;8;14;13;25;10;5;7;19;1
17;6;16;19;23;24;11;3;8;2;25;10;22;1;12;9;14;5;20;4;13;21;15;26;7;18;1
17;6;9;19;23;24;11;3;5;2;14;7;16;10;1;18;26;13;15;8;25;21;12;22;20;4;1
5;26;15;20;22;2;6;10;1;21;3;19;25;16;11;12;4;23;18;24;8;14;7;17;13;9;1
5;15;13;26;22;2;6;10;1;21;20;19;8;16;11;12;4;23;18;24;25;14;7;17;3;9;1
11;6;16;25;4;18;26;21;8;2;9;23;22;13;20;19;14;15;5;10;1;12;7;17;3;24;1
8;16;21;11;13;2;26;24;18;23;22;4;25;6;20;9;14;15;5;10;1;12;7;17;3;19;1
8;17;21;11;13;2;26;24;18;23;22;4;25;6;20;19;14;15;5;3;1;12;7;16;10;9;1
8;12;9;11;13;2;26;24;18;23;22;4;25;6;20;19;17;15;5;10;1;7;14;16;21;3;1
12;6;15;16;24;14;3;7;10;26;18;8;11;21;25;1;22;9;5;13;19;20;17;4;2;23;1
26;12;4;2;6;7;5;25;10;13;16;8;17;21;14;1;19;20;15;24;22;9;23;18;3;11;1
8;16;21;11;13;2;26;24;18;23;22;4;25;6;20;19;14;15;5;10;1;12;7;17;3;9;1
8;16;21;11;13;2;26;24;18;23;22;4;25;6;20;19;14;15;5;10;1;12;7;17;3;9;1
17;19;9;25;23;24;11;3;5;2;14;7;16;10;1;18;6;13;15;8;4;21;20;26;12;22;1
12;26;9;19;23;4;22;3;5;2;14;20;16;21;1;18;6;13;15;8;25;10;17;11;7;24;1
17;1;16;9;10;8;26;24;18;23;22;4;25;6;20;19;14;5;3;2;13;21;15;11;7;12;1
23;16;21;6;4;18;26;20;8;2;19;10;22;11;24;25;14;15;5;13;1;12;7;17;3;9;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
8;12;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;17;16;10;18;1
5;7;13;15;22;2;6;20;1;21;3;19;8;26;11;12;4;23;18;24;25;9;17;16;10;14;1
9;2;22;14;6;7;15;25;3;21;1;26;8;16;11;12;4;23;18;24;19;20;17;13;10;5;1
8;1;4;14;6;2;15;25;26;20;12;5;13;7;11;24;10;9;3;23;19;21;17;16;22;18;1
2;12;4;14;6;7;15;25;3;21;1;26;23;18;11;24;10;9;8;20;13;5;16;17;19;22;1
10;26;18;19;23;24;11;15;13;2;6;7;16;1;12;9;14;5;3;8;25;21;17;22;20;4;1
17;19;22;25;4;9;26;20;8;2;14;7;16;10;1;18;6;5;3;23;13;21;15;11;12;24;1
8;16;25;19;13;20;4;6;3;26;1;21;23;24;2;11;22;15;5;10;14;12;7;17;18;9;1
8;16;21;11;13;2;26;7;18;23;22;15;4;25;24;14;1;9;5;6;19;20;17;12;10;3;1
8;20;4;14;6;17;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;12;7;16;10;18;1
8;7;15;11;3;2;26;24;18;23;14;4;25;6;12;1;22;9;5;13;19;20;17;16;10;21;1
11;6;16;25;4;18;26;20;8;2;9;23;22;13;21;19;14;15;5;10;1;12;7;17;3;24;1
8;16;12;11;1;2;26;24;18;10;22;4;25;6;20;19;14;15;3;23;13;21;7;17;5;9;1
7;26;18;6;23;24;11;20;8;2;19;10;22;1;12;9;14;13;15;5;25;21;17;16;3;4;1
12;26;9;19;23;24;11;3;5;2;14;7;16;10;1;18;6;13;15;8;25;21;17;22;20;4;1
17;6;16;25;4;18;26;20;8;2;19;10;22;1;12;11;23;9;5;13;24;14;3;21;15;7;1
17;6;16;25;4;18;26;20;8;12;19;10;14;1;2;11;22;9;3;23;13;21;15;5;7;24;1
8;12;4;20;18;7;10;25;3;21;1;26;23;24;2;11;22;9;5;13;15;14;16;17;19;6;1
4;12;2;26;22;7;15;25;3;21;1;5;13;18;11;24;10;9;8;20;23;14;16;17;19;6;1
8;12;4;14;6;7;15;25;3;21;2;26;23;10;1;11;22;9;5;13;19;20;17;16;24;18;1
12;7;8;25;16;10;18;3;15;1;14;26;23;24;2;11;22;9;5;13;19;21;17;6;20;4;1
12;7;13;19;16;10;18;3;5;1;14;26;23;24;2;11;22;9;15;8;25;21;17;6;20;4;1
8;12;4;21;23;24;11;3;5;2;14;7;16;10;1;18;6;13;15;9;19;20;17;22;26;25;1
17;6;11;25;4;18;26;20;8;2;19;7;22;1;12;9;14;5;3;21;13;23;15;16;10;24;1
8;12;4;14;6;7;17;25;5;20;1;26;19;24;2;11;22;9;3;23;13;21;15;16;10;18;1
5;7;13;26;22;2;6;10;1;21;3;20;8;15;25;12;4;23;18;24;11;9;16;17;19;14;1
4;1;2;13;22;15;23;18;26;20;12;5;3;7;11;21;10;14;8;24;25;9;16;17;19;6;1
8;20;4;14;6;16;15;25;3;21;19;26;23;24;2;11;22;9;5;10;1;12;7;17;13;18;1
8;16;4;14;6;7;15;25;3;21;1;26;23;24;2;11;22;9;5;13;19;20;12;17;18;10;1
21;26;9;18;23;24;11;16;13;2;8;4;25;6;20;19;14;15;5;10;1;12;7;17;3;22;1
4;20;9;19;23;24;11;3;5;2;14;7;16;10;1;18;6;13;15;8;25;21;17;22;26;12;1
8;2;4;23;6;7;15;25;3;21;19;10;22;1;12;9;14;5;11;13;24;20;17;16;26;18;1
17;6;16;20;4;18;15;25;3;2;19;10;22;1;12;9;14;5;8;23;13;21;26;11;7;24;1
12;26;9;19;23;7;15;3;5;2;14;24;16;10;1;18;6;13;11;8;25;21;17;22;20;4;1
