"X1L";"X2L";"X6L";"X25L";"X26L";"X11L";"X20L";"X29L";"X7L";"X9L";"X27L";"X3L";"X16L";"X5L";"X24L";"X21L";"X14L";"X10L";"X13L";"X30L";"X17L";"X19L";"X28L";"X31L";"X15L";"X23L";"X32L";"X12L";"X4L";"X8L";"X18L";"X22L"
1;2;6;25;26;11;20;29;7;9;27;3;16;5;24;21;14;10;13;30;17;19;28;31;15;23;32;12;4;8;18;22
1;2;6;25;26;11;20;29;7;9;27;3;16;5;24;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;18;22
1;2;6;25;26;11;20;29;7;9;27;3;16;5;24;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;18;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;24;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;18;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;24;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;18;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;18;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;24;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;18;21;14;10;13;30;17;19;15;31;28;23;32;12;4;8;24;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;30;21;14;10;13;18;17;19;15;31;28;23;32;12;4;8;24;22
1;2;16;25;26;11;20;29;7;9;27;3;6;5;30;21;14;10;13;18;17;19;15;31;28;23;32;12;4;8;24;22
1;2;16;25;19;11;20;29;7;9;27;3;6;5;30;21;14;10;13;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;16;25;19;11;20;29;7;9;27;3;6;5;30;21;14;10;13;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;13;25;19;11;20;29;7;9;27;3;6;5;30;21;14;10;16;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;13;25;19;11;20;29;7;9;27;3;6;5;30;21;14;10;16;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;13;25;19;11;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;13;25;19;11;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;31;28;23;32;12;4;8;24;22
1;2;13;25;19;11;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;31;4;23;32;12;28;8;24;22
1;2;13;25;19;11;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;31;4;23;32;12;28;8;24;22
1;2;13;25;19;31;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;11;4;23;32;12;28;8;24;22
1;2;13;25;19;31;20;21;7;9;27;3;6;5;30;29;14;10;16;18;17;26;15;11;4;23;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;30;29;14;10;16;18;17;26;21;11;4;23;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;30;29;14;10;16;18;17;26;21;11;4;23;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;30;4;14;10;16;18;17;26;21;11;29;23;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;30;4;14;10;16;18;17;26;21;11;29;23;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;8;24;22
1;2;13;25;19;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;8;24;22
1;2;8;25;19;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;22
1;2;8;25;19;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;22
1;2;8;25;22;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;19
1;2;8;25;22;31;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;19
1;2;8;31;22;25;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;19
1;2;8;31;22;25;20;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;19
1;2;8;31;22;25;19;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;20
1;2;8;31;22;25;19;15;7;9;27;3;6;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;20
1;2;8;31;22;25;19;15;7;9;27;3;20;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;6
1;2;8;31;22;25;19;15;7;9;27;3;20;5;23;4;14;10;16;18;17;26;21;11;29;30;32;12;28;13;24;6
1;2;8;31;22;25;19;15;7;9;27;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;28;13;24;6
1;2;8;31;22;25;19;15;7;9;27;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;28;13;24;6
1;2;28;31;22;25;19;15;7;9;27;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;31;22;25;19;15;7;9;27;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;22;25;19;15;7;9;31;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;22;25;19;15;7;9;31;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;22;25;19;15;16;9;31;3;20;5;23;4;14;11;7;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;22;25;19;15;7;9;31;3;20;5;23;4;14;11;16;18;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;19;15;7;9;31;3;20;5;23;4;14;11;16;22;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;19;15;7;9;31;3;20;5;23;4;14;11;16;22;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;15;7;9;31;3;19;5;23;4;14;11;16;22;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;15;7;9;31;3;19;5;23;4;14;11;16;22;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;22;7;9;31;3;19;5;23;4;14;11;16;15;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;22;7;9;31;3;19;5;23;4;14;11;16;15;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;14;11;19;15;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;14;11;19;15;17;26;21;10;29;30;32;12;8;13;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;14;11;19;15;17;26;21;10;29;13;32;12;8;30;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;14;11;19;15;17;26;21;10;29;13;32;12;8;30;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;28;27;18;25;20;22;7;9;31;3;16;5;23;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;28;27;18;25;20;22;7;9;23;3;16;5;31;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;28;27;18;25;20;22;7;9;23;3;16;5;31;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;28;27;18;25;20;22;7;9;23;31;16;5;3;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;28;27;18;25;20;22;7;9;23;31;16;5;3;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;7;27;18;25;20;22;28;9;23;31;16;5;3;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;7;27;18;25;20;22;28;9;23;31;16;5;3;4;30;11;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;7;27;18;25;20;22;28;9;23;31;16;11;3;4;30;5;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;2;7;27;18;25;20;22;28;9;23;31;16;11;3;4;30;5;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;9;7;27;18;25;20;22;28;2;23;31;16;11;3;4;30;5;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;9;7;27;18;25;20;22;28;2;23;31;16;11;3;4;30;5;19;15;17;26;21;10;29;13;32;12;8;14;24;6
1;9;7;27;18;25;20;22;28;2;23;31;16;11;3;4;30;5;19;15;17;26;21;10;24;13;32;12;8;14;29;6
1;9;7;27;18;25;20;22;28;2;23;31;16;11;3;4;30;5;19;15;17;26;21;10;24;13;32;12;8;14;29;6
