"X11";"X6";"X1";"X9";"X3";"X4";"X5";"X7";"X12";"X2";"X8";"X10";"generation"
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;5;10;9;6;7;3;8;4;2;12;1;1
2;5;10;9;3;4;12;7;8;6;1;11;1
9;2;12;11;7;4;3;10;1;6;8;5;1
1;6;11;9;3;4;5;7;12;2;8;10;1
8;4;2;3;11;6;7;5;9;10;12;1;1
5;4;2;1;11;6;7;8;9;3;12;10;1
5;10;11;4;3;7;2;8;9;6;12;1;1
5;10;11;4;3;7;2;8;9;6;12;1;1
5;10;11;9;6;7;8;2;4;3;12;1;1
2;11;10;9;6;7;3;8;4;5;12;1;1
11;6;1;9;5;7;3;4;12;2;8;10;1
2;6;1;9;3;4;5;7;12;8;10;11;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
6;2;1;9;3;4;5;7;8;10;12;11;1
11;2;1;8;3;4;5;7;9;6;12;10;1
11;6;8;9;3;12;2;7;4;5;1;10;1
3;1;10;9;6;4;7;5;12;2;8;11;1
5;10;11;9;3;7;2;8;4;6;12;1;1
11;5;1;7;3;4;2;9;8;6;12;10;1
11;2;1;7;3;4;5;8;9;6;12;10;1
6;10;11;4;3;8;5;7;12;2;9;1;1
2;12;11;9;6;7;3;1;4;5;8;10;1
11;12;10;9;6;7;3;8;4;2;5;1;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;8;7;12;2;5;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
10;6;8;9;3;12;2;7;4;5;1;11;1
5;12;11;9;6;7;3;1;4;2;8;10;1
2;12;10;9;6;7;3;8;4;5;1;11;1
2;12;10;9;6;7;3;8;4;5;1;11;1
2;12;10;9;6;7;3;8;4;5;1;11;1
2;12;10;9;6;7;3;8;4;5;1;11;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;2;4;5;7;12;3;8;10;1
10;6;1;9;3;4;5;7;12;2;8;11;1
1;10;11;4;3;9;5;7;12;2;8;6;1
11;2;1;9;3;5;4;12;7;6;8;10;1
1;10;9;4;6;11;5;7;12;2;8;3;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
10;6;8;9;3;4;2;7;12;5;1;11;1
11;6;1;9;12;7;3;8;4;5;10;2;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;7;1;9;3;4;5;6;12;2;8;10;1
2;10;11;8;3;4;5;7;12;6;9;1;1
11;5;1;4;3;7;2;8;9;6;12;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;1;6;9;3;4;5;7;12;2;8;10;1
6;1;11;9;3;4;5;7;12;2;8;10;1
5;10;11;4;3;7;2;8;9;6;12;1;1
10;6;1;9;3;4;5;7;12;2;8;11;1
11;3;10;9;6;4;5;7;12;2;8;1;1
2;12;1;9;3;4;5;7;8;6;10;11;1
2;12;10;9;3;4;5;1;6;11;8;7;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;4;3;9;5;7;12;2;8;10;1
2;12;10;9;7;4;3;8;6;5;1;11;1
10;2;12;9;6;7;3;8;4;5;1;11;1
11;6;1;8;3;4;5;7;12;10;9;2;1
8;6;2;1;11;4;5;7;12;10;9;3;1
1;6;3;11;9;4;5;7;12;2;8;10;1
11;2;1;9;3;4;12;7;5;8;6;10;1
3;12;10;9;6;7;2;8;4;5;1;11;1
2;12;10;9;6;7;3;8;4;5;1;11;1
9;4;3;1;7;6;11;12;5;2;8;10;1
3;6;9;1;11;4;5;7;12;2;8;10;1
5;10;11;4;3;7;2;8;9;6;12;1;1
5;10;11;4;3;7;2;8;9;6;12;1;1
6;10;12;4;3;7;2;8;9;5;1;11;1
2;12;10;4;5;7;3;8;9;6;1;11;1
4;6;1;9;3;11;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
1;2;12;11;7;4;3;10;5;8;6;9;1
1;6;5;11;10;4;3;7;12;2;8;9;1
12;4;7;1;11;6;2;8;5;10;9;3;1
8;2;3;4;11;6;7;12;5;10;9;1;1
6;10;11;4;3;5;2;8;9;7;1;12;1
2;12;10;4;5;7;3;8;9;6;1;11;1
11;6;7;9;3;12;2;8;4;5;1;10;1
2;12;10;9;3;7;6;8;4;5;1;11;1
1;8;2;9;3;4;5;7;11;6;12;10;1
1;9;4;8;7;10;2;6;11;3;12;5;1
11;6;1;9;3;4;7;12;5;10;2;8;1
3;4;9;1;11;6;7;12;5;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;5;12;3;8;4;2;7;10;1
3;4;10;9;6;1;5;7;12;2;8;11;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
1;2;8;11;7;4;3;10;9;6;12;5;1
5;2;12;4;3;7;10;8;9;6;11;1;1
11;6;4;9;3;1;5;7;12;2;8;10;1
11;6;1;9;3;4;5;7;12;2;8;10;1
11;6;1;9;5;4;3;7;12;2;8;10;2
11;6;3;8;1;4;5;7;12;10;9;2;2
11;6;1;8;10;4;5;7;12;2;9;3;2
11;6;1;8;3;4;5;7;12;10;9;2;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;8;1;3;12;2;7;4;5;9;10;2
11;6;1;8;3;4;5;7;12;10;9;2;2
4;6;1;9;3;11;5;7;12;10;2;8;2
8;6;1;11;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
4;6;1;3;8;11;5;7;12;2;9;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;2;12;3;4;7;5;9;10;8;1;2
11;6;1;8;3;4;5;7;12;10;9;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;8;3;4;5;7;12;10;9;2;2
11;6;1;8;3;12;5;7;4;2;9;10;2
11;6;1;9;3;12;5;7;4;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
4;6;1;9;3;11;5;7;12;2;8;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;9;1;3;12;2;7;4;5;8;10;2
11;6;8;1;3;12;5;7;4;2;9;10;2
5;6;1;8;3;4;11;7;12;2;9;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;1;8;3;12;2;7;4;5;9;10;2
11;6;8;2;3;4;5;7;12;1;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;8;1;3;12;2;7;4;5;9;10;2
11;6;8;1;3;12;2;7;4;5;9;10;2
4;6;1;9;3;11;5;7;12;2;8;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;8;1;3;12;2;7;4;10;9;5;2
11;4;8;1;3;6;2;7;12;10;9;5;2
11;6;1;8;3;4;5;7;12;2;9;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;9;1;3;4;5;7;12;10;8;2;2
11;6;1;8;3;12;5;7;4;10;9;2;2
11;6;1;5;3;4;9;7;12;2;8;10;2
11;6;1;9;3;4;5;7;12;2;8;10;2
11;6;8;1;3;12;2;7;4;5;9;10;2
11;6;8;1;4;12;2;7;3;5;9;10;2
4;6;1;8;3;11;5;7;12;10;9;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
9;4;1;8;6;11;5;7;12;2;3;10;2
12;4;2;8;11;6;7;5;9;1;3;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;2;12;3;10;5;7;9;4;8;1;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
4;6;1;9;3;11;5;7;12;10;8;2;2
11;6;1;8;3;4;5;12;7;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;7;8;3;12;2;1;4;5;9;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;7;9;3;12;2;8;4;10;1;5;2
11;6;9;1;3;12;2;7;4;5;8;10;2
11;6;8;1;3;12;2;5;9;10;4;7;2
8;4;7;6;11;12;2;5;9;10;3;1;2
11;6;8;9;3;4;5;7;12;10;1;2;2
11;6;8;9;3;4;5;7;12;10;1;2;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;10;4;5;7;12;2;9;3;2
11;6;8;1;3;12;2;7;4;5;9;10;2
11;6;2;1;3;4;8;7;12;5;9;10;2
11;6;8;9;3;12;2;7;4;5;1;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;5;3;4;8;7;12;2;9;10;2
11;12;1;9;3;4;8;7;6;10;5;2;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;12;2;7;4;5;9;10;2
11;6;7;8;3;4;5;1;12;2;9;10;2
11;6;7;1;3;12;2;8;4;5;9;10;2
4;6;1;8;3;11;2;7;12;5;9;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;8;1;3;4;2;7;12;5;9;10;2
11;6;7;1;3;12;2;8;4;5;9;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
4;6;1;5;3;11;8;7;12;2;9;10;2
11;6;1;9;3;12;2;7;4;5;8;10;2
11;6;8;1;3;12;2;7;4;10;9;5;2
4;6;1;8;3;11;5;7;12;2;9;10;2
4;6;1;8;3;11;5;7;12;2;9;10;2
11;6;1;9;3;4;5;7;12;2;8;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;9;3;4;5;7;12;10;8;2;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;8;3;4;5;7;12;2;9;10;2
11;6;1;9;3;4;5;12;7;2;8;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;12;2;7;4;10;8;5;3
11;6;1;5;3;12;2;7;4;10;8;9;3
11;6;1;9;3;4;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;10;2;8;3
4;10;1;9;5;11;3;7;12;2;8;6;3
4;6;8;1;3;11;5;7;12;10;9;2;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;8;2;10;3
11;6;1;9;5;4;3;7;12;10;8;2;3
11;6;1;9;5;4;3;7;12;10;8;2;3
11;6;1;9;5;4;3;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;10;8;2;3
4;6;1;9;3;11;5;7;12;8;10;2;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;10;8;2;3
11;6;12;9;5;4;3;7;1;2;8;10;3
11;6;1;9;3;4;5;7;12;10;8;2;3
11;6;1;9;3;4;5;7;12;10;8;2;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;12;5;7;11;2;8;10;3
11;6;1;9;5;4;3;7;12;8;2;10;3
4;6;1;9;3;11;5;7;2;12;8;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;8;2;10;3
12;6;1;9;3;4;5;7;11;2;8;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;10;8;2;3
11;6;1;9;3;4;5;7;12;10;8;2;3
11;6;1;9;3;4;2;7;12;5;8;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;10;8;2;3
4;6;1;9;3;11;5;7;12;10;8;2;3
11;6;9;1;3;12;4;7;2;5;8;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
11;6;9;2;3;4;5;7;12;10;8;1;3
11;6;1;2;3;4;5;7;12;10;8;9;3
11;6;1;9;5;4;3;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;10;8;2;3
4;6;1;8;3;11;7;2;12;10;9;5;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;8;9;3;4;5;7;12;1;2;10;3
11;6;8;2;3;4;5;7;12;10;9;1;3
4;6;1;9;3;11;5;7;12;10;2;8;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;9;1;6;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
11;6;9;1;2;4;3;7;12;10;8;5;3
11;6;9;1;2;4;3;7;10;12;8;5;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;9;1;3;12;2;7;4;10;8;5;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;4;9;1;3;12;2;7;6;5;8;10;3
11;6;9;7;3;4;5;1;12;10;8;2;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;8;2;3;4;5;7;12;10;9;1;3
4;6;1;2;3;11;8;7;12;10;9;5;3
11;6;2;8;3;4;1;7;12;10;9;5;3
11;6;1;9;3;4;5;7;12;10;8;2;3
11;6;1;9;3;12;2;7;4;5;8;10;3
11;6;7;9;5;4;3;1;12;10;8;2;3
11;6;1;9;5;4;3;7;12;10;8;2;3
11;6;1;9;3;4;5;2;12;8;7;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
4;6;1;9;3;11;2;7;12;5;8;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
4;6;1;9;3;11;5;7;12;8;2;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
4;6;1;9;3;12;2;7;11;8;5;10;3
4;6;1;8;3;11;5;7;12;10;9;2;3
4;6;1;8;3;11;2;7;12;5;9;10;3
4;6;1;9;3;11;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;2;8;10;3
11;6;1;9;3;4;5;7;12;2;8;10;4
11;6;1;9;3;4;5;7;12;2;8;10;4
11;6;1;2;3;4;10;7;12;9;8;5;4
11;6;1;9;3;4;8;7;12;2;5;10;4
11;6;1;9;3;4;5;7;12;2;8;10;4
11;1;6;9;3;4;5;7;12;2;8;10;4
11;6;1;9;3;4;2;7;12;8;5;10;4
