"X23";"X3";"X2";"X19";"X25";"X6";"X24";"X12";"X29";"X31";"X11";"X26";"X20";"X9";"X13";"X27";"X7";"X18";"X14";"X17";"X28";"X30";"X16";"X10";"X21";"X15";"X1";"X8";"X4";"X22";"X5";"X32";"generation"
23;3;2;19;25;6;24;12;29;31;11;26;20;9;13;27;7;18;14;17;28;30;16;10;21;15;1;8;4;22;5;32;1
11;32;23;7;10;9;13;17;3;15;22;20;31;19;21;18;14;27;28;12;24;30;16;29;25;26;1;8;4;6;5;2;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;15;5;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;21;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;15;5;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;21;1
30;10;27;21;23;26;3;14;9;22;24;31;28;29;15;5;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;13;1
30;10;27;13;23;26;3;14;9;22;24;31;28;5;15;29;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;21;1
10;12;5;9;17;30;1;27;18;3;19;2;22;29;13;26;28;31;14;32;6;21;11;23;7;8;20;25;16;15;4;24;1
5;32;10;9;17;21;20;31;18;3;19;2;22;23;13;7;14;27;28;12;24;30;16;29;25;26;1;8;11;15;4;6;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;19;5;12;32;2;17;7;11;6;18;1;8;20;25;15;16;4;21;1
5;12;10;9;17;30;16;27;4;3;15;2;22;29;13;26;28;31;14;32;6;21;11;23;7;8;20;25;1;19;18;24;1
23;3;5;9;13;11;7;2;10;28;22;6;31;19;21;18;14;27;32;12;24;30;16;29;25;26;1;8;4;20;17;15;1
31;21;14;29;7;18;27;6;22;19;13;30;32;23;8;9;11;28;5;3;16;12;2;10;25;26;1;4;24;20;17;15;1
23;3;17;9;13;11;7;2;10;15;22;20;31;19;21;18;14;27;28;12;24;30;16;29;25;26;1;8;4;6;5;32;1
23;3;17;9;13;11;7;2;10;15;22;20;31;19;21;18;14;27;28;12;24;30;16;29;25;26;1;8;4;6;5;32;1
23;3;17;9;13;26;7;30;10;15;22;29;31;25;32;5;14;27;28;12;24;8;6;4;16;11;20;2;1;19;18;21;1
2;10;32;13;29;11;3;17;9;22;7;31;6;4;15;5;14;27;28;12;24;30;16;23;25;26;1;8;20;19;18;21;1
11;12;10;9;17;21;20;27;18;3;19;2;22;23;13;7;28;31;14;24;15;30;16;29;25;26;1;8;4;6;5;32;1
19;3;17;9;30;16;25;2;10;15;22;20;27;29;13;26;28;31;14;32;6;21;11;23;7;8;1;18;4;24;5;12;1
23;18;17;9;13;11;7;2;10;15;22;20;31;19;21;3;14;27;28;12;24;30;16;29;25;26;1;8;4;6;5;32;1
23;3;17;9;13;11;7;2;10;15;22;20;31;19;21;18;14;27;32;12;24;30;16;29;25;26;1;8;4;6;5;28;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;15;5;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;21;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;15;5;12;32;25;17;7;8;6;4;16;11;20;2;1;19;18;21;1
30;9;27;13;23;26;7;2;10;15;22;21;31;19;20;18;12;32;25;17;3;8;6;4;16;11;28;14;1;29;5;24;1
10;7;17;13;23;26;3;14;9;22;24;31;28;29;15;5;2;27;20;12;21;30;16;19;25;11;1;8;4;6;18;32;1
23;3;17;9;13;11;26;2;10;6;22;1;31;19;21;18;14;27;28;12;24;30;5;29;7;8;20;25;16;15;4;32;1
5;12;10;9;17;30;1;22;26;3;29;20;31;19;21;18;14;27;28;32;6;13;11;23;7;8;2;25;16;15;4;24;1
26;12;10;9;17;30;1;27;18;3;19;2;22;29;15;5;14;32;25;23;7;8;6;4;16;11;20;31;28;24;13;21;1
30;10;27;13;23;26;3;14;9;22;24;31;28;29;15;5;1;2;12;32;6;21;11;17;7;8;20;25;16;18;4;19;1
30;10;27;13;25;26;3;14;9;15;22;20;28;29;24;5;12;32;23;17;7;8;6;4;16;11;31;2;1;19;18;21;1
23;3;17;9;13;11;7;2;10;15;22;31;28;19;21;18;14;27;20;12;24;30;16;29;25;26;1;8;4;6;5;32;1
19;3;17;9;30;16;25;2;10;15;27;20;22;29;13;26;28;31;14;32;6;21;11;23;7;8;1;18;4;24;5;12;1
5;32;10;9;17;13;20;22;7;3;23;2;31;19;21;18;14;27;28;12;24;30;16;29;25;26;1;8;11;15;4;6;1
