"X6";"X5";"X22";"X32";"X30";"X10";"X26";"X13";"X21";"X17";"X7";"X1";"X19";"X18";"X2";"X28";"X8";"X24";"X4";"X11";"X15";"X31";"X9";"X14";"X23";"X25";"X20";"X27";"X3";"X29";"X12";"X16";"generation"
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
12;18;28;4;20;26;25;2;13;29;24;5;10;27;30;32;22;21;1;11;15;31;9;14;3;8;17;19;7;6;23;16;1
6;5;22;32;30;10;26;13;21;4;7;1;19;18;2;28;25;24;17;27;15;31;20;14;23;8;9;11;3;29;12;16;1
6;9;3;22;20;10;7;1;27;24;13;8;31;17;2;28;21;14;30;15;32;16;18;23;5;29;12;25;4;26;11;19;1
13;9;21;22;20;14;19;32;27;5;7;3;11;8;17;31;2;10;30;15;1;16;18;23;28;29;12;25;4;6;26;24;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;3;1;19;18;2;28;8;24;4;27;15;31;20;14;23;25;9;11;7;29;12;16;1
30;6;12;26;32;10;7;1;27;22;13;21;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;5;29;16;17;3;1
6;28;22;7;30;10;26;32;1;18;13;8;31;17;2;5;21;15;25;11;24;19;9;14;23;4;20;27;3;29;12;16;1
30;4;18;26;23;10;7;1;27;24;13;8;31;17;2;5;21;15;25;14;11;9;22;19;20;6;32;28;3;29;12;16;1
6;4;12;26;30;10;32;13;21;17;7;1;19;18;2;28;8;24;5;11;15;31;9;14;23;25;20;27;3;29;22;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;27;20;25;3;29;12;16;1
4;5;31;23;30;10;26;13;21;17;7;1;15;18;2;27;8;24;25;14;11;9;22;19;20;6;32;28;29;16;12;3;1
30;4;12;26;6;10;7;1;28;24;13;8;31;17;2;5;21;15;25;14;11;9;22;19;32;23;20;27;3;16;18;29;1
32;29;3;27;5;21;12;22;30;7;17;14;19;18;2;28;8;24;4;11;15;31;9;16;23;25;20;6;26;10;1;13;1
6;5;22;32;30;10;26;13;21;17;7;1;29;18;2;27;8;12;4;11;3;31;9;14;23;25;20;28;15;19;24;16;1
6;5;22;32;20;10;26;13;21;29;7;1;19;12;2;28;8;24;4;11;15;27;9;14;23;25;30;31;3;17;18;16;1
11;4;10;29;14;26;6;15;20;12;16;25;19;18;2;28;8;9;21;27;1;5;24;23;7;13;30;31;3;17;32;22;1
6;5;18;32;30;10;26;13;21;17;7;1;19;22;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
17;8;11;2;1;6;9;15;27;22;13;12;31;16;18;21;25;19;20;10;14;4;23;7;30;26;32;28;29;24;5;3;1
8;17;32;2;1;6;9;15;27;22;13;12;29;16;18;21;25;19;20;10;14;4;23;7;30;28;11;26;31;24;5;3;1
20;4;29;19;21;26;12;14;9;7;17;16;10;8;18;6;3;1;2;25;11;5;24;23;28;13;30;31;27;32;15;22;1
32;29;4;23;5;21;28;14;9;7;17;16;10;8;18;6;15;1;2;25;11;12;26;22;27;13;30;31;3;19;24;20;1
6;5;22;32;30;10;26;13;21;17;7;1;29;18;2;28;8;12;4;11;15;31;9;14;23;25;20;27;3;19;24;16;1
32;19;4;28;5;21;31;22;30;7;17;16;10;8;18;6;15;1;2;26;11;24;9;14;23;25;20;27;3;29;12;13;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
8;20;27;32;24;31;11;13;9;17;7;1;19;18;16;26;6;3;25;28;30;10;4;22;2;5;21;14;15;29;12;23;1
19;24;12;13;32;31;7;28;8;29;9;27;17;1;16;26;6;3;4;11;15;10;21;22;2;5;25;14;30;18;23;20;1
15;24;19;13;32;31;7;11;8;29;9;27;17;1;16;26;6;3;21;28;30;10;4;22;2;5;25;14;20;12;18;23;1
13;24;31;19;2;26;6;15;20;28;8;25;29;32;14;12;16;9;21;17;30;10;4;22;1;5;27;7;11;18;23;3;1
6;5;16;32;30;1;26;13;21;29;7;10;19;12;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;17;18;22;1
11;4;6;19;2;10;26;13;21;17;8;25;29;32;14;12;16;9;20;27;1;5;24;23;7;15;30;31;3;28;18;22;1
25;5;31;32;30;10;26;13;21;17;7;1;14;18;2;28;8;24;4;11;15;9;22;19;20;6;23;27;3;29;12;16;1
32;6;12;5;30;10;26;13;21;17;7;25;19;18;2;28;8;24;4;11;15;31;9;14;23;1;20;27;29;16;22;3;1
12;27;28;4;20;26;25;30;13;29;24;5;10;18;2;31;15;21;1;19;22;32;17;6;3;8;9;11;7;14;23;16;1
6;5;22;32;30;10;26;13;21;17;3;1;19;18;2;28;8;24;4;11;15;31;9;29;12;25;20;27;7;14;23;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
6;5;22;32;30;10;26;13;21;17;7;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;20;27;3;29;12;16;1
11;4;12;26;23;10;7;1;27;24;13;8;31;17;2;5;21;15;25;28;30;9;6;19;20;22;32;14;29;16;18;3;1
19;29;12;9;32;1;7;30;27;24;13;8;31;17;2;5;21;15;25;14;11;10;4;22;16;26;6;28;3;18;23;20;1
12;27;32;5;20;26;22;30;13;29;21;1;19;18;2;28;8;24;4;11;15;31;9;14;23;25;17;10;7;6;3;16;1
