"X3";"X23";"X25";"X1";"X14";"X20";"X11";"X18";"X8";"X16";"X6";"X22";"X21";"X15";"X24";"X7";"X5";"X9";"X4";"X10";"X19";"X12";"X2";"X17";"X13";"X26";"generation"
3;23;25;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;26;1
3;23;25;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;26;1
24;4;1;14;3;13;2;21;6;22;18;8;10;16;19;26;5;17;9;15;23;12;25;11;7;20;1
16;1;14;20;3;13;2;21;8;22;18;6;17;19;4;26;5;10;9;15;23;12;25;11;7;24;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;23;19;4;5;11;18;8;16;6;22;9;25;15;17;1;12;14;24;13;21;10;26;3;20;1
3;18;25;1;14;5;20;23;13;4;6;22;21;15;24;7;11;9;16;10;19;12;2;17;8;26;1
2;17;18;19;16;5;20;23;13;4;26;22;21;15;24;7;1;12;14;25;8;9;10;6;3;11;1
3;23;2;5;16;20;11;18;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;19;7;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
23;5;16;20;3;11;2;18;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;7;19;1
2;3;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;6;8;21;10;11;7;24;1
2;17;23;16;4;1;20;18;8;19;6;22;21;15;24;7;5;12;14;25;13;9;10;26;3;11;1
3;18;25;19;16;5;20;23;13;4;26;22;21;15;24;7;11;9;14;10;1;12;2;17;8;6;1
2;7;18;19;16;1;20;23;13;4;26;22;14;25;24;12;5;17;9;15;8;21;10;6;3;11;1
4;1;14;20;7;13;2;21;11;22;18;8;10;16;19;26;5;17;9;15;23;12;25;6;3;24;1
3;23;25;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;26;1
3;23;25;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;26;1
2;7;26;19;16;5;20;23;6;22;18;4;9;25;15;17;1;12;14;24;8;21;10;13;3;11;1
4;5;9;20;3;13;2;21;6;22;18;8;10;16;19;26;1;12;11;24;23;17;25;14;7;15;1
4;1;14;20;7;13;2;12;24;22;18;23;25;16;19;26;5;17;9;15;21;8;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;1;10;15;17;9;21;14;24;8;12;25;11;3;6;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;21;13;4;26;22;9;25;15;17;1;12;14;24;8;23;10;6;3;11;1
4;5;16;20;3;13;2;26;14;23;18;22;9;25;15;17;1;12;11;24;8;21;10;6;7;19;1
2;7;18;19;16;5;20;8;22;4;26;13;14;25;24;17;1;21;9;15;23;12;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;14;25;12;17;1;15;9;24;8;21;10;6;3;11;1
12;14;18;19;16;5;20;23;13;4;26;22;9;25;15;24;2;6;17;3;11;1;8;21;7;10;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
3;23;11;14;26;1;13;18;8;16;6;22;21;15;24;7;5;9;4;10;19;25;17;12;20;2;1
3;15;24;6;10;4;13;5;22;7;14;2;21;23;25;16;18;9;20;1;19;12;8;17;11;26;1
2;7;12;24;25;1;20;23;6;22;18;8;10;16;19;26;5;17;9;15;4;21;14;13;3;11;1
4;1;9;20;10;13;2;17;6;22;18;23;25;16;19;26;5;12;14;24;8;21;3;11;7;15;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
25;1;14;20;3;13;2;21;24;22;18;8;10;16;6;7;5;9;4;15;19;12;11;17;23;26;1
4;1;14;20;3;13;25;21;6;22;18;8;15;16;23;26;5;11;9;10;19;12;2;17;7;24;1
3;7;24;14;10;4;13;18;8;16;6;22;21;15;11;9;25;23;1;26;19;5;17;12;20;2;1
3;7;5;4;14;20;24;18;8;16;6;22;21;15;11;9;25;23;1;26;19;12;2;17;13;10;1
13;23;2;5;4;20;11;18;19;16;7;22;9;25;15;17;1;12;14;24;8;21;10;6;3;26;1
25;26;23;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;3;1
22;1;14;20;3;13;2;21;6;4;26;23;10;16;19;18;5;17;9;15;8;12;25;11;7;24;1
2;7;18;15;25;1;20;23;13;4;17;22;9;16;19;26;5;12;14;24;8;21;10;6;3;11;1
8;23;22;1;14;20;11;5;3;25;26;6;17;19;4;24;2;9;7;10;15;12;18;21;13;16;1
18;16;1;14;25;20;23;5;3;22;26;6;17;11;9;24;2;15;4;10;19;12;8;7;21;13;1
3;23;25;1;14;20;11;18;8;16;6;22;21;15;24;7;5;9;4;10;19;12;2;17;13;26;1
3;23;25;1;14;20;11;18;2;16;6;22;21;15;24;7;5;9;4;10;19;12;8;17;13;26;1
3;23;18;1;14;20;11;24;8;16;26;22;9;25;15;7;5;21;4;10;19;12;2;17;13;6;1
2;17;18;19;16;1;20;23;13;14;26;22;21;15;24;7;5;9;4;10;8;12;25;6;3;11;1
2;7;13;19;26;5;20;25;18;17;21;11;24;23;6;12;1;4;14;9;8;16;10;15;3;22;1
17;5;19;24;2;23;10;11;13;4;26;22;9;25;15;12;18;14;8;1;16;6;21;3;7;20;1
3;23;25;1;14;24;11;18;19;16;6;22;12;15;20;7;5;9;4;10;8;21;2;17;13;26;1
2;7;18;19;16;1;20;23;13;14;26;22;12;25;15;17;5;9;4;10;8;21;24;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
2;7;18;19;16;5;20;23;13;4;26;22;9;25;15;17;1;12;14;24;8;21;10;6;3;11;1
4;12;14;20;3;15;2;21;6;22;18;25;10;16;19;26;5;17;9;13;11;1;8;7;23;24;1
18;16;1;14;8;20;21;5;3;22;26;6;13;19;4;24;2;17;9;15;23;12;25;11;7;10;1
4;1;14;20;3;7;2;21;6;22;18;8;10;16;19;24;5;11;9;15;23;12;25;17;13;26;1
