"X9";"X23";"X8";"X29";"X25";"X1";"X22";"X31";"X27";"X2";"X12";"X11";"X6";"X4";"X30";"X13";"X21";"X10";"X20";"X26";"X28";"X24";"X19";"X18";"X15";"X16";"X7";"X5";"X14";"X32";"X3";"X17";"generation"
9;23;8;29;25;1;22;31;27;2;12;11;6;4;30;13;21;10;20;26;28;24;19;18;15;16;7;5;14;32;3;17;1
19;3;15;32;10;21;14;31;27;2;12;11;6;4;30;13;23;5;9;26;28;17;22;25;24;8;1;16;29;20;18;7;1
19;3;15;32;28;21;14;31;27;17;12;11;26;4;30;13;23;5;9;22;10;2;6;8;24;25;1;16;29;20;18;7;1
19;21;32;7;3;15;18;28;27;2;12;11;6;4;30;13;23;5;10;22;9;17;26;25;24;8;1;16;29;20;31;14;1
19;3;15;32;28;21;23;31;27;2;13;11;6;9;30;12;14;16;4;22;10;17;26;25;24;8;1;5;29;20;18;7;1
28;18;22;6;3;29;14;31;27;2;23;1;21;30;24;12;26;16;4;13;11;8;15;19;9;25;5;32;7;20;10;17;1
23;21;1;20;3;4;27;9;29;7;25;28;18;15;30;11;19;12;5;24;16;31;22;8;26;10;13;6;14;32;2;17;1
9;27;8;2;11;1;22;12;23;3;29;25;5;4;19;32;21;10;20;26;28;24;30;18;15;16;13;6;14;7;31;17;1
26;1;7;23;10;2;25;3;32;27;24;8;19;11;9;13;6;22;30;5;17;16;21;28;14;18;12;15;4;29;31;20;1
6;18;28;26;1;14;25;3;32;27;24;8;19;11;9;13;30;10;5;20;16;23;2;22;21;29;12;15;4;31;7;17;1
10;23;13;15;21;27;14;3;12;4;6;8;11;24;1;28;26;18;29;9;16;22;30;19;31;25;5;32;7;20;17;2;1
28;31;20;15;21;32;14;9;8;6;23;1;3;30;24;12;26;16;4;13;11;27;2;19;18;25;5;29;7;22;10;17;1
9;27;8;31;11;13;22;12;23;3;14;25;5;4;19;7;21;10;32;26;28;24;30;18;15;6;1;16;2;20;29;17;1
